sequence_id,refseq,region,start_index,end_index,start,end,gene,gene_id,genbank,ensembl
NW_013171807.1,RefSeq,sequence_feature,0,161030,1,161031,,,, 
NW_013171807.1,BestRefSeq,gene,291,34047,292,34048,ATAD1,84896,, 
NW_013171807.1,BestRefSeq,transcript,291,34047,292,34048,ATAD1,84896,NR_135914.2, 
NW_013171807.1,BestRefSeq,exon,33988,34047,33989,34048,ATAD1,84896,NR_135914.2, 
NW_013171807.1,BestRefSeq,exon,30259,30433,30260,30434,ATAD1,84896,NR_135914.2, 
NW_013171807.1,BestRefSeq,exon,8478,8576,8479,8577,ATAD1,84896,NR_135914.2, 
NW_013171807.1,BestRefSeq,exon,6131,6251,6132,6252,ATAD1,84896,NR_135914.2, 
NW_013171807.1,BestRefSeq,exon,291,491,292,492,ATAD1,84896,NR_135914.2, 
NW_013171807.1,BestRefSeq,mRNA,291,34047,292,34048,ATAD1,84896,NM_001321968.2, 
NW_013171807.1,BestRefSeq,exon,33988,34047,33989,34048,ATAD1,84896,NM_001321968.2, 
NW_013171807.1,BestRefSeq,exon,30259,30433,30260,30434,ATAD1,84896,NM_001321968.2, 
NW_013171807.1,BestRefSeq,exon,8478,8576,8479,8577,ATAD1,84896,NM_001321968.2, 
NW_013171807.1,BestRefSeq,exon,6131,6251,6132,6252,ATAD1,84896,NM_001321968.2, 
NW_013171807.1,BestRefSeq,exon,291,491,292,492,ATAD1,84896,NM_001321968.2, 
NW_013171807.1,BestRefSeq,CDS,30259,30420,30260,30421,ATAD1,84896,NP_001308897.1, 
NW_013171807.1,BestRefSeq,CDS,8478,8576,8479,8577,ATAD1,84896,NP_001308897.1, 
NW_013171807.1,BestRefSeq,CDS,6131,6251,6132,6252,ATAD1,84896,NP_001308897.1, 
NW_013171807.1,BestRefSeq,CDS,291,491,292,492,ATAD1,84896,NP_001308897.1, 
NW_013171807.1,BestRefSeq,mRNA,291,34047,292,34048,ATAD1,84896,NM_001321967.2, 
NW_013171807.1,BestRefSeq,exon,33988,34047,33989,34048,ATAD1,84896,NM_001321967.2, 
NW_013171807.1,BestRefSeq,exon,30259,30433,30260,30434,ATAD1,84896,NM_001321967.2, 
NW_013171807.1,BestRefSeq,exon,8478,8576,8479,8577,ATAD1,84896,NM_001321967.2, 
NW_013171807.1,BestRefSeq,exon,6131,6251,6132,6252,ATAD1,84896,NM_001321967.2, 
NW_013171807.1,BestRefSeq,exon,291,491,292,492,ATAD1,84896,NM_001321967.2, 
NW_013171807.1,BestRefSeq,CDS,30259,30420,30260,30421,ATAD1,84896,NP_001308896.1, 
NW_013171807.1,BestRefSeq,CDS,8478,8576,8479,8577,ATAD1,84896,NP_001308896.1, 
NW_013171807.1,BestRefSeq,CDS,6131,6251,6132,6252,ATAD1,84896,NP_001308896.1, 
NW_013171807.1,BestRefSeq,CDS,291,491,292,492,ATAD1,84896,NP_001308896.1, 
NW_013171807.1,BestRefSeq,mRNA,291,34047,292,34048,ATAD1,84896,NM_001321969.2, 
NW_013171807.1,BestRefSeq,exon,33988,34047,33989,34048,ATAD1,84896,NM_001321969.2, 
