sequence_id,refseq,region,start_index,end_index,start,end,gene,gene_id,genbank,ensembl
NT_187586.1,RefSeq,sequence_feature,0,72952,1,72953,,,, 
NT_187586.1,BestRefSeq,gene,3533,21039,3534,21040,PTDSS2,81490,, 
NT_187586.1,BestRefSeq,transcript,3533,21039,3534,21040,PTDSS2,81490,NR_138046.2, 
NT_187586.1,BestRefSeq,exon,3533,3617,3534,3618,PTDSS2,81490,NR_138046.2, 
NT_187586.1,BestRefSeq,exon,8725,8792,8726,8793,PTDSS2,81490,NR_138046.2, 
NT_187586.1,BestRefSeq,exon,16579,16713,16580,16714,PTDSS2,81490,NR_138046.2, 
NT_187586.1,BestRefSeq,exon,17060,17110,17061,17111,PTDSS2,81490,NR_138046.2, 
NT_187586.1,BestRefSeq,exon,17839,17952,17840,17953,PTDSS2,81490,NR_138046.2, 
NT_187586.1,BestRefSeq,exon,18169,18287,18170,18288,PTDSS2,81490,NR_138046.2, 
NT_187586.1,BestRefSeq,exon,19040,19154,19041,19155,PTDSS2,81490,NR_138046.2, 
NT_187586.1,BestRefSeq,exon,19228,19373,19229,19374,PTDSS2,81490,NR_138046.2, 
NT_187586.1,BestRefSeq,exon,19523,19708,19524,19709,PTDSS2,81490,NR_138046.2, 
NT_187586.1,BestRefSeq,exon,20060,20282,20061,20283,PTDSS2,81490,NR_138046.2, 
NT_187586.1,BestRefSeq,exon,20761,21039,20762,21040,PTDSS2,81490,NR_138046.2, 
NT_187586.1,BestRefSeq,mRNA,3533,21039,3534,21040,PTDSS2,81490,NM_001329544.2, 
NT_187586.1,BestRefSeq,exon,3533,3617,3534,3618,PTDSS2,81490,NM_001329544.2, 
NT_187586.1,BestRefSeq,exon,8725,8792,8726,8793,PTDSS2,81490,NM_001329544.2, 
NT_187586.1,BestRefSeq,exon,16531,16713,16532,16714,PTDSS2,81490,NM_001329544.2, 
NT_187586.1,BestRefSeq,exon,17060,17110,17061,17111,PTDSS2,81490,NM_001329544.2, 
NT_187586.1,BestRefSeq,exon,17839,17952,17840,17953,PTDSS2,81490,NM_001329544.2, 
NT_187586.1,BestRefSeq,exon,18169,18287,18170,18288,PTDSS2,81490,NM_001329544.2, 
NT_187586.1,BestRefSeq,exon,19040,19154,19041,19155,PTDSS2,81490,NM_001329544.2, 
NT_187586.1,BestRefSeq,exon,19228,19373,19229,19374,PTDSS2,81490,NM_001329544.2, 
NT_187586.1,BestRefSeq,exon,19523,19708,19524,19709,PTDSS2,81490,NM_001329544.2, 
NT_187586.1,BestRefSeq,exon,20060,21039,20061,21040,PTDSS2,81490,NM_001329544.2, 
NT_187586.1,BestRefSeq,CDS,3533,3617,3534,3618,PTDSS2,81490,NP_001316473.1, 
NT_187586.1,BestRefSeq,CDS,8725,8792,8726,8793,PTDSS2,81490,NP_001316473.1, 
NT_187586.1,BestRefSeq,CDS,16531,16713,16532,16714,PTDSS2,81490,NP_001316473.1, 
NT_187586.1,BestRefSeq,CDS,17060,17110,17061,17111,PTDSS2,81490,NP_001316473.1, 
NT_187586.1,BestRefSeq,CDS,17839,17952,17840,17953,PTDSS2,81490,NP_001316473.1, 
NT_187586.1,BestRefSeq,CDS,18169,18287,18170,18288,PTDSS2,81490,NP_001316473.1, 
NT_187586.1,BestRefSeq,CDS,19040,19154,19041,19155,PTDSS2,81490,NP_001316473.1, 
NT_187586.1,BestRefSeq,CDS,19228,19373,19229,19374,PTDSS2,81490,NP_001316473.1, 
NT_187586.1,BestRefSeq,CDS,19523,19708,19524,19709,PTDSS2,81490,NP_001316473.1, 
NT_187586.1,BestRefSeq,CDS,20060,20222,20061,20223,PTDSS2,81490,NP_001316473.1, 
NT_187586.1,BestRefSeq,mRNA,3533,21039,3534,21040,PTDSS2,81490,NM_030783.3, 
NT_187586.1,BestRefSeq,exon,3533,3617,3534,3618,PTDSS2,81490,NM_030783.3, 
NT_187586.1,BestRefSeq,exon,8725,8792,8726,8793,PTDSS2,81490,NM_030783.3, 
NT_187586.1,BestRefSeq,exon,16579,16713,16580,16714,PTDSS2,81490,NM_030783.3, 
NT_187586.1,BestRefSeq,exon,17060,17110,17061,17111,PTDSS2,81490,NM_030783.3, 
NT_187586.1,BestRefSeq,exon,17839,17952,17840,17953,PTDSS2,81490,NM_030783.3, 
NT_187586.1,BestRefSeq,exon,18169,18287,18170,18288,PTDSS2,81490,NM_030783.3, 
NT_187586.1,BestRefSeq,exon,19040,19154,19041,19155,PTDSS2,81490,NM_030783.3, 
NT_187586.1,BestRefSeq,exon,19228,19373,19229,19374,PTDSS2,81490,NM_030783.3, 
NT_187586.1,BestRefSeq,exon,19523,19708,19524,19709,PTDSS2,81490,NM_030783.3, 
NT_187586.1,BestRefSeq,exon,20060,21039,20061,21040,PTDSS2,81490,NM_030783.3, 
NT_187586.1,BestRefSeq,CDS,3533,3617,3534,3618,PTDSS2,81490,NP_110410.1, 
NT_187586.1,BestRefSeq,CDS,8725,8792,8726,8793,PTDSS2,81490,NP_110410.1, 
NT_187586.1,BestRefSeq,CDS,16579,16713,16580,16714,PTDSS2,81490,NP_110410.1, 
NT_187586.1,BestRefSeq,CDS,17060,17110,17061,17111,PTDSS2,81490,NP_110410.1, 
NT_187586.1,BestRefSeq,CDS,17839,17952,17840,17953,PTDSS2,81490,NP_110410.1, 
NT_187586.1,BestRefSeq,CDS,18169,18287,18170,18288,PTDSS2,81490,NP_110410.1, 
NT_187586.1,BestRefSeq,CDS,19040,19154,19041,19155,PTDSS2,81490,NP_110410.1, 
NT_187586.1,BestRefSeq,CDS,19228,19373,19229,19374,PTDSS2,81490,NP_110410.1, 
NT_187586.1,BestRefSeq,CDS,19523,19708,19524,19709,PTDSS2,81490,NP_110410.1, 
NT_187586.1,BestRefSeq,CDS,20060,20222,20061,20223,PTDSS2,81490,NP_110410.1, 
NT_187586.1,BestRefSeq,mRNA,3533,21039,3534,21040,PTDSS2,81490,NM_001329548.2, 
NT_187586.1,BestRefSeq,exon,3533,3617,3534,3618,PTDSS2,81490,NM_001329548.2, 
NT_187586.1,BestRefSeq,exon,8725,8792,8726,8793,PTDSS2,81490,NM_001329548.2, 
NT_187586.1,BestRefSeq,exon,16579,16713,16580,16714,PTDSS2,81490,NM_001329548.2, 
NT_187586.1,BestRefSeq,exon,17060,17110,17061,17111,PTDSS2,81490,NM_001329548.2, 
NT_187586.1,BestRefSeq,exon,17839,17952,17840,17953,PTDSS2,81490,NM_001329548.2, 
NT_187586.1,BestRefSeq,exon,18169,18287,18170,18288,PTDSS2,81490,NM_001329548.2, 
NT_187586.1,BestRefSeq,exon,19040,19154,19041,19155,PTDSS2,81490,NM_001329548.2, 
NT_187586.1,BestRefSeq,exon,19228,19373,19229,19374,PTDSS2,81490,NM_001329548.2, 
NT_187586.1,BestRefSeq,exon,19523,19708,19524,19709,PTDSS2,81490,NM_001329548.2, 
NT_187586.1,BestRefSeq,exon,20060,21039,20061,21040,PTDSS2,81490,NM_001329548.2, 
NT_187586.1,BestRefSeq,CDS,3533,3617,3534,3618,PTDSS2,81490,NP_001316477.1, 
NT_187586.1,BestRefSeq,CDS,8725,8792,8726,8793,PTDSS2,81490,NP_001316477.1, 
