sequence_id,refseq,region,start_index,end_index,start,end,gene,gene_id,genbank,ensembl
NW_018654724.1,RefSeq,sequence_feature,0,5849,1,5850,,,, 
NW_018654724.1,RefSeq,sequence_feature,5850,5906,5851,5907,,,, 
NW_018654724.1,RefSeq,sequence_feature,5907,41989,5908,41990,,,, 
NW_018654724.1,Curated Genomic,pseudogene,7122,8074,7123,8075,RPS2P6,342808,, 
NW_018654724.1,Curated Genomic,exon,7122,8074,7123,8075,RPS2P6,342808,, 
NW_018654724.1,Gnomon,gene,9395,11328,9396,11329,LOC107985185,107985185,, 
NW_018654724.1,Gnomon,lnc_RNA,9395,11328,9396,11329,LOC107985185,107985185,XR_001753495.1, 
NW_018654724.1,Gnomon,exon,9395,9482,9396,9483,LOC107985185,107985185,XR_001753495.1, 
NW_018654724.1,Gnomon,exon,10952,11328,10953,11329,LOC107985185,107985185,XR_001753495.1, 
NW_018654724.1,RefSeq,sequence_feature,47926,93069,47927,93070,,,, 
NW_018654724.1,Gnomon,gene,52717,75517,52718,75518,LOC105376872,105376872,, 
NW_018654724.1,Gnomon,lnc_RNA,52717,75517,52718,75518,LOC105376872,105376872,XR_002959222.1, 
NW_018654724.1,Gnomon,exon,52717,53172,52718,53173,LOC105376872,105376872,XR_002959222.1, 
NW_018654724.1,Gnomon,exon,69054,69256,69055,69257,LOC105376872,105376872,XR_002959222.1, 
NW_018654724.1,Gnomon,exon,72864,75517,72865,75518,LOC105376872,105376872,XR_002959222.1, 
NW_018654724.1,RefSeq,match,7022,8174,7023,8175,,,, 
