sequence_id,refseq,region,start_index,end_index,start,end,gene,gene_id,genbank,ensembl
NW_016107311.1,RefSeq,sequence_feature,0,18585,1,18586,,,, 
NW_016107311.1,BestRefSeq,pseudogene,9539,15075,9540,15076,LILRP2,79166,, 
NW_016107311.1,BestRefSeq,transcript,9539,15075,9540,15076,LILRP2,79166,NR_003061.2, 
NW_016107311.1,BestRefSeq,exon,9539,10061,9540,10062,LILRP2,79166,NR_003061.2, 
NW_016107311.1,BestRefSeq,exon,10225,10509,10226,10510,LILRP2,79166,NR_003061.2, 
NW_016107311.1,BestRefSeq,exon,10659,10968,10660,10969,LILRP2,79166,NR_003061.2, 
NW_016107311.1,BestRefSeq,exon,11178,11474,11179,11475,LILRP2,79166,NR_003061.2, 
NW_016107311.1,BestRefSeq,exon,11730,12032,11731,12033,LILRP2,79166,NR_003061.2, 
NW_016107311.1,BestRefSeq,exon,14520,14570,14521,14571,LILRP2,79166,NR_003061.2, 
NW_016107311.1,BestRefSeq,exon,14719,15075,14720,15076,LILRP2,79166,NR_003061.2, 
NW_016107311.1,BestRefSeq,gene,26071,38244,26072,38245,KIR3DL3,115653,, 
NW_016107311.1,BestRefSeq,mRNA,26071,38244,26072,38245,KIR3DL3,115653,NM_153443.5, 
NW_016107311.1,BestRefSeq,exon,26071,26159,26072,26160,KIR3DL3,115653,NM_153443.5, 
NW_016107311.1,BestRefSeq,exon,26837,26872,26838,26873,KIR3DL3,115653,NM_153443.5, 
NW_016107311.1,BestRefSeq,exon,27643,27927,27644,27928,KIR3DL3,115653,NM_153443.5, 
NW_016107311.1,BestRefSeq,exon,29201,29500,29202,29501,KIR3DL3,115653,NM_153443.5, 
NW_016107311.1,BestRefSeq,exon,31083,31376,31084,31377,KIR3DL3,115653,NM_153443.5, 
NW_016107311.1,BestRefSeq,exon,36845,36949,36846,36950,KIR3DL3,115653,NM_153443.5, 
NW_016107311.1,BestRefSeq,exon,37412,37464,37413,37465,KIR3DL3,115653,NM_153443.5, 
NW_016107311.1,BestRefSeq,exon,37563,38244,37564,38245,KIR3DL3,115653,NM_153443.5, 
NW_016107311.1,BestRefSeq,CDS,26126,26159,26127,26160,KIR3DL3,115653,NP_703144.3, 
NW_016107311.1,BestRefSeq,CDS,26837,26872,26838,26873,KIR3DL3,115653,NP_703144.3, 
NW_016107311.1,BestRefSeq,CDS,27643,27927,27644,27928,KIR3DL3,115653,NP_703144.3, 
NW_016107311.1,BestRefSeq,CDS,29201,29500,29202,29501,KIR3DL3,115653,NP_703144.3, 
NW_016107311.1,BestRefSeq,CDS,31083,31376,31084,31377,KIR3DL3,115653,NP_703144.3, 
NW_016107311.1,BestRefSeq,CDS,36845,36949,36846,36950,KIR3DL3,115653,NP_703144.3, 
NW_016107311.1,BestRefSeq,CDS,37412,37464,37413,37465,KIR3DL3,115653,NP_703144.3, 
NW_016107311.1,BestRefSeq,CDS,37563,37688,37564,37689,KIR3DL3,115653,NP_703144.3, 
NW_016107311.1,BestRefSeq,gene,40117,54641,40118,54642,KIR2DL3,3804,, 
NW_016107311.1,BestRefSeq,mRNA,40117,54641,40118,54642,KIR2DL3,3804,NM_015868.3, 
NW_016107311.1,BestRefSeq,exon,40117,40183,40118,40184,KIR2DL3,3804,NM_015868.3, 
NW_016107311.1,BestRefSeq,exon,41111,41146,41112,41147,KIR2DL3,3804,NM_015868.3, 
NW_016107311.1,BestRefSeq,exon,43583,43882,43584,43883,KIR2DL3,3804,NM_015868.3, 
NW_016107311.1,BestRefSeq,exon,45397,45690,45398,45691,KIR2DL3,3804,NM_015868.3, 
NW_016107311.1,BestRefSeq,exon,48924,48974,48925,48975,KIR2DL3,3804,NM_015868.3, 
NW_016107311.1,BestRefSeq,exon,53238,53342,53239,53343,KIR2DL3,3804,NM_015868.3, 
NW_016107311.1,BestRefSeq,exon,53805,53857,53806,53858,KIR2DL3,3804,NM_015868.3, 
