sequence_id,refseq,region,start_index,end_index,start,end,gene,gene_id,genbank,ensembl
NW_015495301.1,RefSeq,sequence_feature,0,87616,1,87617,,,, 
NW_015495301.1,BestRefSeq,gene,30126,33662,30127,33663,FRG1-DT,728339,, 
NW_015495301.1,BestRefSeq,lnc_RNA,30126,33662,30127,33663,FRG1-DT,728339,NR_149039.1, 
NW_015495301.1,BestRefSeq,exon,32588,33662,32589,33663,FRG1-DT,728339,NR_149039.1, 
NW_015495301.1,BestRefSeq,exon,30126,30262,30127,30263,FRG1-DT,728339,NR_149039.1, 
NW_015495301.1,BestRefSeq,lnc_RNA,30126,33662,30127,33663,FRG1-DT,728339,NR_149038.1, 
NW_015495301.1,BestRefSeq,exon,32588,33662,32589,33663,FRG1-DT,728339,NR_149038.1, 
NW_015495301.1,BestRefSeq,exon,30126,30262,30127,30263,FRG1-DT,728339,NR_149038.1, 
NW_015495301.1,BestRefSeq,gene,33801,56121,33802,56122,FRG1,2483,, 
NW_015495301.1,BestRefSeq,mRNA,33801,56121,33802,56122,FRG1,2483,NM_004477.3, 
NW_015495301.1,BestRefSeq,exon,33801,34000,33802,34001,FRG1,2483,NM_004477.3, 
NW_015495301.1,BestRefSeq,exon,36131,36201,36132,36202,FRG1,2483,NM_004477.3, 
NW_015495301.1,BestRefSeq,exon,45091,45216,45092,45217,FRG1,2483,NM_004477.3, 
NW_015495301.1,BestRefSeq,exon,45997,46054,45998,46055,FRG1,2483,NM_004477.3, 
NW_015495301.1,BestRefSeq,exon,47966,48080,47967,48081,FRG1,2483,NM_004477.3, 
NW_015495301.1,BestRefSeq,exon,50327,50431,50328,50432,FRG1,2483,NM_004477.3, 
NW_015495301.1,BestRefSeq,exon,53677,53768,53678,53769,FRG1,2483,NM_004477.3, 
NW_015495301.1,BestRefSeq,exon,54751,54861,54752,54862,FRG1,2483,NM_004477.3, 
NW_015495301.1,BestRefSeq,exon,56022,56121,56023,56122,FRG1,2483,NM_004477.3, 
NW_015495301.1,BestRefSeq,CDS,33939,34000,33940,34001,FRG1,2483,NP_004468.1, 
NW_015495301.1,BestRefSeq,CDS,36131,36201,36132,36202,FRG1,2483,NP_004468.1, 
NW_015495301.1,BestRefSeq,CDS,45091,45216,45092,45217,FRG1,2483,NP_004468.1, 
NW_015495301.1,BestRefSeq,CDS,45997,46054,45998,46055,FRG1,2483,NP_004468.1, 
