sequence_id,refseq,region,start_index,end_index,start,end,gene,gene_id,genbank,ensembl
NW_018654722.1,RefSeq,sequence_feature,0,165159,1,165160,,,, 
NW_018654722.1,Gnomon,gene,454,5375,455,5376,LOC105370410,105370410,, 
NW_018654722.1,Gnomon,lnc_RNA,454,5375,455,5376,LOC105370410,105370410,XR_002959214.1, 
NW_018654722.1,Gnomon,exon,454,509,455,510,LOC105370410,105370410,XR_002959214.1, 
NW_018654722.1,Gnomon,exon,2529,2692,2530,2693,LOC105370410,105370410,XR_002959214.1, 
NW_018654722.1,Gnomon,exon,2830,2907,2831,2908,LOC105370410,105370410,XR_002959214.1, 
NW_018654722.1,Gnomon,exon,4638,5375,4639,5376,LOC105370410,105370410,XR_002959214.1, 
NW_018654722.1,Gnomon,lnc_RNA,454,5375,455,5376,LOC105370410,105370410,XR_002959215.1, 
NW_018654722.1,Gnomon,exon,454,509,455,510,LOC105370410,105370410,XR_002959215.1, 
NW_018654722.1,Gnomon,exon,2529,2692,2530,2693,LOC105370410,105370410,XR_002959215.1, 
NW_018654722.1,Gnomon,exon,4638,5375,4639,5376,LOC105370410,105370410,XR_002959215.1, 
NW_018654722.1,Gnomon,gene,683,30720,684,30721,LOC105370409,105370409,, 
NW_018654722.1,Gnomon,lnc_RNA,683,30720,684,30721,LOC105370409,105370409,XR_002959213.1, 
NW_018654722.1,Gnomon,exon,30556,30720,30557,30721,LOC105370409,105370409,XR_002959213.1, 
NW_018654722.1,Gnomon,exon,30255,30402,30256,30403,LOC105370409,105370409,XR_002959213.1, 
NW_018654722.1,Gnomon,exon,26992,27097,26993,27098,LOC105370409,105370409,XR_002959213.1, 
NW_018654722.1,Gnomon,exon,16236,16414,16237,16415,LOC105370409,105370409,XR_002959213.1, 
NW_018654722.1,Gnomon,exon,13548,13753,13549,13754,LOC105370409,105370409,XR_002959213.1, 
NW_018654722.1,Gnomon,exon,3796,3895,3797,3896,LOC105370409,105370409,XR_002959213.1, 
NW_018654722.1,Gnomon,exon,2782,2864,2783,2865,LOC105370409,105370409,XR_002959213.1, 
NW_018654722.1,Gnomon,exon,1518,1685,1519,1686,LOC105370409,105370409,XR_002959213.1, 
NW_018654722.1,Gnomon,exon,683,1016,684,1017,LOC105370409,105370409,XR_002959213.1, 
NW_018654722.1,Gnomon,lnc_RNA,683,30720,684,30721,LOC105370409,105370409,XR_002959211.1, 
NW_018654722.1,Gnomon,exon,30556,30720,30557,30721,LOC105370409,105370409,XR_002959211.1, 
NW_018654722.1,Gnomon,exon,26992,30402,26993,30403,LOC105370409,105370409,XR_002959211.1, 
