sequence_id,refseq,region,start_index,end_index,start,end,gene,gene_id,genbank,ensembl
NT_167209.1,Gnomon,pseudogene,49496,73410,49497,73411,LOC100289026,100289026,, 
NT_167209.1,Gnomon,exon,49496,49785,49497,49786,LOC100289026,100289026,, 
NT_167209.1,Gnomon,exon,51171,51390,51172,51391,LOC100289026,100289026,, 
NT_167209.1,Gnomon,exon,69684,72190,69685,72191,LOC100289026,100289026,, 
NT_167209.1,Gnomon,exon,73360,73410,73361,73411,LOC100289026,100289026,, 
NT_167209.1,Gnomon,gene,73516,117149,73517,117150,LOC105379417,105379417,, 
NT_167209.1,Gnomon,mRNA,73516,117149,73517,117150,LOC105379417,105379417,XM_017030104.1, 
NT_167209.1,Gnomon,exon,116128,117149,116129,117150,LOC105379417,105379417,XM_017030104.1, 
NT_167209.1,Gnomon,exon,113127,113490,113128,113491,LOC105379417,105379417,XM_017030104.1, 
NT_167209.1,Gnomon,exon,105759,105895,105760,105896,LOC105379417,105379417,XM_017030104.1, 
NT_167209.1,Gnomon,exon,88128,88212,88129,88213,LOC105379417,105379417,XM_017030104.1, 
NT_167209.1,Gnomon,exon,85346,85374,85347,85375,LOC105379417,105379417,XM_017030104.1, 
NT_167209.1,Gnomon,exon,85182,85254,85183,85255,LOC105379417,105379417,XM_017030104.1, 
NT_167209.1,Gnomon,exon,79130,79200,79131,79201,LOC105379417,105379417,XM_017030104.1, 
NT_167209.1,Gnomon,exon,74929,75092,74930,75093,LOC105379417,105379417,XM_017030104.1, 
NT_167209.1,Gnomon,exon,73516,73554,73517,73555,LOC105379417,105379417,XM_017030104.1, 
NT_167209.1,Gnomon,CDS,105759,105890,105760,105891,LOC105379417,105379417,XP_016885593.1, 
NT_167209.1,Gnomon,CDS,88128,88212,88129,88213,LOC105379417,105379417,XP_016885593.1, 
NT_167209.1,Gnomon,CDS,85346,85374,85347,85375,LOC105379417,105379417,XP_016885593.1, 
NT_167209.1,Gnomon,CDS,85182,85254,85183,85255,LOC105379417,105379417,XP_016885593.1, 
NT_167209.1,Gnomon,CDS,79130,79200,79131,79201,LOC105379417,105379417,XP_016885593.1, 
NT_167209.1,Gnomon,CDS,74929,75092,74930,75093,LOC105379417,105379417,XP_016885593.1, 
NT_167209.1,Gnomon,CDS,73539,73554,73540,73555,LOC105379417,105379417,XP_016885593.1, 
NT_167209.1,Gnomon,pseudogene,107600,110099,107601,110100,LOC107987360,107987360,, 
NT_167209.1,Gnomon,exon,107600,110099,107601,110100,LOC107987360,107987360,, 
