sequence_id,refseq,region,start_index,end_index,start,end,gene,gene_id,genbank,ensembl
NW_021160019.1,RefSeq,sequence_feature,0,123681,1,123682,,,, 
NW_021160019.1,BestRefSeq,gene,1422,76917,1423,76918,TNRC6A,27327,, 
NW_021160019.1,BestRefSeq,mRNA,1422,76917,1423,76918,TNRC6A,27327,NM_014494.4, 
NW_021160019.1,BestRefSeq,exon,1422,1512,1423,1513,TNRC6A,27327,NM_014494.4, 
NW_021160019.1,BestRefSeq,exon,9038,9059,9039,9060,TNRC6A,27327,NM_014494.4, 
NW_021160019.1,BestRefSeq,exon,27632,28057,27633,28058,TNRC6A,27327,NM_014494.4, 
NW_021160019.1,BestRefSeq,exon,39931,42516,39932,42517,TNRC6A,27327,NM_014494.4, 
NW_021160019.1,BestRefSeq,exon,44172,44348,44173,44349,TNRC6A,27327,NM_014494.4, 
NW_021160019.1,BestRefSeq,exon,45243,45418,45244,45419,TNRC6A,27327,NM_014494.4, 
NW_021160019.1,BestRefSeq,exon,46606,46638,46607,46639,TNRC6A,27327,NM_014494.4, 
NW_021160019.1,BestRefSeq,exon,48189,48269,48190,48270,TNRC6A,27327,NM_014494.4, 
NW_021160019.1,BestRefSeq,exon,48614,48665,48615,48666,TNRC6A,27327,NM_014494.4, 
NW_021160019.1,BestRefSeq,exon,54876,55018,54877,55019,TNRC6A,27327,NM_014494.4, 
NW_021160019.1,BestRefSeq,exon,55404,55550,55405,55551,TNRC6A,27327,NM_014494.4, 
NW_021160019.1,BestRefSeq,exon,55713,55850,55714,55851,TNRC6A,27327,NM_014494.4, 
NW_021160019.1,BestRefSeq,exon,56304,56432,56305,56433,TNRC6A,27327,NM_014494.4, 
NW_021160019.1,BestRefSeq,exon,56905,56982,56906,56983,TNRC6A,27327,NM_014494.4, 
NW_021160019.1,BestRefSeq,exon,57273,57483,57274,57484,TNRC6A,27327,NM_014494.4, 
NW_021160019.1,BestRefSeq,exon,60049,60180,60050,60181,TNRC6A,27327,NM_014494.4, 
NW_021160019.1,BestRefSeq,exon,65846,66004,65847,66005,TNRC6A,27327,NM_014494.4, 
NW_021160019.1,BestRefSeq,exon,67515,67655,67516,67656,TNRC6A,27327,NM_014494.4, 
NW_021160019.1,BestRefSeq,exon,69292,69399,69293,69400,TNRC6A,27327,NM_014494.4, 
NW_021160019.1,BestRefSeq,exon,70838,71059,70839,71060,TNRC6A,27327,NM_014494.4, 
NW_021160019.1,BestRefSeq,exon,72776,72846,72777,72847,TNRC6A,27327,NM_014494.4, 
NW_021160019.1,BestRefSeq,exon,73573,73712,73574,73713,TNRC6A,27327,NM_014494.4, 
NW_021160019.1,BestRefSeq,exon,74131,76917,74132,76918,TNRC6A,27327,NM_014494.4, 
NW_021160019.1,BestRefSeq,CDS,1422,1512,1423,1513,TNRC6A,27327,NP_055309.2, 
NW_021160019.1,BestRefSeq,CDS,9038,9059,9039,9060,TNRC6A,27327,NP_055309.2, 
NW_021160019.1,BestRefSeq,CDS,27632,28057,27633,28058,TNRC6A,27327,NP_055309.2, 
NW_021160019.1,BestRefSeq,CDS,39931,42516,39932,42517,TNRC6A,27327,NP_055309.2, 
NW_021160019.1,BestRefSeq,CDS,44172,44348,44173,44349,TNRC6A,27327,NP_055309.2, 
NW_021160019.1,BestRefSeq,CDS,45243,45418,45244,45419,TNRC6A,27327,NP_055309.2, 
NW_021160019.1,BestRefSeq,CDS,46606,46638,46607,46639,TNRC6A,27327,NP_055309.2, 
NW_021160019.1,BestRefSeq,CDS,48189,48269,48190,48270,TNRC6A,27327,NP_055309.2, 
NW_021160019.1,BestRefSeq,CDS,48614,48665,48615,48666,TNRC6A,27327,NP_055309.2, 
NW_021160019.1,BestRefSeq,CDS,54876,55018,54877,55019,TNRC6A,27327,NP_055309.2, 
NW_021160019.1,BestRefSeq,CDS,55404,55550,55405,55551,TNRC6A,27327,NP_055309.2, 
NW_021160019.1,BestRefSeq,CDS,55713,55850,55714,55851,TNRC6A,27327,NP_055309.2, 
NW_021160019.1,BestRefSeq,CDS,56304,56432,56305,56433,TNRC6A,27327,NP_055309.2, 
NW_021160019.1,BestRefSeq,CDS,56905,56982,56906,56983,TNRC6A,27327,NP_055309.2, 
NW_021160019.1,BestRefSeq,CDS,57273,57483,57274,57484,TNRC6A,27327,NP_055309.2, 
NW_021160019.1,BestRefSeq,CDS,60049,60180,60050,60181,TNRC6A,27327,NP_055309.2, 
NW_021160019.1,BestRefSeq,CDS,65846,66004,65847,66005,TNRC6A,27327,NP_055309.2, 
NW_021160019.1,BestRefSeq,CDS,67515,67655,67516,67656,TNRC6A,27327,NP_055309.2, 
NW_021160019.1,BestRefSeq,CDS,69292,69399,69293,69400,TNRC6A,27327,NP_055309.2, 
NW_021160019.1,BestRefSeq,CDS,70838,71059,70839,71060,TNRC6A,27327,NP_055309.2, 
NW_021160019.1,BestRefSeq,CDS,72776,72846,72777,72847,TNRC6A,27327,NP_055309.2, 
NW_021160019.1,BestRefSeq,CDS,73573,73712,73574,73713,TNRC6A,27327,NP_055309.2, 
NW_021160019.1,BestRefSeq,CDS,74131,74506,74132,74507,TNRC6A,27327,NP_055309.2, 
NW_021160019.1,BestRefSeq,mRNA,1422,76917,1423,76918,TNRC6A,27327,NM_001330520.3, 
NW_021160019.1,BestRefSeq,exon,1422,1512,1423,1513,TNRC6A,27327,NM_001330520.3, 
NW_021160019.1,BestRefSeq,exon,9038,9059,9039,9060,TNRC6A,27327,NM_001330520.3, 
NW_021160019.1,BestRefSeq,exon,27632,28057,27633,28058,TNRC6A,27327,NM_001330520.3, 
NW_021160019.1,BestRefSeq,exon,39931,42516,39932,42517,TNRC6A,27327,NM_001330520.3, 
NW_021160019.1,BestRefSeq,exon,44172,44348,44173,44349,TNRC6A,27327,NM_001330520.3, 
NW_021160019.1,BestRefSeq,exon,45243,45418,45244,45419,TNRC6A,27327,NM_001330520.3, 
NW_021160019.1,BestRefSeq,exon,46606,46638,46607,46639,TNRC6A,27327,NM_001330520.3, 
NW_021160019.1,BestRefSeq,exon,48189,48269,48190,48270,TNRC6A,27327,NM_001330520.3, 
NW_021160019.1,BestRefSeq,exon,48614,48665,48615,48666,TNRC6A,27327,NM_001330520.3, 
NW_021160019.1,BestRefSeq,exon,54876,55018,54877,55019,TNRC6A,27327,NM_001330520.3, 
NW_021160019.1,BestRefSeq,exon,55713,55850,55714,55851,TNRC6A,27327,NM_001330520.3, 
NW_021160019.1,BestRefSeq,exon,56304,56432,56305,56433,TNRC6A,27327,NM_001330520.3, 
NW_021160019.1,BestRefSeq,exon,56905,56982,56906,56983,TNRC6A,27327,NM_001330520.3, 
NW_021160019.1,BestRefSeq,exon,57273,57483,57274,57484,TNRC6A,27327,NM_001330520.3, 
NW_021160019.1,BestRefSeq,exon,60049,60180,60050,60181,TNRC6A,27327,NM_001330520.3, 
NW_021160019.1,BestRefSeq,exon,65846,66004,65847,66005,TNRC6A,27327,NM_001330520.3, 
NW_021160019.1,BestRefSeq,exon,67515,67655,67516,67656,TNRC6A,27327,NM_001330520.3, 
NW_021160019.1,BestRefSeq,exon,69292,69399,69293,69400,TNRC6A,27327,NM_001330520.3, 
NW_021160019.1,BestRefSeq,exon,70838,71059,70839,71060,TNRC6A,27327,NM_001330520.3, 
NW_021160019.1,BestRefSeq,exon,72776,72846,72777,72847,TNRC6A,27327,NM_001330520.3, 
NW_021160019.1,BestRefSeq,exon,73573,73712,73574,73713,TNRC6A,27327,NM_001330520.3, 
NW_021160019.1,BestRefSeq,exon,74131,76917,74132,76918,TNRC6A,27327,NM_001330520.3, 
NW_021160019.1,BestRefSeq,CDS,1422,1512,1423,1513,TNRC6A,27327,NP_001317449.1, 
NW_021160019.1,BestRefSeq,CDS,9038,9059,9039,9060,TNRC6A,27327,NP_001317449.1, 
NW_021160019.1,BestRefSeq,CDS,27632,28057,27633,28058,TNRC6A,27327,NP_001317449.1, 
NW_021160019.1,BestRefSeq,CDS,39931,42516,39932,42517,TNRC6A,27327,NP_001317449.1, 
NW_021160019.1,BestRefSeq,CDS,44172,44348,44173,44349,TNRC6A,27327,NP_001317449.1, 
NW_021160019.1,BestRefSeq,CDS,45243,45418,45244,45419,TNRC6A,27327,NP_001317449.1, 
NW_021160019.1,BestRefSeq,CDS,46606,46638,46607,46639,TNRC6A,27327,NP_001317449.1, 
NW_021160019.1,BestRefSeq,CDS,48189,48269,48190,48270,TNRC6A,27327,NP_001317449.1, 
NW_021160019.1,BestRefSeq,CDS,48614,48665,48615,48666,TNRC6A,27327,NP_001317449.1, 
NW_021160019.1,BestRefSeq,CDS,54876,55018,54877,55019,TNRC6A,27327,NP_001317449.1, 
NW_021160019.1,BestRefSeq,CDS,55713,55850,55714,55851,TNRC6A,27327,NP_001317449.1, 
NW_021160019.1,BestRefSeq,CDS,56304,56432,56305,56433,TNRC6A,27327,NP_001317449.1, 
NW_021160019.1,BestRefSeq,CDS,56905,56982,56906,56983,TNRC6A,27327,NP_001317449.1, 
NW_021160019.1,BestRefSeq,CDS,57273,57483,57274,57484,TNRC6A,27327,NP_001317449.1, 
NW_021160019.1,BestRefSeq,CDS,60049,60180,60050,60181,TNRC6A,27327,NP_001317449.1, 
NW_021160019.1,BestRefSeq,CDS,65846,66004,65847,66005,TNRC6A,27327,NP_001317449.1, 
NW_021160019.1,BestRefSeq,CDS,67515,67655,67516,67656,TNRC6A,27327,NP_001317449.1, 
NW_021160019.1,BestRefSeq,CDS,69292,69399,69293,69400,TNRC6A,27327,NP_001317449.1, 
NW_021160019.1,BestRefSeq,CDS,70838,71059,70839,71060,TNRC6A,27327,NP_001317449.1, 
NW_021160019.1,BestRefSeq,CDS,72776,72846,72777,72847,TNRC6A,27327,NP_001317449.1, 
NW_021160019.1,BestRefSeq,CDS,73573,73712,73574,73713,TNRC6A,27327,NP_001317449.1, 
NW_021160019.1,BestRefSeq,CDS,74131,74506,74132,74507,TNRC6A,27327,NP_001317449.1, 
NW_021160019.1,BestRefSeq,mRNA,1422,76917,1423,76918,TNRC6A,27327,NM_001351850.2, 
NW_021160019.1,BestRefSeq,exon,1422,1512,1423,1513,TNRC6A,27327,NM_001351850.2, 
NW_021160019.1,BestRefSeq,exon,9038,9059,9039,9060,TNRC6A,27327,NM_001351850.2, 
NW_021160019.1,BestRefSeq,exon,27632,28057,27633,28058,TNRC6A,27327,NM_001351850.2, 
NW_021160019.1,BestRefSeq,exon,39931,42516,39932,42517,TNRC6A,27327,NM_001351850.2, 
NW_021160019.1,BestRefSeq,exon,44172,44348,44173,44349,TNRC6A,27327,NM_001351850.2, 
NW_021160019.1,BestRefSeq,exon,45243,45418,45244,45419,TNRC6A,27327,NM_001351850.2, 
NW_021160019.1,BestRefSeq,exon,46606,46638,46607,46639,TNRC6A,27327,NM_001351850.2, 
NW_021160019.1,BestRefSeq,exon,48189,48269,48190,48270,TNRC6A,27327,NM_001351850.2, 
NW_021160019.1,BestRefSeq,exon,48614,48665,48615,48666,TNRC6A,27327,NM_001351850.2, 
NW_021160019.1,BestRefSeq,exon,54876,55018,54877,55019,TNRC6A,27327,NM_001351850.2, 
NW_021160019.1,BestRefSeq,exon,55713,55850,55714,55851,TNRC6A,27327,NM_001351850.2, 
NW_021160019.1,BestRefSeq,exon,56304,56432,56305,56433,TNRC6A,27327,NM_001351850.2, 
NW_021160019.1,BestRefSeq,exon,56905,56982,56906,56983,TNRC6A,27327,NM_001351850.2, 
NW_021160019.1,BestRefSeq,exon,57273,57483,57274,57484,TNRC6A,27327,NM_001351850.2, 
NW_021160019.1,BestRefSeq,exon,60049,60180,60050,60181,TNRC6A,27327,NM_001351850.2, 
NW_021160019.1,BestRefSeq,exon,65846,66004,65847,66005,TNRC6A,27327,NM_001351850.2, 
NW_021160019.1,BestRefSeq,exon,67515,67655,67516,67656,TNRC6A,27327,NM_001351850.2, 
NW_021160019.1,BestRefSeq,exon,69292,69399,69293,69400,TNRC6A,27327,NM_001351850.2, 
NW_021160019.1,BestRefSeq,exon,70838,71059,70839,71060,TNRC6A,27327,NM_001351850.2, 
NW_021160019.1,BestRefSeq,exon,72776,72846,72777,72847,TNRC6A,27327,NM_001351850.2, 
NW_021160019.1,BestRefSeq,exon,73573,73712,73574,73713,TNRC6A,27327,NM_001351850.2, 
NW_021160019.1,BestRefSeq,exon,74131,76917,74132,76918,TNRC6A,27327,NM_001351850.2, 
NW_021160019.1,BestRefSeq,CDS,1422,1512,1423,1513,TNRC6A,27327,NP_001338779.1, 
NW_021160019.1,BestRefSeq,CDS,9038,9059,9039,9060,TNRC6A,27327,NP_001338779.1, 
NW_021160019.1,BestRefSeq,CDS,27632,28057,27633,28058,TNRC6A,27327,NP_001338779.1, 
NW_021160019.1,BestRefSeq,CDS,39931,42516,39932,42517,TNRC6A,27327,NP_001338779.1, 
NW_021160019.1,BestRefSeq,CDS,44172,44348,44173,44349,TNRC6A,27327,NP_001338779.1, 
NW_021160019.1,BestRefSeq,CDS,45243,45418,45244,45419,TNRC6A,27327,NP_001338779.1, 
NW_021160019.1,BestRefSeq,CDS,46606,46638,46607,46639,TNRC6A,27327,NP_001338779.1, 
NW_021160019.1,BestRefSeq,CDS,48189,48269,48190,48270,TNRC6A,27327,NP_001338779.1, 
NW_021160019.1,BestRefSeq,CDS,48614,48665,48615,48666,TNRC6A,27327,NP_001338779.1, 
NW_021160019.1,BestRefSeq,CDS,54876,55018,54877,55019,TNRC6A,27327,NP_001338779.1, 
NW_021160019.1,BestRefSeq,CDS,55713,55850,55714,55851,TNRC6A,27327,NP_001338779.1, 
NW_021160019.1,BestRefSeq,CDS,56304,56432,56305,56433,TNRC6A,27327,NP_001338779.1, 
NW_021160019.1,BestRefSeq,CDS,56905,56982,56906,56983,TNRC6A,27327,NP_001338779.1, 
NW_021160019.1,BestRefSeq,CDS,57273,57483,57274,57484,TNRC6A,27327,NP_001338779.1, 
NW_021160019.1,BestRefSeq,CDS,60049,60180,60050,60181,TNRC6A,27327,NP_001338779.1, 
NW_021160019.1,BestRefSeq,CDS,65846,66004,65847,66005,TNRC6A,27327,NP_001338779.1, 
NW_021160019.1,BestRefSeq,CDS,67515,67655,67516,67656,TNRC6A,27327,NP_001338779.1, 
NW_021160019.1,BestRefSeq,CDS,69292,69399,69293,69400,TNRC6A,27327,NP_001338779.1, 
NW_021160019.1,BestRefSeq,CDS,70838,71059,70839,71060,TNRC6A,27327,NP_001338779.1, 
NW_021160019.1,BestRefSeq,CDS,72776,72846,72777,72847,TNRC6A,27327,NP_001338779.1, 
NW_021160019.1,BestRefSeq,CDS,73573,73712,73574,73713,TNRC6A,27327,NP_001338779.1, 
NW_021160019.1,BestRefSeq,CDS,74131,74506,74132,74507,TNRC6A,27327,NP_001338779.1, 
NW_021160019.1,RefSeqFE,enhancer,85207,85501,85208,85502,,121847975,, 
NW_021160019.1,RefSeqFE,biological_region,85207,85501,85208,85502,,121847975,, 
NW_021160019.1,BestRefSeq,gene,96662,165108,96663,165109,SLC5A11,115584,, 
NW_021160019.1,BestRefSeq,transcript,96662,165105,96663,165106,SLC5A11,115584,NR_172075.1, 
