sequence_id,refseq,region,start_index,end_index,start,end,gene,gene_id,genbank,ensembl
NW_003315968.2,RefSeq,sequence_feature,0,27499,1,27500,,,, 
NW_003315968.2,BestRefSeq,gene,6962,14054,6963,14055,LINC00308,54143,, 
NW_003315968.2,BestRefSeq,lnc_RNA,6962,14054,6963,14055,LINC00308,54143,NR_038400.1, 
NW_003315968.2,BestRefSeq,exon,6962,7079,6963,7080,LINC00308,54143,NR_038400.1, 
NW_003315968.2,BestRefSeq,exon,9297,9352,9298,9353,LINC00308,54143,NR_038400.1, 
NW_003315968.2,BestRefSeq,exon,12286,12424,12287,12425,LINC00308,54143,NR_038400.1, 
NW_003315968.2,BestRefSeq,exon,12504,12638,12505,12639,LINC00308,54143,NR_038400.1, 
NW_003315968.2,BestRefSeq,exon,13862,14054,13863,14055,LINC00308,54143,NR_038400.1, 
NW_003315968.2,Gnomon,gene,12836,88232,12837,88233,LOC105379618,105379618,, 
NW_003315968.2,Gnomon,lnc_RNA,12836,88232,12837,88233,LOC105379618,105379618,XR_952172.3, 
NW_003315968.2,Gnomon,exon,88021,88232,88022,88233,LOC105379618,105379618,XR_952172.3, 
NW_003315968.2,Gnomon,exon,18247,18418,18248,18419,LOC105379618,105379618,XR_952172.3, 
NW_003315968.2,Gnomon,exon,12836,14012,12837,14013,LOC105379618,105379618,XR_952172.3, 
NW_003315968.2,RefSeq,sequence_feature,27500,27880,27501,27881,,,, 
NW_003315968.2,RefSeq,sequence_feature,27881,31840,27882,31841,,,, 
NW_003315968.2,RefSeq,sequence_feature,31841,31899,31842,31900,,,, 
NW_003315968.2,RefSeq,sequence_feature,31900,59685,31901,59686,,,, 
NW_003315968.2,Curated Genomic,pseudogene,33101,33661,33102,33662,LOC100420035,100420035,, 
NW_003315968.2,RefSeq,sequence_feature,59686,60071,59687,60072,,,, 
NW_003315968.2,RefSeq,sequence_feature,60072,126029,60073,126030,,,, 
NW_003315968.2,Curated Genomic,pseudogene,102718,102858,102719,102859,RNU4-45P,106481186,, 
NW_003315968.2,RefSeq,sequence_feature,126030,126416,126031,126417,,,, 
NW_003315968.2,RefSeq,sequence_feature,126417,126887,126418,126888,,,, 
NW_003315968.2,RefSeq,sequence_feature,163492,170931,163493,170932,,,, 
NW_003315968.2,RefSeq,sequence_feature,170932,171180,170933,171181,,,, 
NW_003315968.2,RefSeq,sequence_feature,171181,201196,171182,201197,,,, 
NW_003315968.2,RefSeq,cDNA_match,6962,7079,6963,7080,,,, 
NW_003315968.2,RefSeq,cDNA_match,9297,9352,9298,9353,,,, 
NW_003315968.2,RefSeq,cDNA_match,12286,12424,12287,12425,,,, 
NW_003315968.2,RefSeq,cDNA_match,12504,12638,12505,12639,,,, 
NW_003315968.2,RefSeq,cDNA_match,13862,14054,13863,14055,,,, 
NW_003315968.2,RefSeq,match,33001,33761,33002,33762,,,, 
NW_003315968.2,RefSeq,match,102618,102958,102619,102959,,,, 
