sequence_id,refseq,region,start_index,end_index,start,end,gene,gene_id,genbank,ensembl
NT_187369.1,Gnomon,pseudogene,22092,34014,22093,34015,LOC101060324,101060324,, 
NT_187369.1,Gnomon,exon,22092,22519,22093,22520,LOC101060324,101060324,, 
NT_187369.1,Gnomon,exon,22604,22749,22605,22750,LOC101060324,101060324,, 
NT_187369.1,Gnomon,exon,25253,25451,25254,25452,LOC101060324,101060324,, 
NT_187369.1,Gnomon,exon,25689,25850,25690,25851,LOC101060324,101060324,, 
NT_187369.1,Gnomon,exon,28606,28877,28607,28878,LOC101060324,101060324,, 
NT_187369.1,Gnomon,exon,29848,30049,29849,30050,LOC101060324,101060324,, 
NT_187369.1,Gnomon,exon,33193,33324,33194,33325,LOC101060324,101060324,, 
NT_187369.1,Gnomon,exon,33450,33636,33451,33637,LOC101060324,101060324,, 
NT_187369.1,Gnomon,exon,33801,34014,33802,34015,LOC101060324,101060324,, 
