sequence_id,refseq,region,start_index,end_index,start,end,gene,gene_id,genbank,ensembl
NT_187614.1,RefSeq,sequence_feature,0,153779,1,153780,,,, 
NT_187614.1,BestRefSeq,gene,396,30172,397,30173,MMP28,79148,, 
NT_187614.1,BestRefSeq,transcript,728,30172,729,30173,MMP28,79148,NR_111988.2, 
NT_187614.1,BestRefSeq,exon,29798,30172,29799,30173,MMP28,79148,NR_111988.2, 
NT_187614.1,BestRefSeq,exon,13775,13854,13776,13855,MMP28,79148,NR_111988.2, 
NT_187614.1,BestRefSeq,exon,13419,13606,13420,13607,MMP28,79148,NR_111988.2, 
NT_187614.1,BestRefSeq,exon,7711,7935,7712,7936,MMP28,79148,NR_111988.2, 
NT_187614.1,BestRefSeq,exon,4598,4843,4599,4844,MMP28,79148,NR_111988.2, 
NT_187614.1,BestRefSeq,exon,2761,2910,2762,2911,MMP28,79148,NR_111988.2, 
NT_187614.1,BestRefSeq,exon,2283,2420,2284,2421,MMP28,79148,NR_111988.2, 
NT_187614.1,BestRefSeq,exon,728,1425,729,1426,MMP28,79148,NR_111988.2, 
NT_187614.1,BestRefSeq,mRNA,396,30172,397,30173,MMP28,79148,NM_024302.5, 
NT_187614.1,BestRefSeq,exon,29798,30172,29799,30173,MMP28,79148,NM_024302.5, 
NT_187614.1,BestRefSeq,exon,13775,13854,13776,13855,MMP28,79148,NM_024302.5, 
NT_187614.1,BestRefSeq,exon,13419,13606,13420,13607,MMP28,79148,NM_024302.5, 
NT_187614.1,BestRefSeq,exon,7711,7935,7712,7936,MMP28,79148,NM_024302.5, 
NT_187614.1,BestRefSeq,exon,4598,4843,4599,4844,MMP28,79148,NM_024302.5, 
NT_187614.1,BestRefSeq,exon,2761,2910,2762,2911,MMP28,79148,NM_024302.5, 
NT_187614.1,BestRefSeq,exon,2283,2450,2284,2451,MMP28,79148,NM_024302.5, 
NT_187614.1,BestRefSeq,exon,396,1425,397,1426,MMP28,79148,NM_024302.5, 
NT_187614.1,BestRefSeq,CDS,29798,29908,29799,29909,MMP28,79148,NP_077278.1, 
NT_187614.1,BestRefSeq,CDS,13775,13854,13776,13855,MMP28,79148,NP_077278.1, 
NT_187614.1,BestRefSeq,CDS,13419,13606,13420,13607,MMP28,79148,NP_077278.1, 
NT_187614.1,BestRefSeq,CDS,7711,7935,7712,7936,MMP28,79148,NP_077278.1, 
