sequence_id,refseq,region,start_index,end_index,start,end,gene,gene_id,genbank,ensembl
NW_011332690.1,RefSeq,sequence_feature,0,50416,1,50417,,,, 
NW_011332690.1,BestRefSeq,gene,5679,153240,5680,153241,INPP5D,3635,, 
NW_011332690.1,BestRefSeq,mRNA,5679,153240,5680,153241,INPP5D,3635,NM_001017915.3, 
NW_011332690.1,BestRefSeq,exon,5679,5949,5680,5950,INPP5D,3635,NM_001017915.3, 
NW_011332690.1,BestRefSeq,exon,24672,24735,24673,24736,INPP5D,3635,NM_001017915.3, 
NW_011332690.1,BestRefSeq,exon,67444,67594,67445,67595,INPP5D,3635,NM_001017915.3, 
NW_011332690.1,BestRefSeq,exon,71082,71256,71083,71257,INPP5D,3635,NM_001017915.3, 
NW_011332690.1,BestRefSeq,exon,75845,75985,75846,75986,INPP5D,3635,NM_001017915.3, 
NW_011332690.1,BestRefSeq,exon,85179,85266,85180,85267,INPP5D,3635,NM_001017915.3, 
NW_011332690.1,BestRefSeq,exon,91499,91579,91500,91580,INPP5D,3635,NM_001017915.3, 
NW_011332690.1,BestRefSeq,exon,91704,91775,91705,91776,INPP5D,3635,NM_001017915.3, 
NW_011332690.1,BestRefSeq,exon,92808,92931,92809,92932,INPP5D,3635,NM_001017915.3, 
NW_011332690.1,BestRefSeq,exon,103650,103756,103651,103757,INPP5D,3635,NM_001017915.3, 
NW_011332690.1,BestRefSeq,exon,107061,107163,107062,107164,INPP5D,3635,NM_001017915.3, 
NW_011332690.1,BestRefSeq,exon,109044,109240,109045,109241,INPP5D,3635,NM_001017915.3, 
NW_011332690.1,BestRefSeq,exon,109644,109761,109645,109762,INPP5D,3635,NM_001017915.3, 
NW_011332690.1,BestRefSeq,exon,114642,114738,114643,114739,INPP5D,3635,NM_001017915.3, 
NW_011332690.1,BestRefSeq,exon,115363,115501,115364,115502,INPP5D,3635,NM_001017915.3, 
NW_011332690.1,BestRefSeq,exon,115833,115941,115834,115942,INPP5D,3635,NM_001017915.3, 
NW_011332690.1,BestRefSeq,exon,116401,116489,116402,116490,INPP5D,3635,NM_001017915.3, 
NW_011332690.1,BestRefSeq,exon,122602,122683,122603,122684,INPP5D,3635,NM_001017915.3, 
NW_011332690.1,BestRefSeq,exon,127747,127836,127748,127837,INPP5D,3635,NM_001017915.3, 
NW_011332690.1,BestRefSeq,exon,129745,129858,129746,129859,INPP5D,3635,NM_001017915.3, 
NW_011332690.1,BestRefSeq,exon,131180,131262,131181,131263,INPP5D,3635,NM_001017915.3, 
NW_011332690.1,BestRefSeq,exon,135187,135274,135188,135275,INPP5D,3635,NM_001017915.3, 
NW_011332690.1,BestRefSeq,exon,139149,139298,139150,139299,INPP5D,3635,NM_001017915.3, 
NW_011332690.1,BestRefSeq,exon,140736,140832,140737,140833,INPP5D,3635,NM_001017915.3, 
NW_011332690.1,BestRefSeq,exon,143432,143713,143433,143714,INPP5D,3635,NM_001017915.3, 
NW_011332690.1,BestRefSeq,exon,149463,150054,149464,150055,INPP5D,3635,NM_001017915.3, 
NW_011332690.1,BestRefSeq,exon,152043,153240,152044,153241,INPP5D,3635,NM_001017915.3, 
NW_011332690.1,BestRefSeq,CDS,5816,5949,5817,5950,INPP5D,3635,NP_001017915.1, 
NW_011332690.1,BestRefSeq,CDS,24672,24735,24673,24736,INPP5D,3635,NP_001017915.1, 
NW_011332690.1,BestRefSeq,CDS,67444,67594,67445,67595,INPP5D,3635,NP_001017915.1, 
NW_011332690.1,BestRefSeq,CDS,71082,71256,71083,71257,INPP5D,3635,NP_001017915.1, 
NW_011332690.1,BestRefSeq,CDS,75845,75985,75846,75986,INPP5D,3635,NP_001017915.1, 
NW_011332690.1,BestRefSeq,CDS,85179,85266,85180,85267,INPP5D,3635,NP_001017915.1, 
NW_011332690.1,BestRefSeq,CDS,91499,91579,91500,91580,INPP5D,3635,NP_001017915.1, 
NW_011332690.1,BestRefSeq,CDS,91704,91775,91705,91776,INPP5D,3635,NP_001017915.1, 
NW_011332690.1,BestRefSeq,CDS,92808,92931,92809,92932,INPP5D,3635,NP_001017915.1, 
NW_011332690.1,BestRefSeq,CDS,103650,103756,103651,103757,INPP5D,3635,NP_001017915.1, 
NW_011332690.1,BestRefSeq,CDS,107061,107163,107062,107164,INPP5D,3635,NP_001017915.1, 
NW_011332690.1,BestRefSeq,CDS,109044,109240,109045,109241,INPP5D,3635,NP_001017915.1, 
NW_011332690.1,BestRefSeq,CDS,109644,109761,109645,109762,INPP5D,3635,NP_001017915.1, 
NW_011332690.1,BestRefSeq,CDS,114642,114738,114643,114739,INPP5D,3635,NP_001017915.1, 
NW_011332690.1,BestRefSeq,CDS,115363,115501,115364,115502,INPP5D,3635,NP_001017915.1, 
NW_011332690.1,BestRefSeq,CDS,115833,115941,115834,115942,INPP5D,3635,NP_001017915.1, 
NW_011332690.1,BestRefSeq,CDS,116401,116489,116402,116490,INPP5D,3635,NP_001017915.1, 
NW_011332690.1,BestRefSeq,CDS,122602,122683,122603,122684,INPP5D,3635,NP_001017915.1, 
NW_011332690.1,BestRefSeq,CDS,127747,127836,127748,127837,INPP5D,3635,NP_001017915.1, 
NW_011332690.1,BestRefSeq,CDS,129745,129858,129746,129859,INPP5D,3635,NP_001017915.1, 
NW_011332690.1,BestRefSeq,CDS,131180,131262,131181,131263,INPP5D,3635,NP_001017915.1, 
NW_011332690.1,BestRefSeq,CDS,135187,135274,135188,135275,INPP5D,3635,NP_001017915.1, 
NW_011332690.1,BestRefSeq,CDS,139149,139298,139150,139299,INPP5D,3635,NP_001017915.1, 
NW_011332690.1,BestRefSeq,CDS,140736,140832,140737,140833,INPP5D,3635,NP_001017915.1, 
NW_011332690.1,BestRefSeq,CDS,143432,143713,143433,143714,INPP5D,3635,NP_001017915.1, 
NW_011332690.1,BestRefSeq,CDS,149463,150054,149464,150055,INPP5D,3635,NP_001017915.1, 
NW_011332690.1,BestRefSeq,CDS,152043,152045,152044,152046,INPP5D,3635,NP_001017915.1, 
NW_011332690.1,BestRefSeq,mRNA,5679,153240,5680,153241,INPP5D,3635,NM_005541.5, 
NW_011332690.1,BestRefSeq,exon,5679,5949,5680,5950,INPP5D,3635,NM_005541.5, 
NW_011332690.1,BestRefSeq,exon,24672,24735,24673,24736,INPP5D,3635,NM_005541.5, 
NW_011332690.1,BestRefSeq,exon,67444,67594,67445,67595,INPP5D,3635,NM_005541.5, 
NW_011332690.1,BestRefSeq,exon,71085,71256,71086,71257,INPP5D,3635,NM_005541.5, 
NW_011332690.1,BestRefSeq,exon,75845,75985,75846,75986,INPP5D,3635,NM_005541.5, 
NW_011332690.1,BestRefSeq,exon,85179,85266,85180,85267,INPP5D,3635,NM_005541.5, 
NW_011332690.1,BestRefSeq,exon,91499,91579,91500,91580,INPP5D,3635,NM_005541.5, 
NW_011332690.1,BestRefSeq,exon,91704,91775,91705,91776,INPP5D,3635,NM_005541.5, 
NW_011332690.1,BestRefSeq,exon,92808,92931,92809,92932,INPP5D,3635,NM_005541.5, 
NW_011332690.1,BestRefSeq,exon,103650,103756,103651,103757,INPP5D,3635,NM_005541.5, 
NW_011332690.1,BestRefSeq,exon,107061,107163,107062,107164,INPP5D,3635,NM_005541.5, 
NW_011332690.1,BestRefSeq,exon,109044,109240,109045,109241,INPP5D,3635,NM_005541.5, 
NW_011332690.1,BestRefSeq,exon,109644,109761,109645,109762,INPP5D,3635,NM_005541.5, 
NW_011332690.1,BestRefSeq,exon,114642,114738,114643,114739,INPP5D,3635,NM_005541.5, 
NW_011332690.1,BestRefSeq,exon,115363,115501,115364,115502,INPP5D,3635,NM_005541.5, 
NW_011332690.1,BestRefSeq,exon,115833,115941,115834,115942,INPP5D,3635,NM_005541.5, 
NW_011332690.1,BestRefSeq,exon,116401,116489,116402,116490,INPP5D,3635,NM_005541.5, 
NW_011332690.1,BestRefSeq,exon,122602,122683,122603,122684,INPP5D,3635,NM_005541.5, 
NW_011332690.1,BestRefSeq,exon,127747,127836,127748,127837,INPP5D,3635,NM_005541.5, 
NW_011332690.1,BestRefSeq,exon,129745,129858,129746,129859,INPP5D,3635,NM_005541.5, 
NW_011332690.1,BestRefSeq,exon,131180,131262,131181,131263,INPP5D,3635,NM_005541.5, 
