sequence_id,refseq,region,start_index,end_index,start,end,gene,gene_id,genbank,ensembl
NW_019805492.1,RefSeq,sequence_feature,0,35321,1,35322,,,, 
NW_019805492.1,BestRefSeq,gene,0,1499,1,1500,C3orf52,79669,, 
NW_019805492.1,BestRefSeq,mRNA,0,1499,1,1500,C3orf52,79669,NM_024616.3, 
NW_019805492.1,BestRefSeq,exon,0,1499,1,1500,C3orf52,79669,NM_024616.3, 
NW_019805492.1,BestRefSeq,mRNA,0,1499,1,1500,C3orf52,79669,NM_001171747.2, 
NW_019805492.1,BestRefSeq,exon,0,1499,1,1500,C3orf52,79669,NM_001171747.2, 
NW_019805492.1,BestRefSeq,CDS,0,287,1,288,C3orf52,79669,NP_001165218.1, 
NW_019805492.1,BestRefSeq,gene,4128,16537,4129,16538,GCSAM,257144,, 
NW_019805492.1,BestRefSeq,mRNA,4128,16537,4129,16538,GCSAM,257144,NM_001190260.2, 
NW_019805492.1,BestRefSeq,exon,16381,16537,16382,16538,GCSAM,257144,NM_001190260.2, 
NW_019805492.1,BestRefSeq,exon,13734,13802,13735,13803,GCSAM,257144,NM_001190260.2, 
NW_019805492.1,BestRefSeq,exon,10276,10322,10277,10323,GCSAM,257144,NM_001190260.2, 
NW_019805492.1,BestRefSeq,exon,8515,8543,8516,8544,GCSAM,257144,NM_001190260.2, 
NW_019805492.1,BestRefSeq,exon,4128,7061,4129,7062,GCSAM,257144,NM_001190260.2, 
NW_019805492.1,BestRefSeq,CDS,16381,16409,16382,16410,GCSAM,257144,NP_001177189.1, 
NW_019805492.1,BestRefSeq,CDS,13734,13802,13735,13803,GCSAM,257144,NP_001177189.1, 
NW_019805492.1,BestRefSeq,CDS,10276,10322,10277,10323,GCSAM,257144,NP_001177189.1, 
NW_019805492.1,BestRefSeq,CDS,8515,8543,8516,8544,GCSAM,257144,NP_001177189.1, 
NW_019805492.1,BestRefSeq,CDS,6744,7061,6745,7062,GCSAM,257144,NP_001177189.1, 
NW_019805492.1,BestRefSeq,mRNA,4128,16537,4129,16538,GCSAM,257144,NM_152785.5, 
NW_019805492.1,BestRefSeq,exon,16381,16537,16382,16538,GCSAM,257144,NM_152785.5, 
NW_019805492.1,BestRefSeq,exon,13734,13802,13735,13803,GCSAM,257144,NM_152785.5, 
NW_019805492.1,BestRefSeq,exon,11306,11350,11307,11351,GCSAM,257144,NM_152785.5, 
NW_019805492.1,BestRefSeq,exon,10276,10322,10277,10323,GCSAM,257144,NM_152785.5, 
NW_019805492.1,BestRefSeq,exon,8515,8543,8516,8544,GCSAM,257144,NM_152785.5, 
NW_019805492.1,BestRefSeq,exon,4128,7061,4129,7062,GCSAM,257144,NM_152785.5, 
NW_019805492.1,BestRefSeq,CDS,16381,16409,16382,16410,GCSAM,257144,NP_689998.1, 
NW_019805492.1,BestRefSeq,CDS,13734,13802,13735,13803,GCSAM,257144,NP_689998.1, 
NW_019805492.1,BestRefSeq,CDS,11306,11350,11307,11351,GCSAM,257144,NP_689998.1, 
NW_019805492.1,BestRefSeq,CDS,10276,10322,10277,10323,GCSAM,257144,NP_689998.1, 
NW_019805492.1,BestRefSeq,CDS,8515,8543,8516,8544,GCSAM,257144,NP_689998.1, 
NW_019805492.1,BestRefSeq,CDS,6744,7061,6745,7062,GCSAM,257144,NP_689998.1, 
NW_019805492.1,BestRefSeq,mRNA,4128,16537,4129,16538,GCSAM,257144,NM_001190259.2, 
NW_019805492.1,BestRefSeq,exon,16381,16537,16382,16538,GCSAM,257144,NM_001190259.2, 
NW_019805492.1,BestRefSeq,exon,13734,13808,13735,13809,GCSAM,257144,NM_001190259.2, 
NW_019805492.1,BestRefSeq,exon,11306,11350,11307,11351,GCSAM,257144,NM_001190259.2, 
NW_019805492.1,BestRefSeq,exon,10276,10322,10277,10323,GCSAM,257144,NM_001190259.2, 
NW_019805492.1,BestRefSeq,exon,8515,8543,8516,8544,GCSAM,257144,NM_001190259.2, 
NW_019805492.1,BestRefSeq,exon,4128,7061,4129,7062,GCSAM,257144,NM_001190259.2, 
