sequence_id,refseq,region,start_index,end_index,start,end,gene,gene_id,genbank,ensembl
NT_113889.1,Gnomon,gene,19415,42813,19416,42814,LOC101927088,101927088,, 
NT_113889.1,Gnomon,lnc_RNA,19415,42813,19416,42814,LOC101927088,101927088,XR_246956.5, 
NT_113889.1,Gnomon,exon,19415,20367,19416,20368,LOC101927088,101927088,XR_246956.5, 
NT_113889.1,Gnomon,exon,23580,23851,23581,23852,LOC101927088,101927088,XR_246956.5, 
NT_113889.1,Gnomon,exon,29270,29507,29271,29508,LOC101927088,101927088,XR_246956.5, 
NT_113889.1,Gnomon,exon,34264,34430,34265,34431,LOC101927088,101927088,XR_246956.5, 
NT_113889.1,Gnomon,exon,42076,42813,42077,42814,LOC101927088,101927088,XR_246956.5, 
NT_113889.1,Gnomon,lnc_RNA,21378,42813,21379,42814,LOC101927088,101927088,XR_949091.3, 
NT_113889.1,Gnomon,exon,21378,23851,21379,23852,LOC101927088,101927088,XR_949091.3, 
NT_113889.1,Gnomon,exon,29270,29507,29271,29508,LOC101927088,101927088,XR_949091.3, 
NT_113889.1,Gnomon,exon,34264,34430,34265,34431,LOC101927088,101927088,XR_949091.3, 
NT_113889.1,Gnomon,exon,42076,42813,42077,42814,LOC101927088,101927088,XR_949091.3, 
NT_113889.1,Gnomon,lnc_RNA,21378,42813,21379,42814,LOC101927088,101927088,XR_949093.3, 
NT_113889.1,Gnomon,exon,21378,23851,21379,23852,LOC101927088,101927088,XR_949093.3, 
NT_113889.1,Gnomon,exon,29270,29507,29271,29508,LOC101927088,101927088,XR_949093.3, 
NT_113889.1,Gnomon,exon,34264,34430,34265,34431,LOC101927088,101927088,XR_949093.3, 
NT_113889.1,Gnomon,exon,42079,42813,42080,42814,LOC101927088,101927088,XR_949093.3, 
NT_113889.1,Gnomon,lnc_RNA,22368,42813,22369,42814,LOC101927088,101927088,XR_949092.3, 
NT_113889.1,Gnomon,exon,22368,23851,22369,23852,LOC101927088,101927088,XR_949092.3, 
NT_113889.1,Gnomon,exon,29270,29507,29271,29508,LOC101927088,101927088,XR_949092.3, 
NT_113889.1,Gnomon,exon,34351,34430,34352,34431,LOC101927088,101927088,XR_949092.3, 
NT_113889.1,Gnomon,exon,42076,42813,42077,42814,LOC101927088,101927088,XR_949092.3, 
NT_113889.1,BestRefSeq,pseudogene,38783,97453,38784,97454,LOC100233156,100233156,, 
NT_113889.1,BestRefSeq,transcript,38783,97453,38784,97454,LOC100233156,100233156,NR_037871.1, 
NT_113889.1,BestRefSeq,exon,97367,97453,97368,97454,LOC100233156,100233156,NR_037871.1, 
NT_113889.1,BestRefSeq,exon,95173,95231,95174,95232,LOC100233156,100233156,NR_037871.1, 
NT_113889.1,BestRefSeq,exon,40641,40871,40642,40872,LOC100233156,100233156,NR_037871.1, 
NT_113889.1,BestRefSeq,exon,39873,40027,39874,40028,LOC100233156,100233156,NR_037871.1, 
NT_113889.1,BestRefSeq,exon,38783,39018,38784,39019,LOC100233156,100233156,NR_037871.1, 
NT_113889.1,BestRefSeq,transcript,38785,97453,38786,97454,LOC100233156,100233156,NR_037872.1, 
NT_113889.1,BestRefSeq,exon,97367,97453,97368,97454,LOC100233156,100233156,NR_037872.1, 
NT_113889.1,BestRefSeq,exon,95173,95231,95174,95232,LOC100233156,100233156,NR_037872.1, 
NT_113889.1,BestRefSeq,exon,40641,40871,40642,40872,LOC100233156,100233156,NR_037872.1, 
NT_113889.1,BestRefSeq,exon,38785,40027,38786,40028,LOC100233156,100233156,NR_037872.1, 
NT_113889.1,BestRefSeq,pseudogene,46844,55048,46845,55049,LOC389834,389834,, 
NT_113889.1,BestRefSeq,transcript,46844,55048,46845,55049,LOC389834,389834,NR_027420.1, 
NT_113889.1,BestRefSeq,exon,46844,55048,46845,55049,LOC389834,389834,NR_027420.1, 
