sequence_id,refseq,region,start_index,end_index,start,end,gene,gene_id,genbank,ensembl
NW_016107305.1,RefSeq,sequence_feature,0,17610,1,17611,,,, 
NW_016107305.1,BestRefSeq,pseudogene,9539,15075,9540,15076,LILRP2,79166,, 
NW_016107305.1,BestRefSeq,transcript,9539,15075,9540,15076,LILRP2,79166,NR_003061.2, 
NW_016107305.1,BestRefSeq,exon,9539,10061,9540,10062,LILRP2,79166,NR_003061.2, 
NW_016107305.1,BestRefSeq,exon,10225,10509,10226,10510,LILRP2,79166,NR_003061.2, 
NW_016107305.1,BestRefSeq,exon,10659,10968,10660,10969,LILRP2,79166,NR_003061.2, 
NW_016107305.1,BestRefSeq,exon,11178,11474,11179,11475,LILRP2,79166,NR_003061.2, 
NW_016107305.1,BestRefSeq,exon,11730,12032,11731,12033,LILRP2,79166,NR_003061.2, 
NW_016107305.1,BestRefSeq,exon,14520,14570,14521,14571,LILRP2,79166,NR_003061.2, 
NW_016107305.1,BestRefSeq,exon,14719,15075,14720,15076,LILRP2,79166,NR_003061.2, 
NW_016107305.1,BestRefSeq,gene,26071,38218,26072,38219,KIR3DL3,115653,, 
NW_016107305.1,BestRefSeq,mRNA,26071,38218,26072,38219,KIR3DL3,115653,NM_153443.5, 
NW_016107305.1,BestRefSeq,exon,26071,26159,26072,26160,KIR3DL3,115653,NM_153443.5, 
NW_016107305.1,BestRefSeq,exon,26837,26872,26838,26873,KIR3DL3,115653,NM_153443.5, 
NW_016107305.1,BestRefSeq,exon,27643,27927,27644,27928,KIR3DL3,115653,NM_153443.5, 
NW_016107305.1,BestRefSeq,exon,29201,29500,29202,29501,KIR3DL3,115653,NM_153443.5, 
NW_016107305.1,BestRefSeq,exon,31079,31372,31080,31373,KIR3DL3,115653,NM_153443.5, 
NW_016107305.1,BestRefSeq,exon,36839,36943,36840,36944,KIR3DL3,115653,NM_153443.5, 
NW_016107305.1,BestRefSeq,exon,37406,37458,37407,37459,KIR3DL3,115653,NM_153443.5, 
NW_016107305.1,BestRefSeq,exon,37557,38218,37558,38219,KIR3DL3,115653,NM_153443.5, 
NW_016107305.1,BestRefSeq,CDS,26126,26159,26127,26160,KIR3DL3,115653,NP_703144.3, 
NW_016107305.1,BestRefSeq,CDS,26837,26872,26838,26873,KIR3DL3,115653,NP_703144.3, 
NW_016107305.1,BestRefSeq,CDS,27643,27927,27644,27928,KIR3DL3,115653,NP_703144.3, 
NW_016107305.1,BestRefSeq,CDS,29201,29500,29202,29501,KIR3DL3,115653,NP_703144.3, 
NW_016107305.1,BestRefSeq,CDS,31079,31372,31080,31373,KIR3DL3,115653,NP_703144.3, 
NW_016107305.1,BestRefSeq,CDS,36839,36943,36840,36944,KIR3DL3,115653,NP_703144.3, 
NW_016107305.1,BestRefSeq,CDS,37406,37458,37407,37459,KIR3DL3,115653,NP_703144.3, 
NW_016107305.1,BestRefSeq,CDS,37557,37682,37558,37683,KIR3DL3,115653,NP_703144.3, 
NW_016107305.1,BestRefSeq,gene,40100,54647,40101,54648,KIR2DL3,3804,, 
NW_016107305.1,BestRefSeq,mRNA,40100,54647,40101,54648,KIR2DL3,3804,NM_015868.3, 
NW_016107305.1,BestRefSeq,exon,40100,40166,40101,40167,KIR2DL3,3804,NM_015868.3, 
NW_016107305.1,BestRefSeq,exon,41094,41129,41095,41130,KIR2DL3,3804,NM_015868.3, 
NW_016107305.1,BestRefSeq,exon,43567,43866,43568,43867,KIR2DL3,3804,NM_015868.3, 
NW_016107305.1,BestRefSeq,exon,45380,45673,45381,45674,KIR2DL3,3804,NM_015868.3, 
NW_016107305.1,BestRefSeq,exon,48930,48980,48931,48981,KIR2DL3,3804,NM_015868.3, 
NW_016107305.1,BestRefSeq,exon,53244,53348,53245,53349,KIR2DL3,3804,NM_015868.3, 
NW_016107305.1,BestRefSeq,exon,53811,53863,53812,53864,KIR2DL3,3804,NM_015868.3, 
NW_016107305.1,BestRefSeq,exon,53962,54647,53963,54648,KIR2DL3,3804,NM_015868.3, 
NW_016107305.1,BestRefSeq,CDS,40133,40166,40134,40167,KIR2DL3,3804,NP_056952.2, 
NW_016107305.1,BestRefSeq,CDS,41094,41129,41095,41130,KIR2DL3,3804,NP_056952.2, 
NW_016107305.1,BestRefSeq,CDS,43567,43866,43568,43867,KIR2DL3,3804,NP_056952.2, 
NW_016107305.1,BestRefSeq,CDS,45380,45673,45381,45674,KIR2DL3,3804,NP_056952.2, 
NW_016107305.1,BestRefSeq,CDS,48930,48980,48931,48981,KIR2DL3,3804,NP_056952.2, 
NW_016107305.1,BestRefSeq,CDS,53244,53348,53245,53349,KIR2DL3,3804,NP_056952.2, 
NW_016107305.1,BestRefSeq,CDS,53811,53863,53812,53864,KIR2DL3,3804,NP_056952.2, 
NW_016107305.1,BestRefSeq,CDS,53962,54114,53963,54115,KIR2DL3,3804,NP_056952.2, 
NW_016107305.1,Curated Genomic,pseudogene,56351,69474,56352,69475,KIR2DP1,554300,, 
NW_016107305.1,BestRefSeq,gene,71018,72660,71019,72661,LOC101928804,101928804,, 
NW_016107305.1,BestRefSeq,lnc_RNA,71018,72660,71019,72661,LOC101928804,101928804,NR_110738.1, 
