sequence_id,refseq,region,start_index,end_index,start,end,gene,gene_id,genbank,ensembl
NW_019805494.1,RefSeq,sequence_feature,0,17431,1,17432,,,, 
NW_019805494.1,Curated Genomic,pseudogene,4089,4408,4090,4409,MTRF1LP2,100130376,, 
NW_019805494.1,BestRefSeq,gene,32547,70996,32548,70997,GSDMC,56169,, 
NW_019805494.1,BestRefSeq,mRNA,32547,70996,32548,70997,GSDMC,56169,NM_031415.3, 
NW_019805494.1,BestRefSeq,exon,70383,70996,70384,70997,GSDMC,56169,NM_031415.3, 
NW_019805494.1,BestRefSeq,exon,61740,61963,61741,61964,GSDMC,56169,NM_031415.3, 
NW_019805494.1,BestRefSeq,exon,60474,60657,60475,60658,GSDMC,56169,NM_031415.3, 
NW_019805494.1,BestRefSeq,exon,50000,50165,50001,50166,GSDMC,56169,NM_031415.3, 
NW_019805494.1,BestRefSeq,exon,46998,47103,46999,47104,GSDMC,56169,NM_031415.3, 
NW_019805494.1,BestRefSeq,exon,44899,44943,44900,44944,GSDMC,56169,NM_031415.3, 
NW_019805494.1,BestRefSeq,exon,37049,37171,37050,37172,GSDMC,56169,NM_031415.3, 
NW_019805494.1,BestRefSeq,exon,36457,36498,36458,36499,GSDMC,56169,NM_031415.3, 
NW_019805494.1,BestRefSeq,exon,36213,36242,36214,36243,GSDMC,56169,NM_031415.3, 
NW_019805494.1,BestRefSeq,exon,35893,35919,35894,35920,GSDMC,56169,NM_031415.3, 
NW_019805494.1,BestRefSeq,exon,34782,34921,34783,34922,GSDMC,56169,NM_031415.3, 
NW_019805494.1,BestRefSeq,exon,34341,34470,34342,34471,GSDMC,56169,NM_031415.3, 
NW_019805494.1,BestRefSeq,exon,33803,33876,33804,33877,GSDMC,56169,NM_031415.3, 
NW_019805494.1,BestRefSeq,exon,32547,33091,32548,33092,GSDMC,56169,NM_031415.3, 
NW_019805494.1,BestRefSeq,CDS,61740,61959,61741,61960,GSDMC,56169,NP_113603.1, 
NW_019805494.1,BestRefSeq,CDS,60474,60657,60475,60658,GSDMC,56169,NP_113603.1, 
NW_019805494.1,BestRefSeq,CDS,50000,50165,50001,50166,GSDMC,56169,NP_113603.1, 
NW_019805494.1,BestRefSeq,CDS,46998,47103,46999,47104,GSDMC,56169,NP_113603.1, 
NW_019805494.1,BestRefSeq,CDS,44899,44943,44900,44944,GSDMC,56169,NP_113603.1, 
NW_019805494.1,BestRefSeq,CDS,37049,37171,37050,37172,GSDMC,56169,NP_113603.1, 
NW_019805494.1,BestRefSeq,CDS,36457,36498,36458,36499,GSDMC,56169,NP_113603.1, 
NW_019805494.1,BestRefSeq,CDS,36213,36242,36214,36243,GSDMC,56169,NP_113603.1, 
NW_019805494.1,BestRefSeq,CDS,35893,35919,35894,35920,GSDMC,56169,NP_113603.1, 
NW_019805494.1,BestRefSeq,CDS,34782,34921,34783,34922,GSDMC,56169,NP_113603.1, 
NW_019805494.1,BestRefSeq,CDS,34341,34470,34342,34471,GSDMC,56169,NP_113603.1, 
NW_019805494.1,BestRefSeq,CDS,33803,33876,33804,33877,GSDMC,56169,NP_113603.1, 
NW_019805494.1,BestRefSeq,CDS,32852,33091,32853,33092,GSDMC,56169,NP_113603.1, 
NW_019805494.1,RefSeq,sequence_feature,57526,103071,57527,103072,,,, 
NW_019805494.1,RefSeq,match,3989,4508,3990,4509,,,, 
