sequence_id,refseq,region,start_index,end_index,start,end,gene,gene_id,genbank,ensembl
NT_113949.2,BestRefSeq,gene,2841,11553,2842,11554,KIR3DL2,3812,, 
NT_113949.2,BestRefSeq,mRNA,2841,11553,2842,11554,KIR3DL2,3812,NM_006737.4, 
NT_113949.2,BestRefSeq,exon,11487,11553,11488,11554,KIR3DL2,3812,NM_006737.4, 
NT_113949.2,BestRefSeq,exon,10722,10757,10723,10758,KIR3DL2,3812,NM_006737.4, 
NT_113949.2,BestRefSeq,exon,9695,9979,9696,9980,KIR3DL2,3812,NM_006737.4, 
NT_113949.2,BestRefSeq,exon,7931,8230,7932,8231,KIR3DL2,3812,NM_006737.4, 
NT_113949.2,BestRefSeq,exon,6058,6351,6059,6352,KIR3DL2,3812,NM_006737.4, 
NT_113949.2,BestRefSeq,exon,2841,2893,2842,2894,KIR3DL2,3812,NM_006737.4, 
NT_113949.2,BestRefSeq,CDS,11487,11520,11488,11521,KIR3DL2,3812,NP_006728.2, 
NT_113949.2,BestRefSeq,CDS,10722,10757,10723,10758,KIR3DL2,3812,NP_006728.2, 
NT_113949.2,BestRefSeq,CDS,9695,9979,9696,9980,KIR3DL2,3812,NP_006728.2, 
NT_113949.2,BestRefSeq,CDS,7931,8230,7932,8231,KIR3DL2,3812,NP_006728.2, 
NT_113949.2,BestRefSeq,CDS,6058,6351,6059,6352,KIR3DL2,3812,NP_006728.2, 
NT_113949.2,BestRefSeq,CDS,2841,2893,2842,2894,KIR3DL2,3812,NP_006728.2, 
NT_113949.2,BestRefSeq,mRNA,6056,11553,6057,11554,KIR3DL2,3812,NM_001242867.2, 
NT_113949.2,BestRefSeq,exon,11487,11553,11488,11554,KIR3DL2,3812,NM_001242867.2, 
NT_113949.2,BestRefSeq,exon,10722,10757,10723,10758,KIR3DL2,3812,NM_001242867.2, 
NT_113949.2,BestRefSeq,exon,9695,9979,9696,9980,KIR3DL2,3812,NM_001242867.2, 
NT_113949.2,BestRefSeq,exon,7931,8230,7932,8231,KIR3DL2,3812,NM_001242867.2, 
NT_113949.2,BestRefSeq,exon,6056,6351,6057,6352,KIR3DL2,3812,NM_001242867.2, 
NT_113949.2,BestRefSeq,CDS,11487,11520,11488,11521,KIR3DL2,3812,NP_001229796.1, 
NT_113949.2,BestRefSeq,CDS,10722,10757,10723,10758,KIR3DL2,3812,NP_001229796.1, 
NT_113949.2,BestRefSeq,CDS,9695,9979,9696,9980,KIR3DL2,3812,NP_001229796.1, 
NT_113949.2,BestRefSeq,CDS,7931,8230,7932,8231,KIR3DL2,3812,NP_001229796.1, 
NT_113949.2,BestRefSeq,CDS,6056,6351,6057,6352,KIR3DL2,3812,NP_001229796.1, 
NT_113949.2,BestRefSeq,gene,13876,27890,13877,27891,KIR2DS1,3806,, 
NT_113949.2,BestRefSeq,mRNA,13876,27890,13877,27891,KIR2DS1,3806,NM_014512.1, 
NT_113949.2,BestRefSeq,exon,27844,27890,27845,27891,KIR2DS1,3806,NM_014512.1, 
NT_113949.2,BestRefSeq,exon,26844,26879,26845,26880,KIR2DS1,3806,NM_014512.1, 
NT_113949.2,BestRefSeq,exon,24096,24395,24097,24396,KIR2DS1,3806,NM_014512.1, 
NT_113949.2,BestRefSeq,exon,22277,22570,22278,22571,KIR2DS1,3806,NM_014512.1, 
NT_113949.2,BestRefSeq,exon,19072,19122,19073,19123,KIR2DS1,3806,NM_014512.1, 
NT_113949.2,BestRefSeq,exon,14704,14808,14705,14809,KIR2DS1,3806,NM_014512.1, 
NT_113949.2,BestRefSeq,exon,14189,14241,14190,14242,KIR2DS1,3806,NM_014512.1, 
NT_113949.2,BestRefSeq,exon,13876,14090,13877,14091,KIR2DS1,3806,NM_014512.1, 
NT_113949.2,BestRefSeq,CDS,27844,27877,27845,27878,KIR2DS1,3806,NP_055327.1, 
NT_113949.2,BestRefSeq,CDS,26844,26879,26845,26880,KIR2DS1,3806,NP_055327.1, 
NT_113949.2,BestRefSeq,CDS,24096,24395,24097,24396,KIR2DS1,3806,NP_055327.1, 
NT_113949.2,BestRefSeq,CDS,22277,22570,22278,22571,KIR2DS1,3806,NP_055327.1, 
NT_113949.2,BestRefSeq,CDS,19072,19122,19073,19123,KIR2DS1,3806,NP_055327.1, 
NT_113949.2,BestRefSeq,CDS,14704,14808,14705,14809,KIR2DS1,3806,NP_055327.1, 
NT_113949.2,BestRefSeq,CDS,14189,14241,14190,14242,KIR2DS1,3806,NP_055327.1, 
NT_113949.2,BestRefSeq,CDS,14049,14090,14050,14091,KIR2DS1,3806,NP_055327.1, 
NT_113949.2,BestRefSeq,gene,29857,44877,29858,44878,KIR2DS5,3810,, 
NT_113949.2,BestRefSeq,mRNA,29857,44877,29858,44878,KIR2DS5,3810,NM_014513.2, 
NT_113949.2,BestRefSeq,exon,44810,44877,44811,44878,KIR2DS5,3810,NM_014513.2, 
NT_113949.2,BestRefSeq,exon,43298,43333,43299,43334,KIR2DS5,3810,NM_014513.2, 
NT_113949.2,BestRefSeq,exon,40554,40853,40555,40854,KIR2DS5,3810,NM_014513.2, 
NT_113949.2,BestRefSeq,exon,38732,39025,38733,39026,KIR2DS5,3810,NM_014513.2, 
NT_113949.2,BestRefSeq,exon,35534,35584,35535,35585,KIR2DS5,3810,NM_014513.2, 
NT_113949.2,BestRefSeq,exon,31164,31268,31165,31269,KIR2DS5,3810,NM_014513.2, 
NT_113949.2,BestRefSeq,exon,30649,30701,30650,30702,KIR2DS5,3810,NM_014513.2, 
NT_113949.2,BestRefSeq,exon,29857,30550,29858,30551,KIR2DS5,3810,NM_014513.2, 
NT_113949.2,BestRefSeq,CDS,44810,44843,44811,44844,KIR2DS5,3810,NP_055328.2, 
NT_113949.2,BestRefSeq,CDS,43298,43333,43299,43334,KIR2DS5,3810,NP_055328.2, 
NT_113949.2,BestRefSeq,CDS,40554,40853,40555,40854,KIR2DS5,3810,NP_055328.2, 
NT_113949.2,BestRefSeq,CDS,38732,39025,38733,39026,KIR2DS5,3810,NP_055328.2, 
NT_113949.2,BestRefSeq,CDS,35534,35584,35535,35585,KIR2DS5,3810,NP_055328.2, 
NT_113949.2,BestRefSeq,CDS,31164,31268,31165,31269,KIR2DS5,3810,NP_055328.2, 
NT_113949.2,BestRefSeq,CDS,30649,30701,30650,30702,KIR2DS5,3810,NP_055328.2, 
NT_113949.2,BestRefSeq,CDS,30509,30550,30510,30551,KIR2DS5,3810,NP_055328.2, 
NT_113949.2,BestRefSeq,gene,46834,56298,46835,56299,KIR2DL5A,57292,, 
NT_113949.2,BestRefSeq,mRNA,46834,56298,46835,56299,KIR2DL5A,57292,NM_020535.3, 
NT_113949.2,BestRefSeq,exon,56210,56298,56211,56299,KIR2DL5A,57292,NM_020535.3, 
NT_113949.2,BestRefSeq,exon,55441,55476,55442,55477,KIR2DL5A,57292,NM_020535.3, 
NT_113949.2,BestRefSeq,exon,54394,54678,54395,54679,KIR2DL5A,57292,NM_020535.3, 
NT_113949.2,BestRefSeq,exon,53225,53518,53226,53519,KIR2DL5A,57292,NM_020535.3, 
NT_113949.2,BestRefSeq,exon,51002,51052,51003,51053,KIR2DL5A,57292,NM_020535.3, 
NT_113949.2,BestRefSeq,exon,48132,48236,48133,48237,KIR2DL5A,57292,NM_020535.3, 
NT_113949.2,BestRefSeq,exon,47617,47669,47618,47670,KIR2DL5A,57292,NM_020535.3, 
NT_113949.2,BestRefSeq,exon,46834,47516,46835,47517,KIR2DL5A,57292,NM_020535.3, 
NT_113949.2,BestRefSeq,CDS,56210,56243,56211,56244,KIR2DL5A,57292,NP_065396.1, 
