sequence_id,refseq,region,start_index,end_index,start,end,gene,gene_id,genbank,ensembl
NT_187681.1,RefSeq,sequence_feature,0,23238,1,23239,,,, 
NT_187681.1,Curated Genomic,pseudogene,11163,11266,11164,11267,RNU6-1025P,106480018,, 
NT_187681.1,BestRefSeq,gene,13999,81830,14000,81831,AP2A2,161,, 
NT_187681.1,BestRefSeq,transcript,13999,81830,14000,81831,AP2A2,161,NR_144510.2, 
NT_187681.1,BestRefSeq,exon,13999,14010,14000,14011,AP2A2,161,NR_144510.2, 
NT_187681.1,BestRefSeq,exon,22179,22247,22180,22248,AP2A2,161,NR_144510.2, 
NT_187681.1,BestRefSeq,exon,38326,38468,38327,38469,AP2A2,161,NR_144510.2, 
NT_187681.1,BestRefSeq,exon,40219,40412,40220,40413,AP2A2,161,NR_144510.2, 
NT_187681.1,BestRefSeq,exon,46244,46373,46245,46374,AP2A2,161,NR_144510.2, 
NT_187681.1,BestRefSeq,exon,50644,50745,50645,50746,AP2A2,161,NR_144510.2, 
NT_187681.1,BestRefSeq,exon,54085,54193,54086,54194,AP2A2,161,NR_144510.2, 
NT_187681.1,BestRefSeq,exon,54872,55022,54873,55023,AP2A2,161,NR_144510.2, 
NT_187681.1,BestRefSeq,exon,56225,56393,56226,56394,AP2A2,161,NR_144510.2, 
NT_187681.1,BestRefSeq,exon,57992,58129,57993,58130,AP2A2,161,NR_144510.2, 
NT_187681.1,BestRefSeq,exon,61943,62125,61944,62126,AP2A2,161,NR_144510.2, 
NT_187681.1,BestRefSeq,exon,62724,62821,62725,62822,AP2A2,161,NR_144510.2, 
NT_187681.1,BestRefSeq,exon,63194,63425,63195,63426,AP2A2,161,NR_144510.2, 
NT_187681.1,BestRefSeq,exon,63512,63685,63513,63686,AP2A2,161,NR_144510.2, 
NT_187681.1,BestRefSeq,exon,73162,73244,73163,73245,AP2A2,161,NR_144510.2, 
NT_187681.1,BestRefSeq,exon,75968,76057,75969,76058,AP2A2,161,NR_144510.2, 
NT_187681.1,BestRefSeq,exon,77452,77575,77453,77576,AP2A2,161,NR_144510.2, 
NT_187681.1,BestRefSeq,exon,78540,78656,78541,78657,AP2A2,161,NR_144510.2, 
NT_187681.1,BestRefSeq,exon,78768,78837,78769,78838,AP2A2,161,NR_144510.2, 
NT_187681.1,BestRefSeq,exon,79273,79407,79274,79408,AP2A2,161,NR_144510.2, 
NT_187681.1,BestRefSeq,exon,80138,81830,80139,81831,AP2A2,161,NR_144510.2, 
NT_187681.1,BestRefSeq,transcript,13999,81830,14000,81831,AP2A2,161,NR_144509.2, 
NT_187681.1,BestRefSeq,exon,13999,14010,14000,14011,AP2A2,161,NR_144509.2, 
NT_187681.1,BestRefSeq,exon,22179,22247,22180,22248,AP2A2,161,NR_144509.2, 
NT_187681.1,BestRefSeq,exon,38326,38468,38327,38469,AP2A2,161,NR_144509.2, 
NT_187681.1,BestRefSeq,exon,40219,40412,40220,40413,AP2A2,161,NR_144509.2, 
NT_187681.1,BestRefSeq,exon,46244,46373,46245,46374,AP2A2,161,NR_144509.2, 
NT_187681.1,BestRefSeq,exon,50644,50745,50645,50746,AP2A2,161,NR_144509.2, 
NT_187681.1,BestRefSeq,exon,54085,54193,54086,54194,AP2A2,161,NR_144509.2, 
NT_187681.1,BestRefSeq,exon,54875,55022,54876,55023,AP2A2,161,NR_144509.2, 
NT_187681.1,BestRefSeq,exon,56225,56393,56226,56394,AP2A2,161,NR_144509.2, 
NT_187681.1,BestRefSeq,exon,57992,58129,57993,58130,AP2A2,161,NR_144509.2, 
NT_187681.1,BestRefSeq,exon,61943,62125,61944,62126,AP2A2,161,NR_144509.2, 
NT_187681.1,BestRefSeq,exon,62724,62821,62725,62822,AP2A2,161,NR_144509.2, 
NT_187681.1,BestRefSeq,exon,63194,63425,63195,63426,AP2A2,161,NR_144509.2, 
NT_187681.1,BestRefSeq,exon,63512,63685,63513,63686,AP2A2,161,NR_144509.2, 
NT_187681.1,BestRefSeq,exon,73162,73244,73163,73245,AP2A2,161,NR_144509.2, 
NT_187681.1,BestRefSeq,exon,75968,76057,75969,76058,AP2A2,161,NR_144509.2, 
NT_187681.1,BestRefSeq,exon,77452,77575,77453,77576,AP2A2,161,NR_144509.2, 
NT_187681.1,BestRefSeq,exon,78540,78656,78541,78657,AP2A2,161,NR_144509.2, 
NT_187681.1,BestRefSeq,exon,78768,78837,78769,78838,AP2A2,161,NR_144509.2, 
NT_187681.1,BestRefSeq,exon,79273,79407,79274,79408,AP2A2,161,NR_144509.2, 
NT_187681.1,BestRefSeq,exon,80138,81830,80139,81831,AP2A2,161,NR_144509.2, 
NT_187681.1,BestRefSeq,mRNA,13999,81830,14000,81831,AP2A2,161,NM_001242837.2, 
NT_187681.1,BestRefSeq,exon,13999,14010,14000,14011,AP2A2,161,NM_001242837.2, 
NT_187681.1,BestRefSeq,exon,22181,22247,22182,22248,AP2A2,161,NM_001242837.2, 
NT_187681.1,BestRefSeq,exon,38326,38468,38327,38469,AP2A2,161,NM_001242837.2, 
NT_187681.1,BestRefSeq,exon,40219,40412,40220,40413,AP2A2,161,NM_001242837.2, 
NT_187681.1,BestRefSeq,exon,46244,46373,46245,46374,AP2A2,161,NM_001242837.2, 
NT_187681.1,BestRefSeq,exon,50644,50745,50645,50746,AP2A2,161,NM_001242837.2, 
NT_187681.1,BestRefSeq,exon,54085,54193,54086,54194,AP2A2,161,NM_001242837.2, 
NT_187681.1,BestRefSeq,exon,54872,55022,54873,55023,AP2A2,161,NM_001242837.2, 
NT_187681.1,BestRefSeq,exon,56225,56393,56226,56394,AP2A2,161,NM_001242837.2, 
NT_187681.1,BestRefSeq,exon,57992,58129,57993,58130,AP2A2,161,NM_001242837.2, 
NT_187681.1,BestRefSeq,exon,61943,62125,61944,62126,AP2A2,161,NM_001242837.2, 
NT_187681.1,BestRefSeq,exon,62724,62821,62725,62822,AP2A2,161,NM_001242837.2, 
NT_187681.1,BestRefSeq,exon,63194,63425,63195,63426,AP2A2,161,NM_001242837.2, 
NT_187681.1,BestRefSeq,exon,63512,63685,63513,63686,AP2A2,161,NM_001242837.2, 
NT_187681.1,BestRefSeq,exon,69872,70038,69873,70039,AP2A2,161,NM_001242837.2, 
NT_187681.1,BestRefSeq,exon,73162,73244,73163,73245,AP2A2,161,NM_001242837.2, 
NT_187681.1,BestRefSeq,exon,75968,76057,75969,76058,AP2A2,161,NM_001242837.2, 
NT_187681.1,BestRefSeq,exon,77452,77575,77453,77576,AP2A2,161,NM_001242837.2, 
