sequence_id,refseq,region,start_index,end_index,start,end,gene,gene_id,genbank,ensembl
NT_187520.1,RefSeq,sequence_feature,0,66554,1,66555,,,, 
NT_187520.1,BestRefSeq,gene,63073,63237,63074,63238,RNVU1-2A,6063,, 
NT_187520.1,BestRefSeq,snRNA,63073,63237,63074,63238,RNVU1-2A,6063,NR_145576.1, 
NT_187520.1,BestRefSeq,exon,63073,63237,63074,63238,RNVU1-2A,6063,NR_145576.1, 
NT_187520.1,Gnomon,gene,63526,72078,63527,72079,LOC105379574,105379574,, 
NT_187520.1,Gnomon,lnc_RNA,63526,72078,63527,72079,LOC105379574,105379574,XR_951624.2, 
NT_187520.1,Gnomon,exon,63526,63952,63527,63953,LOC105379574,105379574,XR_951624.2, 
NT_187520.1,Gnomon,exon,71344,72078,71345,72079,LOC105379574,105379574,XR_951624.2, 
NT_187520.1,Gnomon,pseudogene,78539,81762,78540,81763,LOC107985110,107985110,, 
NT_187520.1,Gnomon,exon,78539,79463,78540,79464,LOC107985110,107985110,, 
NT_187520.1,Gnomon,exon,79527,79626,79528,79627,LOC107985110,107985110,, 
NT_187520.1,Gnomon,exon,81717,81762,81718,81763,LOC107985110,107985110,, 
NT_187520.1,tRNAscan-SE,gene,78811,78884,78812,78885,TRN-GTT2-8,100189127,, 
NT_187520.1,tRNAscan-SE,tRNA,78811,78884,78812,78885,TRN-GTT2-8,100189127,, 
NT_187520.1,tRNAscan-SE,exon,78811,78884,78812,78885,TRN-GTT2-8,100189127,, 
NT_187520.1,BestRefSeq,gene,104184,104943,104185,104944,PPIAL4F,728945,, 
NT_187520.1,BestRefSeq,mRNA,104184,104943,104185,104944,PPIAL4F,728945,NM_001164262.3, 
NT_187520.1,BestRefSeq,exon,104184,104943,104185,104944,PPIAL4F,728945,NM_001164262.3, 
NT_187520.1,BestRefSeq,CDS,104234,104728,104235,104729,PPIAL4F,728945,NP_001157734.2, 
NT_187520.1,Gnomon,gene,133859,152514,133860,152515,LINC01632,101929826,, 
NT_187520.1,Gnomon,lnc_RNA,133859,152514,133860,152515,LINC01632,101929826,XR_430635.4, 
NT_187520.1,Gnomon,exon,152046,152514,152047,152515,LINC01632,101929826,XR_430635.4, 
NT_187520.1,Gnomon,exon,143805,143898,143806,143899,LINC01632,101929826,XR_430635.4, 
NT_187520.1,Gnomon,exon,142063,142181,142064,142182,LINC01632,101929826,XR_430635.4, 
NT_187520.1,Gnomon,exon,139857,139933,139858,139934,LINC01632,101929826,XR_430635.4, 
NT_187520.1,Gnomon,exon,138467,138557,138468,138558,LINC01632,101929826,XR_430635.4, 
NT_187520.1,Gnomon,exon,133859,138050,133860,138051,LINC01632,101929826,XR_430635.4, 
NT_187520.1,Gnomon,lnc_RNA,133859,152514,133860,152515,LINC01632,101929826,XR_001756243.2, 
NT_187520.1,Gnomon,exon,152046,152514,152047,152515,LINC01632,101929826,XR_001756243.2, 
NT_187520.1,Gnomon,exon,143805,143898,143806,143899,LINC01632,101929826,XR_001756243.2, 
NT_187520.1,Gnomon,exon,142063,142181,142064,142182,LINC01632,101929826,XR_001756243.2, 
NT_187520.1,Gnomon,exon,139857,139933,139858,139934,LINC01632,101929826,XR_001756243.2, 
NT_187520.1,Gnomon,exon,138467,138557,138468,138558,LINC01632,101929826,XR_001756243.2, 
NT_187520.1,Gnomon,exon,133859,138334,133860,138335,LINC01632,101929826,XR_001756243.2, 
NT_187520.1,Gnomon,lnc_RNA,138075,152514,138076,152515,LINC01632,101929826,XR_001756245.1, 
NT_187520.1,Gnomon,exon,152046,152514,152047,152515,LINC01632,101929826,XR_001756245.1, 
