sequence_id,refseq,region,start_index,end_index,start,end,gene,gene_id,genbank,ensembl
NW_021159996.1,RefSeq,sequence_feature,0,39197,1,39198,,,, 
NW_021159996.1,BestRefSeq,gene,731,30053,732,30054,DNAJC18,202052,, 
NW_021159996.1,BestRefSeq,mRNA,731,30053,732,30054,DNAJC18,202052,NM_152686.4, 
NW_021159996.1,BestRefSeq,exon,29934,30053,29935,30054,DNAJC18,202052,NM_152686.4, 
NW_021159996.1,BestRefSeq,exon,27900,28086,27901,28087,DNAJC18,202052,NM_152686.4, 
NW_021159996.1,BestRefSeq,exon,19066,19211,19067,19212,DNAJC18,202052,NM_152686.4, 
NW_021159996.1,BestRefSeq,exon,16700,16885,16701,16886,DNAJC18,202052,NM_152686.4, 
NW_021159996.1,BestRefSeq,exon,15533,15642,15534,15643,DNAJC18,202052,NM_152686.4, 
NW_021159996.1,BestRefSeq,exon,13236,13345,13237,13346,DNAJC18,202052,NM_152686.4, 
NW_021159996.1,BestRefSeq,exon,10581,10753,10582,10754,DNAJC18,202052,NM_152686.4, 
NW_021159996.1,BestRefSeq,exon,731,4800,732,4801,DNAJC18,202052,NM_152686.4, 
NW_021159996.1,BestRefSeq,CDS,29934,29973,29935,29974,DNAJC18,202052,NP_689899.1, 
NW_021159996.1,BestRefSeq,CDS,27900,28086,27901,28087,DNAJC18,202052,NP_689899.1, 
NW_021159996.1,BestRefSeq,CDS,19066,19211,19067,19212,DNAJC18,202052,NP_689899.1, 
NW_021159996.1,BestRefSeq,CDS,16700,16885,16701,16886,DNAJC18,202052,NP_689899.1, 
NW_021159996.1,BestRefSeq,CDS,15533,15642,15534,15643,DNAJC18,202052,NP_689899.1, 
NW_021159996.1,BestRefSeq,CDS,13236,13345,13237,13346,DNAJC18,202052,NP_689899.1, 
NW_021159996.1,BestRefSeq,CDS,10581,10753,10582,10754,DNAJC18,202052,NP_689899.1, 
NW_021159996.1,BestRefSeq,CDS,4676,4800,4677,4801,DNAJC18,202052,NP_689899.1, 
NW_021159996.1,Curated Genomic,pseudogene,38435,38546,38436,38547,RNU5B-4P,100147752,, 
NW_021159996.1,BestRefSeq,gene,39088,52537,39089,52538,ECSCR,641700,, 
NW_021159996.1,BestRefSeq,transcript,39088,52537,39089,52538,ECSCR,641700,NR_121659.2, 
NW_021159996.1,BestRefSeq,exon,52404,52537,52405,52538,ECSCR,641700,NR_121659.2, 
NW_021159996.1,BestRefSeq,exon,47933,47977,47934,47978,ECSCR,641700,NR_121659.2, 
NW_021159996.1,BestRefSeq,exon,47551,47601,47552,47602,ECSCR,641700,NR_121659.2, 
NW_021159996.1,BestRefSeq,exon,47339,47398,47340,47399,ECSCR,641700,NR_121659.2, 
NW_021159996.1,BestRefSeq,exon,46268,46312,46269,46313,ECSCR,641700,NR_121659.2, 
NW_021159996.1,BestRefSeq,exon,45115,45228,45116,45229,ECSCR,641700,NR_121659.2, 
NW_021159996.1,BestRefSeq,exon,44804,44911,44805,44912,ECSCR,641700,NR_121659.2, 
NW_021159996.1,BestRefSeq,exon,44616,44714,44617,44715,ECSCR,641700,NR_121659.2, 
NW_021159996.1,BestRefSeq,exon,44393,44429,44394,44430,ECSCR,641700,NR_121659.2, 
NW_021159996.1,BestRefSeq,exon,39606,39702,39607,39703,ECSCR,641700,NR_121659.2, 
NW_021159996.1,BestRefSeq,exon,39088,39298,39089,39299,ECSCR,641700,NR_121659.2, 
NW_021159996.1,BestRefSeq,mRNA,39088,52537,39089,52538,ECSCR,641700,NM_001293739.2, 
NW_021159996.1,BestRefSeq,exon,52404,52537,52405,52538,ECSCR,641700,NM_001293739.2, 
NW_021159996.1,BestRefSeq,exon,47933,47977,47934,47978,ECSCR,641700,NM_001293739.2, 
NW_021159996.1,BestRefSeq,exon,47551,47601,47552,47602,ECSCR,641700,NM_001293739.2, 
NW_021159996.1,BestRefSeq,exon,47339,47398,47340,47399,ECSCR,641700,NM_001293739.2, 
NW_021159996.1,BestRefSeq,exon,46268,46312,46269,46313,ECSCR,641700,NM_001293739.2, 
NW_021159996.1,BestRefSeq,exon,45115,45228,45116,45229,ECSCR,641700,NM_001293739.2, 
NW_021159996.1,BestRefSeq,exon,44616,44714,44617,44715,ECSCR,641700,NM_001293739.2, 
NW_021159996.1,BestRefSeq,exon,44393,44429,44394,44430,ECSCR,641700,NM_001293739.2, 
NW_021159996.1,BestRefSeq,exon,39606,39702,39607,39703,ECSCR,641700,NM_001293739.2, 
NW_021159996.1,BestRefSeq,exon,39088,39298,39089,39299,ECSCR,641700,NM_001293739.2, 
