sequence_id,refseq,region,start_index,end_index,start,end,gene,gene_id,genbank,ensembl
NT_187680.1,RefSeq,sequence_feature,0,6063,1,6064,,,, 
NT_187680.1,BestRefSeq,gene,33080,35049,33081,35050,DLGAP2-AS1,100507435,, 
NT_187680.1,BestRefSeq,lnc_RNA,33080,35049,33081,35050,DLGAP2-AS1,100507435,NR_103863.1, 
NT_187680.1,BestRefSeq,exon,35028,35049,35029,35050,DLGAP2-AS1,100507435,NR_103863.1, 
NT_187680.1,BestRefSeq,exon,33759,33898,33760,33899,DLGAP2-AS1,100507435,NR_103863.1, 
NT_187680.1,BestRefSeq,exon,33080,33278,33081,33279,DLGAP2-AS1,100507435,NR_103863.1, 
NT_187680.1,BestRefSeq,gene,40123,121137,40124,121138,DLGAP2,9228,, 
NT_187680.1,BestRefSeq,mRNA,40123,121137,40124,121138,DLGAP2,9228,NM_001346810.2, 
NT_187680.1,BestRefSeq,exon,40123,40270,40124,40271,DLGAP2,9228,NM_001346810.2, 
NT_187680.1,BestRefSeq,exon,46076,46295,46077,46296,DLGAP2,9228,NM_001346810.2, 
NT_187680.1,BestRefSeq,exon,81181,81530,81182,81531,DLGAP2,9228,NM_001346810.2, 
NT_187680.1,BestRefSeq,exon,82595,82636,82596,82637,DLGAP2,9228,NM_001346810.2, 
NT_187680.1,BestRefSeq,exon,89385,89470,89386,89471,DLGAP2,9228,NM_001346810.2, 
NT_187680.1,BestRefSeq,exon,91066,91481,91067,91482,DLGAP2,9228,NM_001346810.2, 
NT_187680.1,BestRefSeq,exon,104397,104488,104398,104489,DLGAP2,9228,NM_001346810.2, 
NT_187680.1,BestRefSeq,exon,109750,109902,109751,109903,DLGAP2,9228,NM_001346810.2, 
NT_187680.1,BestRefSeq,exon,113849,121137,113850,121138,DLGAP2,9228,NM_001346810.2, 
NT_187680.1,BestRefSeq,CDS,40123,40270,40124,40271,DLGAP2,9228,NP_001333739.1, 
NT_187680.1,BestRefSeq,CDS,46076,46295,46077,46296,DLGAP2,9228,NP_001333739.1, 
NT_187680.1,BestRefSeq,CDS,81181,81530,81182,81531,DLGAP2,9228,NP_001333739.1, 
NT_187680.1,BestRefSeq,CDS,82595,82636,82596,82637,DLGAP2,9228,NP_001333739.1, 
NT_187680.1,BestRefSeq,CDS,89385,89470,89386,89471,DLGAP2,9228,NP_001333739.1, 
NT_187680.1,BestRefSeq,CDS,91066,91481,91067,91482,DLGAP2,9228,NP_001333739.1, 
NT_187680.1,BestRefSeq,CDS,104397,104488,104398,104489,DLGAP2,9228,NP_001333739.1, 
NT_187680.1,BestRefSeq,CDS,109750,109902,109751,109903,DLGAP2,9228,NP_001333739.1, 
NT_187680.1,BestRefSeq,CDS,113849,114067,113850,114068,DLGAP2,9228,NP_001333739.1, 
NT_187680.1,RefSeqFE,enhancer,113909,114067,113910,114068,,106783493,, 
NT_187680.1,RefSeqFE,biological_region,113909,114067,113910,114068,,106783493,, 
NT_187680.1,Gnomon,gene,120770,168346,120771,168347,LOC105377778,105377778,, 
NT_187680.1,Gnomon,lnc_RNA,120770,168346,120771,168347,LOC105377778,105377778,XR_952739.2, 
NT_187680.1,Gnomon,exon,168243,168346,168244,168347,LOC105377778,105377778,XR_952739.2, 
NT_187680.1,Gnomon,exon,164630,164940,164631,164941,LOC105377778,105377778,XR_952739.2, 
NT_187680.1,Gnomon,exon,160951,161061,160952,161062,LOC105377778,105377778,XR_952739.2, 
NT_187680.1,Gnomon,exon,120770,120849,120771,120850,LOC105377778,105377778,XR_952739.2, 
NT_187680.1,Gnomon,lnc_RNA,155481,162454,155482,162455,LOC105377778,105377778,XR_001756692.1, 
NT_187680.1,Gnomon,exon,161871,162454,161872,162455,LOC105377778,105377778,XR_001756692.1, 
NT_187680.1,Gnomon,exon,160951,161061,160952,161062,LOC105377778,105377778,XR_001756692.1, 
NT_187680.1,Gnomon,exon,155481,155514,155482,155515,LOC105377778,105377778,XR_001756692.1, 
NT_187680.1,Curated Genomic,pseudogene,142826,143563,142827,143564,LOC100130321,100130321,, 
NT_187680.1,Curated Genomic,exon,142826,143563,142827,143564,LOC100130321,100130321,, 
NT_187680.1,RefSeq,sequence_feature,157393,229281,157394,229282,,,, 
NT_187680.1,BestRefSeq,gene,174620,177241,174621,177242,CLN8-AS1,101927752,, 
NT_187680.1,BestRefSeq,lnc_RNA,174620,177241,174621,177242,CLN8-AS1,101927752,NR_134303.1, 
NT_187680.1,BestRefSeq,exon,177091,177241,177092,177242,CLN8-AS1,101927752,NR_134303.1, 
NT_187680.1,BestRefSeq,exon,174620,175585,174621,175586,CLN8-AS1,101927752,NR_134303.1, 
NT_187680.1,BestRefSeq,lnc_RNA,174620,175991,174621,175992,CLN8-AS1,101927752,NR_134302.1, 
NT_187680.1,BestRefSeq,exon,175680,175991,175681,175992,CLN8-AS1,101927752,NR_134302.1, 
NT_187680.1,BestRefSeq,exon,174620,175585,174621,175586,CLN8-AS1,101927752,NR_134302.1, 
NT_187680.1,BestRefSeq,gene,176446,199227,176447,199228,CLN8,2055,, 
NT_187680.1,BestRefSeq,mRNA,176446,199227,176447,199228,CLN8,2055,NM_018941.4, 
NT_187680.1,BestRefSeq,exon,176446,176542,176447,176543,CLN8,2055,NM_018941.4, 
NT_187680.1,BestRefSeq,exon,183589,184254,183590,184255,CLN8,2055,NM_018941.4, 
NT_187680.1,BestRefSeq,exon,192907,199227,192908,199228,CLN8,2055,NM_018941.4, 
NT_187680.1,BestRefSeq,CDS,183712,184254,183713,184255,CLN8,2055,NP_061764.2, 
NT_187680.1,BestRefSeq,CDS,192907,193224,192908,193225,CLN8,2055,NP_061764.2, 
NT_187680.1,RefSeqFE,enhancer,181800,182094,181801,182095,,121740708,, 
NT_187680.1,RefSeqFE,biological_region,181800,182094,181801,182095,,121740708,, 
NT_187680.1,BestRefSeq,gene,213782,213849,213783,213850,MIR3674,100500912,, 
