sequence_id,refseq,region,start_index,end_index,start,end,gene,gene_id,genbank,ensembl
NW_021160023.1,BestRefSeq,gene,261162,284266,261163,284267,LOC102723360,102723360,, 
NW_021160023.1,BestRefSeq,lnc_RNA,261162,284266,261163,284267,LOC102723360,102723360,NR_170983.1, 
NW_021160023.1,BestRefSeq,exon,261162,261210,261163,261211,LOC102723360,102723360,NR_170983.1, 
NW_021160023.1,BestRefSeq,exon,278077,278241,278078,278242,LOC102723360,102723360,NR_170983.1, 
NW_021160023.1,BestRefSeq,exon,282275,284266,282276,284267,LOC102723360,102723360,NR_170983.1, 
NW_021160023.1,RefSeq,sequence_feature,432215,519484,432216,519485,,,, 
NW_021160023.1,BestRefSeq,gene,435486,435577,435487,435578,MIR6724-3,103504739,, 
NW_021160023.1,BestRefSeq,primary_transcript,435486,435577,435487,435578,MIR6724-3,103504739,NR_128716.1, 
NW_021160023.1,BestRefSeq,exon,435486,435577,435487,435578,MIR6724-3,103504739,NR_128716.1, 
NW_021160023.1,BestRefSeq,miRNA,435496,435518,435497,435519,MIR6724-3,103504739,, 
NW_021160023.1,BestRefSeq,exon,435496,435518,435497,435519,MIR6724-3,103504739,, 
NW_021160023.1,BestRefSeq,gene,436159,449467,436160,449468,RNA45SN3,109910379,, 
NW_021160023.1,BestRefSeq,rRNA,436159,449467,436160,449468,RNA45SN3,109910379,NR_146151.1, 
NW_021160023.1,BestRefSeq,exon,436159,449467,436160,449468,RNA45SN3,109910379,NR_146151.1, 
NW_021160023.1,BestRefSeq,gene,439790,441658,439791,441659,RNA18SN3,109910380,, 
NW_021160023.1,BestRefSeq,rRNA,439790,441658,439791,441659,RNA18SN3,109910380,NR_146152.1, 
NW_021160023.1,BestRefSeq,exon,439790,441658,439791,441659,RNA18SN3,109910380,NR_146152.1, 
NW_021160023.1,BestRefSeq,gene,442730,442886,442731,442887,RNA5-8SN3,109910381,, 
