sequence_id,refseq,region,start_index,end_index,start,end,gene,gene_id,genbank,ensembl
NT_187548.1,RefSeq,sequence_feature,0,67454,1,67455,,,, 
NT_187548.1,BestRefSeq,gene,5683,15846,5684,15847,LOC100506688,100506688,, 
NT_187548.1,BestRefSeq,lnc_RNA,5683,15846,5684,15847,LOC100506688,100506688,NR_104615.1, 
NT_187548.1,BestRefSeq,exon,15777,15846,15778,15847,LOC100506688,100506688,NR_104615.1, 
NT_187548.1,BestRefSeq,exon,5683,9063,5684,9064,LOC100506688,100506688,NR_104615.1, 
NT_187548.1,BestRefSeq,lnc_RNA,5683,15846,5684,15847,LOC100506688,100506688,NR_104614.1, 
NT_187548.1,BestRefSeq,exon,15777,15846,15778,15847,LOC100506688,100506688,NR_104614.1, 
NT_187548.1,BestRefSeq,exon,5683,9129,5684,9130,LOC100506688,100506688,NR_104614.1, 
NT_187548.1,RefSeqFE,enhancer,23480,23774,23481,23775,,121056758,, 
NT_187548.1,RefSeqFE,silencer,23480,23774,23481,23775,,121056758,, 
NT_187548.1,RefSeqFE,biological_region,23480,23774,23481,23775,,121056758,, 
NT_187548.1,BestRefSeq,gene,27308,57449,27309,57450,NKD2,85409,, 
NT_187548.1,BestRefSeq,mRNA,27308,57449,27309,57450,NKD2,85409,NM_001271082.2, 
NT_187548.1,BestRefSeq,exon,27308,27588,27309,27589,NKD2,85409,NM_001271082.2, 
NT_187548.1,BestRefSeq,exon,27685,27720,27686,27721,NKD2,85409,NM_001271082.2, 
NT_187548.1,BestRefSeq,exon,27987,28066,27988,28067,NKD2,85409,NM_001271082.2, 
NT_187548.1,BestRefSeq,exon,50658,50718,50659,50719,NKD2,85409,NM_001271082.2, 
NT_187548.1,BestRefSeq,exon,51878,52005,51879,52006,NKD2,85409,NM_001271082.2, 
NT_187548.1,BestRefSeq,exon,52741,52836,52742,52837,NKD2,85409,NM_001271082.2, 
NT_187548.1,BestRefSeq,exon,53262,53409,53263,53410,NKD2,85409,NM_001271082.2, 
NT_187548.1,BestRefSeq,exon,53895,53979,53896,53980,NKD2,85409,NM_001271082.2, 
NT_187548.1,BestRefSeq,exon,54763,54890,54764,54891,NKD2,85409,NM_001271082.2, 
NT_187548.1,BestRefSeq,exon,56026,56204,56027,56205,NKD2,85409,NM_001271082.2, 
NT_187548.1,BestRefSeq,exon,56311,57449,56312,57450,NKD2,85409,NM_001271082.2, 
NT_187548.1,BestRefSeq,CDS,27564,27588,27565,27589,NKD2,85409,NP_001258011.1, 
NT_187548.1,BestRefSeq,CDS,27685,27720,27686,27721,NKD2,85409,NP_001258011.1, 
NT_187548.1,BestRefSeq,CDS,27987,28066,27988,28067,NKD2,85409,NP_001258011.1, 
NT_187548.1,BestRefSeq,CDS,50658,50718,50659,50719,NKD2,85409,NP_001258011.1, 
NT_187548.1,BestRefSeq,CDS,51878,52005,51879,52006,NKD2,85409,NP_001258011.1, 
NT_187548.1,BestRefSeq,CDS,52741,52836,52742,52837,NKD2,85409,NP_001258011.1, 
NT_187548.1,BestRefSeq,CDS,53262,53409,53263,53410,NKD2,85409,NP_001258011.1, 
NT_187548.1,BestRefSeq,CDS,53895,53979,53896,53980,NKD2,85409,NP_001258011.1, 
NT_187548.1,BestRefSeq,CDS,54763,54890,54764,54891,NKD2,85409,NP_001258011.1, 
NT_187548.1,BestRefSeq,CDS,56026,56174,56027,56175,NKD2,85409,NP_001258011.1, 
NT_187548.1,BestRefSeq,mRNA,27308,57449,27309,57450,NKD2,85409,NM_033120.4, 
NT_187548.1,BestRefSeq,exon,27308,27588,27309,27589,NKD2,85409,NM_033120.4, 
NT_187548.1,BestRefSeq,exon,27685,27720,27686,27721,NKD2,85409,NM_033120.4, 
NT_187548.1,BestRefSeq,exon,27987,28066,27988,28067,NKD2,85409,NM_033120.4, 
NT_187548.1,BestRefSeq,exon,50658,50718,50659,50719,NKD2,85409,NM_033120.4, 
NT_187548.1,BestRefSeq,exon,51878,52005,51879,52006,NKD2,85409,NM_033120.4, 
NT_187548.1,BestRefSeq,exon,52741,52836,52742,52837,NKD2,85409,NM_033120.4, 
NT_187548.1,BestRefSeq,exon,53262,53409,53263,53410,NKD2,85409,NM_033120.4, 
NT_187548.1,BestRefSeq,exon,53895,53979,53896,53980,NKD2,85409,NM_033120.4, 
NT_187548.1,BestRefSeq,exon,54763,54890,54764,54891,NKD2,85409,NM_033120.4, 
NT_187548.1,BestRefSeq,exon,56311,57449,56312,57450,NKD2,85409,NM_033120.4, 
NT_187548.1,BestRefSeq,CDS,27564,27588,27565,27589,NKD2,85409,NP_149111.1, 
NT_187548.1,BestRefSeq,CDS,27685,27720,27686,27721,NKD2,85409,NP_149111.1, 
NT_187548.1,BestRefSeq,CDS,27987,28066,27988,28067,NKD2,85409,NP_149111.1, 
NT_187548.1,BestRefSeq,CDS,50658,50718,50659,50719,NKD2,85409,NP_149111.1, 
NT_187548.1,BestRefSeq,CDS,51878,52005,51879,52006,NKD2,85409,NP_149111.1, 
