sequence_id,refseq,region,start_index,end_index,start,end,gene,gene_id,genbank,ensembl
NT_187659.1,BestRefSeq,gene,1542,4301,1543,4302,TUBGCP5,114791,, 
NT_187659.1,BestRefSeq,transcript,1571,4301,1572,4302,TUBGCP5,114791,NR_148875.2, 
NT_187659.1,BestRefSeq,exon,4130,4301,4131,4302,TUBGCP5,114791,NR_148875.2, 
NT_187659.1,BestRefSeq,exon,1831,1884,1832,1885,TUBGCP5,114791,NR_148875.2, 
NT_187659.1,BestRefSeq,exon,1571,1737,1572,1738,TUBGCP5,114791,NR_148875.2, 
NT_187659.1,BestRefSeq,mRNA,1542,4301,1543,4302,TUBGCP5,114791,NM_001354372.2, 
NT_187659.1,BestRefSeq,exon,4130,4301,4131,4302,TUBGCP5,114791,NM_001354372.2, 
NT_187659.1,BestRefSeq,exon,1831,1884,1832,1885,TUBGCP5,114791,NM_001354372.2, 
NT_187659.1,BestRefSeq,exon,1627,1737,1628,1738,TUBGCP5,114791,NM_001354372.2, 
NT_187659.1,BestRefSeq,exon,1604,1625,1605,1626,TUBGCP5,114791,NM_001354372.2, 
NT_187659.1,BestRefSeq,exon,1584,1602,1585,1603,TUBGCP5,114791,NM_001354372.2, 
NT_187659.1,BestRefSeq,exon,1571,1582,1572,1583,TUBGCP5,114791,NM_001354372.2, 
NT_187659.1,BestRefSeq,exon,1553,1568,1554,1569,TUBGCP5,114791,NM_001354372.2, 
NT_187659.1,BestRefSeq,exon,1542,1551,1543,1552,TUBGCP5,114791,NM_001354372.2, 
NT_187659.1,BestRefSeq,CDS,4130,4275,4131,4276,TUBGCP5,114791,NP_001341301.1, 
NT_187659.1,BestRefSeq,CDS,1831,1884,1832,1885,TUBGCP5,114791,NP_001341301.1, 
NT_187659.1,BestRefSeq,CDS,1627,1737,1628,1738,TUBGCP5,114791,NP_001341301.1, 
NT_187659.1,BestRefSeq,CDS,1604,1625,1605,1626,TUBGCP5,114791,NP_001341301.1, 
NT_187659.1,BestRefSeq,CDS,1584,1602,1585,1603,TUBGCP5,114791,NP_001341301.1, 
NT_187659.1,BestRefSeq,CDS,1571,1582,1572,1583,TUBGCP5,114791,NP_001341301.1, 
NT_187659.1,BestRefSeq,CDS,1553,1568,1554,1569,TUBGCP5,114791,NP_001341301.1, 
NT_187659.1,BestRefSeq,CDS,1542,1551,1543,1552,TUBGCP5,114791,NP_001341301.1, 
NT_187659.1,BestRefSeq,mRNA,1542,4301,1543,4302,TUBGCP5,114791,NM_001354378.2, 
NT_187659.1,BestRefSeq,exon,4130,4301,4131,4302,TUBGCP5,114791,NM_001354378.2, 
NT_187659.1,BestRefSeq,exon,1831,1884,1832,1885,TUBGCP5,114791,NM_001354378.2, 
NT_187659.1,BestRefSeq,exon,1627,1737,1628,1738,TUBGCP5,114791,NM_001354378.2, 
NT_187659.1,BestRefSeq,exon,1604,1625,1605,1626,TUBGCP5,114791,NM_001354378.2, 
NT_187659.1,BestRefSeq,exon,1584,1602,1585,1603,TUBGCP5,114791,NM_001354378.2, 
NT_187659.1,BestRefSeq,exon,1571,1582,1572,1583,TUBGCP5,114791,NM_001354378.2, 
NT_187659.1,BestRefSeq,exon,1553,1568,1554,1569,TUBGCP5,114791,NM_001354378.2, 
NT_187659.1,BestRefSeq,exon,1542,1551,1543,1552,TUBGCP5,114791,NM_001354378.2, 
NT_187659.1,BestRefSeq,CDS,4130,4275,4131,4276,TUBGCP5,114791,NP_001341307.1, 
NT_187659.1,BestRefSeq,CDS,1831,1884,1832,1885,TUBGCP5,114791,NP_001341307.1, 
NT_187659.1,BestRefSeq,CDS,1627,1737,1628,1738,TUBGCP5,114791,NP_001341307.1, 
NT_187659.1,BestRefSeq,CDS,1604,1625,1605,1626,TUBGCP5,114791,NP_001341307.1, 
NT_187659.1,BestRefSeq,CDS,1584,1602,1585,1603,TUBGCP5,114791,NP_001341307.1, 
NT_187659.1,BestRefSeq,CDS,1571,1582,1572,1583,TUBGCP5,114791,NP_001341307.1, 
NT_187659.1,BestRefSeq,CDS,1553,1568,1554,1569,TUBGCP5,114791,NP_001341307.1, 
NT_187659.1,BestRefSeq,CDS,1542,1551,1543,1552,TUBGCP5,114791,NP_001341307.1, 
NT_187659.1,BestRefSeq,mRNA,1542,4301,1543,4302,TUBGCP5,114791,NM_001354377.2, 
NT_187659.1,BestRefSeq,exon,4130,4301,4131,4302,TUBGCP5,114791,NM_001354377.2, 
NT_187659.1,BestRefSeq,exon,1831,1884,1832,1885,TUBGCP5,114791,NM_001354377.2, 
NT_187659.1,BestRefSeq,exon,1627,1737,1628,1738,TUBGCP5,114791,NM_001354377.2, 
NT_187659.1,BestRefSeq,exon,1604,1625,1605,1626,TUBGCP5,114791,NM_001354377.2, 
NT_187659.1,BestRefSeq,exon,1584,1602,1585,1603,TUBGCP5,114791,NM_001354377.2, 
NT_187659.1,BestRefSeq,exon,1571,1582,1572,1583,TUBGCP5,114791,NM_001354377.2, 
NT_187659.1,BestRefSeq,exon,1553,1568,1554,1569,TUBGCP5,114791,NM_001354377.2, 
NT_187659.1,BestRefSeq,exon,1542,1551,1543,1552,TUBGCP5,114791,NM_001354377.2, 
NT_187659.1,BestRefSeq,CDS,4130,4275,4131,4276,TUBGCP5,114791,NP_001341306.1, 
NT_187659.1,BestRefSeq,CDS,1831,1884,1832,1885,TUBGCP5,114791,NP_001341306.1, 
