sequence_id,refseq,region,start_index,end_index,start,end,gene,gene_id,genbank,ensembl
NW_016107309.1,RefSeq,sequence_feature,0,27314,1,27315,,,, 
NW_016107309.1,BestRefSeq,pseudogene,9539,15075,9540,15076,LILRP2,79166,, 
NW_016107309.1,BestRefSeq,transcript,9539,15075,9540,15076,LILRP2,79166,NR_003061.2, 
NW_016107309.1,BestRefSeq,exon,9539,10061,9540,10062,LILRP2,79166,NR_003061.2, 
NW_016107309.1,BestRefSeq,exon,10225,10509,10226,10510,LILRP2,79166,NR_003061.2, 
NW_016107309.1,BestRefSeq,exon,10659,10968,10660,10969,LILRP2,79166,NR_003061.2, 
NW_016107309.1,BestRefSeq,exon,11178,11474,11179,11475,LILRP2,79166,NR_003061.2, 
NW_016107309.1,BestRefSeq,exon,11730,12032,11731,12033,LILRP2,79166,NR_003061.2, 
NW_016107309.1,BestRefSeq,exon,14520,14570,14521,14571,LILRP2,79166,NR_003061.2, 
NW_016107309.1,BestRefSeq,exon,14719,15075,14720,15076,LILRP2,79166,NR_003061.2, 
NW_016107309.1,BestRefSeq,gene,26065,38254,26066,38255,KIR3DL3,115653,, 
NW_016107309.1,BestRefSeq,mRNA,26065,38254,26066,38255,KIR3DL3,115653,NM_153443.5, 
NW_016107309.1,BestRefSeq,exon,26065,26153,26066,26154,KIR3DL3,115653,NM_153443.5, 
NW_016107309.1,BestRefSeq,exon,26870,26905,26871,26906,KIR3DL3,115653,NM_153443.5, 
NW_016107309.1,BestRefSeq,exon,27676,27960,27677,27961,KIR3DL3,115653,NM_153443.5, 
NW_016107309.1,BestRefSeq,exon,29233,29532,29234,29533,KIR3DL3,115653,NM_153443.5, 
NW_016107309.1,BestRefSeq,exon,31115,31408,31116,31409,KIR3DL3,115653,NM_153443.5, 
NW_016107309.1,BestRefSeq,exon,36875,36979,36876,36980,KIR3DL3,115653,NM_153443.5, 
NW_016107309.1,BestRefSeq,exon,37442,37494,37443,37495,KIR3DL3,115653,NM_153443.5, 
NW_016107309.1,BestRefSeq,exon,37593,38254,37594,38255,KIR3DL3,115653,NM_153443.5, 
NW_016107309.1,BestRefSeq,CDS,26120,26153,26121,26154,KIR3DL3,115653,NP_703144.3, 
NW_016107309.1,BestRefSeq,CDS,26870,26905,26871,26906,KIR3DL3,115653,NP_703144.3, 
NW_016107309.1,BestRefSeq,CDS,27676,27960,27677,27961,KIR3DL3,115653,NP_703144.3, 
NW_016107309.1,BestRefSeq,CDS,29233,29532,29234,29533,KIR3DL3,115653,NP_703144.3, 
