sequence_id,refseq,region,start_index,end_index,start,end,gene,gene_id,genbank,ensembl
NT_187361.1,Gnomon,gene,944,3618,945,3619,LOC107987362,107987362,, 
NT_187361.1,Gnomon,lnc_RNA,944,3618,945,3619,LOC107987362,107987362,XR_001756122.1, 
NT_187361.1,Gnomon,exon,3311,3618,3312,3619,LOC107987362,107987362,XR_001756122.1, 
NT_187361.1,Gnomon,exon,944,1417,945,1418,LOC107987362,107987362,XR_001756122.1, 
NT_187361.1,Gnomon,gene,1286,44604,1287,44605,LOC105379854,105379854,, 
NT_187361.1,Gnomon,lnc_RNA,1286,44604,1287,44605,LOC105379854,105379854,XR_001756120.2, 
NT_187361.1,Gnomon,exon,1286,1357,1287,1358,LOC105379854,105379854,XR_001756120.2, 
NT_187361.1,Gnomon,exon,44121,44604,44122,44605,LOC105379854,105379854,XR_001756120.2, 
NT_187361.1,Curated Genomic,pseudogene,38693,39446,38694,39447,SNX18P18,100419021,, 
NT_187361.1,Curated Genomic,pseudogene,66852,68428,66853,68429,SNX18P19,100419022,, 
NT_187361.1,Gnomon,gene,71173,72890,71174,72891,LOC105379521,105379521,, 
NT_187361.1,Gnomon,lnc_RNA,71173,72890,71174,72891,LOC105379521,105379521,XR_001756121.2, 
NT_187361.1,Gnomon,exon,71173,71262,71174,71263,LOC105379521,105379521,XR_001756121.2, 
NT_187361.1,Gnomon,exon,71661,72890,71662,72891,LOC105379521,105379521,XR_001756121.2, 
NT_187361.1,Gnomon,gene,71206,84464,71207,84465,LOC101060632,101060632,, 
NT_187361.1,Gnomon,lnc_RNA,71206,84464,71207,84465,LOC101060632,101060632,XR_002958846.1, 
NT_187361.1,Gnomon,exon,84416,84464,84417,84465,LOC101060632,101060632,XR_002958846.1, 
NT_187361.1,Gnomon,exon,76360,76580,76361,76581,LOC101060632,101060632,XR_002958846.1, 
NT_187361.1,Gnomon,exon,71206,71725,71207,71726,LOC101060632,101060632,XR_002958846.1, 
NT_187361.1,Curated Genomic,pseudogene,91420,95498,91421,95499,ANKRD20A13P,100132733,, 
NT_187361.1,Curated Genomic,pseudogene,171016,171827,171017,171828,SNX18P21,100419025,, 
NT_187361.1,RefSeq,match,38593,39546,38594,39547,,,, 
NT_187361.1,RefSeq,match,66752,68528,66753,68529,,,, 
NT_187361.1,RefSeq,match,91420,95598,91421,95599,,,, 
NT_187361.1,RefSeq,match,171016,171927,171017,171928,,,, 
