sequence_id,refseq,region,start_index,end_index,start,end,gene,gene_id,genbank,ensembl
NT_187629.1,Gnomon,gene,2499,3154,2500,3155,IGLV5-45,28781,, 
NT_187629.1,Gnomon,V_gene_segment,2499,3154,2500,3155,IGLV5-45,28781,, 
NT_187629.1,Gnomon,exon,2499,2609,2500,2610,IGLV5-45,28781,, 
NT_187629.1,Gnomon,exon,2733,3154,2734,3155,IGLV5-45,28781,, 
NT_187629.1,Gnomon,CDS,2564,2609,2565,2610,IGLV5-45,28781,, 
NT_187629.1,Gnomon,CDS,2733,3139,2734,3140,IGLV5-45,28781,, 
NT_187629.1,Gnomon,gene,7317,8052,7318,8053,LOC102724999,102724999,, 
NT_187629.1,Gnomon,V_gene_segment,7317,8052,7318,8053,LOC102724999,102724999,, 
NT_187629.1,Gnomon,exon,7317,7476,7318,7477,LOC102724999,102724999,, 
NT_187629.1,Gnomon,exon,7592,8052,7593,8053,LOC102724999,102724999,, 
NT_187629.1,Gnomon,CDS,7326,7476,7327,7477,LOC102724999,102724999,, 
NT_187629.1,Gnomon,CDS,7592,8052,7593,8053,LOC102724999,102724999,, 
NT_187629.1,Gnomon,gene,21538,22092,21539,22093,IGLV7-43,28776,, 
NT_187629.1,Gnomon,V_gene_segment,21538,22092,21539,22093,IGLV7-43,28776,, 
NT_187629.1,Gnomon,exon,21538,21649,21539,21650,IGLV7-43,28776,, 
NT_187629.1,Gnomon,exon,21737,22092,21738,22093,IGLV7-43,28776,, 
NT_187629.1,Gnomon,CDS,21604,21649,21605,21650,IGLV7-43,28776,, 
NT_187629.1,Gnomon,CDS,21737,22077,21738,22078,IGLV7-43,28776,, 
NT_187629.1,Gnomon,gene,29115,29714,29116,29715,IGLV5-39,28782,, 
NT_187629.1,Gnomon,V_gene_segment,29115,29714,29116,29715,IGLV5-39,28782,, 
NT_187629.1,Gnomon,exon,29115,29184,29116,29185,IGLV5-39,28782,, 
NT_187629.1,Gnomon,exon,29308,29714,29309,29715,IGLV5-39,28782,, 
