sequence_id,refseq,region,start_index,end_index,start,end,gene,gene_id,genbank,ensembl
NW_019805500.1,RefSeq,sequence_feature,0,42412,1,42413,,,, 
NW_019805500.1,RefSeqFE,enhancer,14923,15067,14924,15068,,111365165,, 
NW_019805500.1,RefSeqFE,biological_region,14923,15067,14924,15068,,111365165,, 
NW_019805500.1,RefSeqFE,transcriptional_cis_regulatory_region,14987,15004,14988,15005,,111365165,, 
NW_019805500.1,RefSeq,sequence_feature,42413,42974,42414,42975,,,, 
NW_019805500.1,RefSeq,sequence_feature,42975,93902,42976,93903,,,, 
NW_019805500.1,RefSeq,sequence_feature,93903,94461,93904,94462,,,, 
NW_019805500.1,RefSeq,sequence_feature,94462,120254,94463,120255,,,, 
NW_019805500.1,Curated Genomic,pseudogene,95613,96187,95614,96188,TCERG1P2,100421029,, 
NW_019805500.1,BestRefSeq,gene,103029,472458,103030,472459,XYLT1,64131,, 
NW_019805500.1,BestRefSeq,mRNA,103029,472458,103030,472459,XYLT1,64131,NM_022166.4, 
NW_019805500.1,BestRefSeq,exon,472421,472458,472422,472459,XYLT1,64131,NM_022166.4, 
NW_019805500.1,BestRefSeq,exon,471694,472182,471695,472183,XYLT1,64131,NM_022166.4, 
NW_019805500.1,BestRefSeq,exon,359272,359310,359273,359311,XYLT1,64131,NM_022166.4, 
NW_019805500.1,BestRefSeq,exon,260248,260758,260249,260759,XYLT1,64131,NM_022166.4, 
NW_019805500.1,BestRefSeq,exon,201742,201914,201743,201915,XYLT1,64131,NM_022166.4, 
NW_019805500.1,BestRefSeq,exon,199472,199674,199473,199675,XYLT1,64131,NM_022166.4, 
NW_019805500.1,BestRefSeq,exon,160089,160169,160090,160170,XYLT1,64131,NM_022166.4, 
NW_019805500.1,BestRefSeq,exon,142413,142629,142414,142630,XYLT1,64131,NM_022166.4, 
NW_019805500.1,BestRefSeq,exon,139615,139791,139616,139792,XYLT1,64131,NM_022166.4, 
NW_019805500.1,BestRefSeq,exon,135733,135995,135734,135996,XYLT1,64131,NM_022166.4, 
NW_019805500.1,BestRefSeq,exon,128926,129121,128927,129122,XYLT1,64131,NM_022166.4, 
NW_019805500.1,BestRefSeq,exon,118906,119239,118907,119240,XYLT1,64131,NM_022166.4, 
NW_019805500.1,BestRefSeq,exon,103029,110277,103030,110278,XYLT1,64131,NM_022166.4, 
NW_019805500.1,BestRefSeq,CDS,471694,472056,471695,472057,XYLT1,64131,NP_071449.1, 
NW_019805500.1,BestRefSeq,CDS,359272,359310,359273,359311,XYLT1,64131,NP_071449.1, 
NW_019805500.1,BestRefSeq,CDS,260248,260758,260249,260759,XYLT1,64131,NP_071449.1, 
NW_019805500.1,BestRefSeq,CDS,201742,201914,201743,201915,XYLT1,64131,NP_071449.1, 
NW_019805500.1,BestRefSeq,CDS,199472,199674,199473,199675,XYLT1,64131,NP_071449.1, 
NW_019805500.1,BestRefSeq,CDS,160089,160169,160090,160170,XYLT1,64131,NP_071449.1, 
NW_019805500.1,BestRefSeq,CDS,142413,142629,142414,142630,XYLT1,64131,NP_071449.1, 
NW_019805500.1,BestRefSeq,CDS,139615,139791,139616,139792,XYLT1,64131,NP_071449.1, 
NW_019805500.1,BestRefSeq,CDS,135733,135995,135734,135996,XYLT1,64131,NP_071449.1, 
NW_019805500.1,BestRefSeq,CDS,128926,129121,128927,129122,XYLT1,64131,NP_071449.1, 
NW_019805500.1,BestRefSeq,CDS,118906,119239,118907,119240,XYLT1,64131,NP_071449.1, 
NW_019805500.1,BestRefSeq,CDS,109955,110277,109956,110278,XYLT1,64131,NP_071449.1, 
NW_019805500.1,RefSeq,sequence_feature,120255,120487,120256,120488,,,, 
NW_019805500.1,RefSeq,sequence_feature,120488,174903,120489,174904,,,, 
NW_019805500.1,BestRefSeq,gene,135764,139992,135765,139993,LOC102723692,102723692,, 
NW_019805500.1,BestRefSeq,lnc_RNA,135764,139992,135765,139993,LOC102723692,102723692,NR_135179.1, 
NW_019805500.1,BestRefSeq,exon,135764,135810,135765,135811,LOC102723692,102723692,NR_135179.1, 
NW_019805500.1,BestRefSeq,exon,138776,138874,138777,138875,LOC102723692,102723692,NR_135179.1, 
NW_019805500.1,BestRefSeq,exon,139502,139992,139503,139993,LOC102723692,102723692,NR_135179.1, 
NW_019805500.1,RefSeq,sequence_feature,174904,317617,174905,317618,,,, 
NW_019805500.1,RefSeq,sequence_feature,317618,471934,317619,471935,,,, 
NW_019805500.1,Gnomon,gene,466799,471687,466800,471688,LOC107987234,107987234,, 
NW_019805500.1,Gnomon,lnc_RNA,466799,471687,466800,471688,LOC107987234,107987234,XR_002959227.1, 
NW_019805500.1,Gnomon,exon,468475,471687,468476,471688,LOC107987234,107987234,XR_002959227.1, 
NW_019805500.1,Gnomon,exon,466799,468343,466800,468344,LOC107987234,107987234,XR_002959227.1, 
NW_019805500.1,RefSeqFE,biological_region,472169,472261,472170,472262,,109617027,, 
NW_019805500.1,RefSeqFE,nucleotide_motif,472169,472261,472170,472262,,109617027,, 
NW_019805500.1,RefSeqFE,repeat_instability_region,472169,472261,472170,472262,,109617027,, 
NW_019805500.1,RefSeq,sequence_feature,472667,480414,472668,480415,,,, 
NW_019805500.1,RefSeq,match,14823,15167,14824,15168,,,, 
NW_019805500.1,RefSeq,match,95513,96287,95514,96288,,,, 
NW_019805500.1,RefSeq,match,101584,472182,101585,472183,,,, 
NW_019805500.1,RefSeq,match,472069,472361,472070,472362,,,, 
