sequence_id,refseq,region,start_index,end_index,start,end
NT_167249.1,Curated Genomic,pseudogene,1844,1917,1845,1918 
NT_167249.1,tRNAscan-SE,gene,4566,4637,4567,4638 
NT_167249.1,tRNAscan-SE,tRNA,4566,4637,4567,4638 
NT_167249.1,tRNAscan-SE,exon,4566,4637,4567,4638 
NT_167249.1,tRNAscan-SE,gene,19223,19294,19224,19295 
NT_167249.1,tRNAscan-SE,tRNA,19223,19294,19224,19295 
NT_167249.1,tRNAscan-SE,exon,19223,19294,19224,19295 
NT_167249.1,RefSeqFE,biological_region,28297,28565,28298,28566 
NT_167249.1,RefSeqFE,transcriptional_cis_regulatory_region,28297,28565,28298,28566 
NT_167249.1,tRNAscan-SE,gene,28338,28409,28339,28410 
NT_167249.1,tRNAscan-SE,tRNA,28338,28409,28339,28410 
NT_167249.1,tRNAscan-SE,exon,28338,28409,28339,28410 
NT_167249.1,tRNAscan-SE,gene,34652,34725,34653,34726 
NT_167249.1,tRNAscan-SE,tRNA,34652,34725,34653,34726 
NT_167249.1,tRNAscan-SE,exon,34652,34725,34653,34726 
NT_167249.1,Curated Genomic,pseudogene,35712,35784,35713,35785 
NT_167249.1,RefSeqFE,transcriptional_cis_regulatory_region,37818,38140,37819,38141 
NT_167249.1,RefSeqFE,biological_region,37818,38140,37819,38141 
NT_167249.1,tRNAscan-SE,gene,37949,38020,37950,38021 
NT_167249.1,tRNAscan-SE,tRNA,37949,38020,37950,38021 
NT_167249.1,tRNAscan-SE,exon,37949,38020,37950,38021 
NT_167249.1,Curated Genomic,pseudogene,40573,41608,40574,41609 
NT_167249.1,Curated Genomic,exon,40573,41608,40574,41609 
NT_167249.1,tRNAscan-SE,gene,44066,44137,44067,44138 
NT_167249.1,tRNAscan-SE,tRNA,44066,44137,44067,44138 
NT_167249.1,tRNAscan-SE,exon,44066,44137,44067,44138 
NT_167249.1,tRNAscan-SE,gene,51590,51662,51591,51663 
NT_167249.1,tRNAscan-SE,tRNA,51590,51662,51591,51663 
NT_167249.1,tRNAscan-SE,exon,51590,51662,51591,51663 
NT_167249.1,tRNAscan-SE,gene,56369,56441,56370,56442 
NT_167249.1,tRNAscan-SE,tRNA,56369,56441,56370,56442 
NT_167249.1,tRNAscan-SE,exon,56369,56441,56370,56442 
NT_167249.1,tRNAscan-SE,gene,67002,67073,67003,67074 
NT_167249.1,tRNAscan-SE,tRNA,67002,67073,67003,67074 
NT_167249.1,tRNAscan-SE,exon,67002,67073,67003,67074 
NT_167249.1,tRNAscan-SE,gene,72258,72331,72259,72332 
NT_167249.1,tRNAscan-SE,tRNA,72258,72331,72259,72332 
NT_167249.1,tRNAscan-SE,exon,72258,72331,72259,72332 
NT_167249.1,tRNAscan-SE,gene,73048,73120,73049,73121 
NT_167249.1,tRNAscan-SE,tRNA,73048,73120,73049,73121 
NT_167249.1,tRNAscan-SE,exon,73048,73120,73049,73121 
NT_167249.1,Curated Genomic,pseudogene,87424,87495,87425,87496 
NT_167249.1,Curated Genomic,pseudogene,92172,92647,92173,92648 
NT_167249.1,Curated Genomic,exon,92172,92647,92173,92648 
NT_167249.1,tRNAscan-SE,gene,98396,98467,98397,98468 
NT_167249.1,tRNAscan-SE,tRNA,98396,98467,98397,98468 
NT_167249.1,tRNAscan-SE,exon,98396,98467,98397,98468 
NT_167249.1,tRNAscan-SE,gene,99349,99421,99350,99422 
NT_167249.1,tRNAscan-SE,tRNA,99349,99421,99350,99422 
NT_167249.1,tRNAscan-SE,exon,99349,99421,99350,99422 
NT_167249.1,tRNAscan-SE,gene,104590,104661,104591,104662 
NT_167249.1,tRNAscan-SE,tRNA,104590,104661,104591,104662 
NT_167249.1,tRNAscan-SE,exon,104590,104661,104591,104662 
NT_167249.1,tRNAscan-SE,gene,111344,111415,111345,111416 
NT_167249.1,tRNAscan-SE,tRNA,111344,111415,111345,111416 
NT_167249.1,tRNAscan-SE,exon,111344,111415,111345,111416 
NT_167249.1,tRNAscan-SE,gene,116372,116444,116373,116445 
NT_167249.1,tRNAscan-SE,tRNA,116372,116444,116373,116445 
NT_167249.1,tRNAscan-SE,exon,116372,116444,116373,116445 
NT_167249.1,tRNAscan-SE,gene,120615,120686,120616,120687 
NT_167249.1,tRNAscan-SE,tRNA,120615,120686,120616,120687 
NT_167249.1,tRNAscan-SE,exon,120615,120686,120616,120687 
NT_167249.1,tRNAscan-SE,gene,125778,125849,125779,125850 
NT_167249.1,tRNAscan-SE,tRNA,125778,125849,125779,125850 
NT_167249.1,tRNAscan-SE,exon,125778,125849,125779,125850 
NT_167249.1,tRNAscan-SE,gene,131853,131926,131854,131927 
NT_167249.1,tRNAscan-SE,tRNA,131853,131926,131854,131927 
NT_167249.1,tRNAscan-SE,exon,131853,131926,131854,131927 
NT_167249.1,tRNAscan-SE,gene,146989,147060,146990,147061 
NT_167249.1,tRNAscan-SE,tRNA,146989,147060,146990,147061 
NT_167249.1,tRNAscan-SE,exon,146989,147060,146990,147061 
NT_167249.1,BestRefSeq,gene,168170,172219,168171,172220 
NT_167249.1,BestRefSeq,lnc_RNA,168170,172219,168171,172220 
NT_167249.1,BestRefSeq,exon,171826,172219,171827,172220 
NT_167249.1,BestRefSeq,exon,168170,170560,168171,170561 
NT_167249.1,Curated Genomic,pseudogene,169932,170614,169933,170615 
NT_167249.1,Curated Genomic,exon,169932,170614,169933,170615 
NT_167249.1,tRNAscan-SE,gene,172227,172298,172228,172299 
NT_167249.1,tRNAscan-SE,tRNA,172227,172298,172228,172299 
NT_167249.1,tRNAscan-SE,exon,172227,172298,172228,172299 
NT_167249.1,tRNAscan-SE,gene,190086,190158,190087,190159 
NT_167249.1,tRNAscan-SE,tRNA,190086,190158,190087,190159 
NT_167249.1,tRNAscan-SE,exon,190086,190158,190087,190159 
NT_167249.1,Curated Genomic,pseudogene,197689,198342,197690,198343 
NT_167249.1,BestRefSeq,gene,205230,206018,205231,206019 
NT_167249.1,BestRefSeq,lnc_RNA,205230,206018,205231,206019 
NT_167249.1,BestRefSeq,exon,205230,205428,205231,205429 
NT_167249.1,BestRefSeq,exon,205809,206018,205810,206019 
NT_167249.1,BestRefSeq,gene,211701,232675,211702,232676 
NT_167249.1,BestRefSeq,mRNA,211701,232675,211702,232676 
NT_167249.1,BestRefSeq,exon,231903,232675,231904,232676 
NT_167249.1,BestRefSeq,exon,230582,230677,230583,230678 
NT_167249.1,BestRefSeq,exon,228703,228933,228704,228934 
NT_167249.1,BestRefSeq,exon,220387,220409,220388,220410 
NT_167249.1,BestRefSeq,exon,217668,217783,217669,217784 
NT_167249.1,BestRefSeq,exon,217503,217535,217504,217536 
NT_167249.1,BestRefSeq,exon,215935,215961,215936,215962 
NT_167249.1,BestRefSeq,exon,211701,213364,211702,213365 
NT_167249.1,BestRefSeq,CDS,231903,232322,231904,232323 
NT_167249.1,BestRefSeq,CDS,230582,230677,230583,230678 
NT_167249.1,BestRefSeq,CDS,228703,228933,228704,228934 
NT_167249.1,BestRefSeq,CDS,220387,220409,220388,220410 
NT_167249.1,BestRefSeq,CDS,217668,217783,217669,217784 
NT_167249.1,BestRefSeq,CDS,217503,217535,217504,217536 
NT_167249.1,BestRefSeq,CDS,215935,215961,215936,215962 
NT_167249.1,BestRefSeq,CDS,212769,213364,212770,213365 
NT_167249.1,Curated Genomic,pseudogene,224335,224434,224336,224435 
NT_167249.1,tRNAscan-SE,gene,249744,249848,249745,249849 
NT_167249.1,tRNAscan-SE,tRNA,249744,249848,249745,249849 
NT_167249.1,tRNAscan-SE,exon,249744,249781,249745,249782 
NT_167249.1,tRNAscan-SE,exon,249804,249848,249805,249849 
NT_167249.1,tRNAscan-SE,gene,250292,250363,250293,250364 
NT_167249.1,tRNAscan-SE,tRNA,250292,250363,250293,250364 
NT_167249.1,tRNAscan-SE,exon,250292,250363,250293,250364 
NT_167249.1,tRNAscan-SE,gene,252315,252396,252316,252397 
NT_167249.1,tRNAscan-SE,tRNA,252315,252396,252316,252397 
NT_167249.1,tRNAscan-SE,exon,252315,252396,252316,252397 
NT_167249.1,BestRefSeq,gene,252477,253231,252478,253232 
NT_167249.1,BestRefSeq,lnc_RNA,252477,253231,252478,253232 
NT_167249.1,BestRefSeq,exon,252477,253231,252478,253232 
NT_167249.1,tRNAscan-SE,gene,253268,253340,253269,253341 
NT_167249.1,tRNAscan-SE,tRNA,253268,253340,253269,253341 
NT_167249.1,tRNAscan-SE,exon,253268,253340,253269,253341 
NT_167249.1,tRNAscan-SE,gene,259712,259784,259713,259785 
NT_167249.1,tRNAscan-SE,tRNA,259712,259784,259713,259785 
NT_167249.1,tRNAscan-SE,exon,259712,259784,259713,259785 
NT_167249.1,tRNAscan-SE,gene,261948,262020,261949,262021 
NT_167249.1,tRNAscan-SE,tRNA,261948,262020,261949,262021 
NT_167249.1,tRNAscan-SE,exon,261948,262020,261949,262021 
NT_167249.1,Curated Genomic,pseudogene,277754,279149,277755,279150 
NT_167249.1,Curated Genomic,pseudogene,286223,286521,286224,286522 
NT_167249.1,RefSeqFE,transcriptional_cis_regulatory_region,289378,290200,289379,290201 
NT_167249.1,RefSeqFE,biological_region,289378,290200,289379,290201 
NT_167249.1,tRNAscan-SE,gene,290419,290491,290420,290492 
NT_167249.1,tRNAscan-SE,tRNA,290419,290491,290420,290492 
NT_167249.1,tRNAscan-SE,exon,290419,290491,290420,290492 
NT_167249.1,tRNAscan-SE,gene,290946,291017,290947,291018 
NT_167249.1,tRNAscan-SE,tRNA,290946,291017,290947,291018 
NT_167249.1,tRNAscan-SE,exon,290946,291017,290947,291018 
NT_167249.1,BestRefSeq,gene,293502,297323,293503,297324 
NT_167249.1,BestRefSeq,lnc_RNA,293502,297323,293503,297324 
NT_167249.1,BestRefSeq,exon,293502,293737,293503,293738 
NT_167249.1,BestRefSeq,exon,295430,295632,295431,295633 
NT_167249.1,BestRefSeq,exon,297056,297323,297057,297324 
NT_167249.1,BestRefSeq,lnc_RNA,294601,297323,294602,297324 
NT_167249.1,BestRefSeq,exon,294601,294637,294602,294638 
NT_167249.1,BestRefSeq,exon,294795,294985,294796,294986 
NT_167249.1,BestRefSeq,exon,295066,295259,295067,295260 
NT_167249.1,BestRefSeq,exon,295430,295632,295431,295633 
NT_167249.1,BestRefSeq,exon,297056,297323,297057,297324 
NT_167249.1,tRNAscan-SE,gene,297760,297841,297761,297842 
NT_167249.1,tRNAscan-SE,tRNA,297760,297841,297761,297842 
NT_167249.1,tRNAscan-SE,exon,297760,297841,297761,297842 
NT_167249.1,RefSeqFE,biological_region,301358,301669,301359,301670 
NT_167249.1,RefSeqFE,transcriptional_cis_regulatory_region,301358,301669,301359,301670 
NT_167249.1,BestRefSeq,gene,303550,314270,303551,314271 
