sequence_id,refseq,region,start_index,end_index,start,end
NW_004070866.1,RefSeqFE,biological_region,7197,7301,7198,7302 
NW_004070866.1,RefSeqFE,transcriptional_cis_regulatory_region,7197,7301,7198,7302 
NW_004070866.1,tRNAscan-SE,gene,9259,9347,9260,9348 
NW_004070866.1,tRNAscan-SE,tRNA,9259,9347,9260,9348 
NW_004070866.1,tRNAscan-SE,exon,9259,9295,9260,9296 
NW_004070866.1,tRNAscan-SE,exon,9312,9347,9313,9348 
NW_004070866.1,BestRefSeq,gene,11338,15124,11339,15125 
NW_004070866.1,BestRefSeq,mRNA,11338,15124,11339,15125 
NW_004070866.1,BestRefSeq,exon,11338,11608,11339,11609 
NW_004070866.1,BestRefSeq,exon,12299,12495,12300,12496 
NW_004070866.1,BestRefSeq,exon,12650,15124,12651,15125 
NW_004070866.1,BestRefSeq,CDS,11368,11608,11369,11609 
NW_004070866.1,BestRefSeq,CDS,12299,12495,12300,12496 
NW_004070866.1,BestRefSeq,CDS,12650,13030,12651,13031 
NW_004070866.1,Curated Genomic,pseudogene,45470,46121,45471,46122 
NW_004070866.1,BestRefSeq,gene,48768,74131,48769,74132 
NW_004070866.1,BestRefSeq,mRNA,48768,74131,48769,74132 
NW_004070866.1,BestRefSeq,exon,73826,74131,73827,74132 
NW_004070866.1,BestRefSeq,exon,58044,58113,58045,58114 
NW_004070866.1,BestRefSeq,exon,48768,53113,48769,53114 
NW_004070866.1,BestRefSeq,CDS,51730,52938,51731,52939 
NW_004070866.1,BestRefSeq,mRNA,48768,74131,48769,74132 
NW_004070866.1,BestRefSeq,exon,73826,74131,73827,74132 
NW_004070866.1,BestRefSeq,exon,72943,73031,72944,73032 
NW_004070866.1,BestRefSeq,exon,48768,53113,48769,53114 
NW_004070866.1,BestRefSeq,CDS,51730,52938,51731,52939 
NW_004070866.1,BestRefSeq,mRNA,48768,74131,48769,74132 
NW_004070866.1,BestRefSeq,exon,73826,74131,73827,74132 
NW_004070866.1,BestRefSeq,exon,72943,73031,72944,73032 
NW_004070866.1,BestRefSeq,exon,58044,58113,58045,58114 
NW_004070866.1,BestRefSeq,exon,48768,53113,48769,53114 
NW_004070866.1,BestRefSeq,CDS,51730,52938,51731,52939 
NW_004070866.1,BestRefSeq,mRNA,48768,74131,48769,74132 
NW_004070866.1,BestRefSeq,exon,73826,74131,73827,74132 
NW_004070866.1,BestRefSeq,exon,73162,73236,73163,73237 
NW_004070866.1,BestRefSeq,exon,72943,73031,72944,73032 
NW_004070866.1,BestRefSeq,exon,58044,58113,58045,58114 
NW_004070866.1,BestRefSeq,exon,48768,53113,48769,53114 
NW_004070866.1,BestRefSeq,CDS,51730,52938,51731,52939 
NW_004070866.1,tRNAscan-SE,gene,87747,87819,87748,87820 
NW_004070866.1,tRNAscan-SE,tRNA,87747,87819,87748,87820 
NW_004070866.1,tRNAscan-SE,exon,87747,87819,87748,87820 
NW_004070866.1,tRNAscan-SE,gene,101642,101714,101643,101715 
NW_004070866.1,tRNAscan-SE,tRNA,101642,101714,101643,101715 
NW_004070866.1,tRNAscan-SE,exon,101642,101714,101643,101715 
NW_004070866.1,tRNAscan-SE,gene,115868,115940,115869,115941 
NW_004070866.1,tRNAscan-SE,tRNA,115868,115940,115869,115941 
NW_004070866.1,tRNAscan-SE,exon,115868,115940,115869,115941 
NW_004070866.1,tRNAscan-SE,gene,119762,119834,119763,119835 
NW_004070866.1,tRNAscan-SE,tRNA,119762,119834,119763,119835 
NW_004070866.1,tRNAscan-SE,exon,119762,119834,119763,119835 
NW_004070866.1,tRNAscan-SE,gene,157648,157720,157649,157721 
NW_004070866.1,tRNAscan-SE,tRNA,157648,157720,157649,157721 
NW_004070866.1,tRNAscan-SE,exon,157648,157720,157649,157721 
NW_004070866.1,Curated Genomic,pseudogene,163584,163657,163585,163658 
NW_004070866.1,tRNAscan-SE,gene,170937,171010,170938,171011 
NW_004070866.1,tRNAscan-SE,tRNA,170937,171010,170938,171011 
NW_004070866.1,tRNAscan-SE,exon,170937,171010,170938,171011 
NW_004070866.1,tRNAscan-SE,gene,180619,180691,180620,180692 
NW_004070866.1,tRNAscan-SE,tRNA,180619,180691,180620,180692 
NW_004070866.1,tRNAscan-SE,exon,180619,180691,180620,180692 
NW_004070866.1,tRNAscan-SE,gene,195007,195080,195008,195081 
NW_004070866.1,tRNAscan-SE,tRNA,195007,195080,195008,195081 
NW_004070866.1,tRNAscan-SE,exon,195007,195080,195008,195081 
NW_004070866.1,RefSeq,match,7097,7401,7098,7402 
NW_004070866.1,RefSeq,match,45370,46221,45371,46222 
NW_004070866.1,RefSeq,match,163484,163757,163485,163758 
