sequence_id,refseq,region,start_index,end_index,start,end
NW_004070888.1,BestRefSeq,gene,21962,22033,21963,22034 
NW_004070888.1,BestRefSeq,primary_transcript,21962,22033,21963,22034 
NW_004070888.1,BestRefSeq,exon,21962,22033,21963,22034 
NW_004070888.1,BestRefSeq,miRNA,21974,21992,21975,21993 
NW_004070888.1,BestRefSeq,exon,21974,21992,21975,21993 
NW_004070888.1,BestRefSeq,gene,98396,99508,98397,99509 
NW_004070888.1,BestRefSeq,mRNA,98396,99508,98397,99509 
NW_004070888.1,BestRefSeq,exon,98396,98585,98397,98586 
NW_004070888.1,BestRefSeq,exon,99233,99508,99234,99509 
NW_004070888.1,BestRefSeq,CDS,98496,98585,98497,98586 
NW_004070888.1,BestRefSeq,CDS,99233,99454,99234,99455 
NW_004070888.1,Curated Genomic,pseudogene,213833,213938,213834,213939 
NW_004070888.1,Curated Genomic,exon,213833,213938,213834,213939 
NW_004070888.1,Curated Genomic,pseudogene,234248,235026,234249,235027 
NW_004070888.1,BestRefSeq,gene,269037,272931,269038,272932 
NW_004070888.1,BestRefSeq,mRNA,269037,272931,269038,272932 
NW_004070888.1,BestRefSeq,exon,269037,272931,269038,272932 
NW_004070888.1,BestRefSeq,CDS,272383,272823,272384,272824 
NW_004070888.1,BestRefSeq,gene,337265,338319,337266,338320 
NW_004070888.1,BestRefSeq,mRNA,337265,338319,337266,338320 
NW_004070888.1,BestRefSeq,exon,338188,338319,338189,338320 
NW_004070888.1,BestRefSeq,exon,337265,337540,337266,337541 
NW_004070888.1,BestRefSeq,CDS,338188,338259,338189,338260 
NW_004070888.1,BestRefSeq,CDS,337319,337540,337320,337541 
NW_004070888.1,Curated Genomic,pseudogene,356428,360049,356429,360050 
NW_004070888.1,Curated Genomic,exon,356428,357013,356429,357014 
NW_004070888.1,Curated Genomic,exon,359160,360049,359161,360050 
NW_004070888.1,Curated Genomic,pseudogene,476579,477030,476580,477031 
NW_004070888.1,Curated Genomic,exon,476579,477030,476580,477031 
NW_004070888.1,BestRefSeq,gene,598651,745741,598652,745742 
NW_004070888.1,BestRefSeq,lnc_RNA,598651,745741,598652,745742 
NW_004070888.1,BestRefSeq,exon,598651,599041,598652,599042 
NW_004070888.1,BestRefSeq,exon,610514,610631,610515,610632 
NW_004070888.1,BestRefSeq,exon,616274,616321,616275,616322 
NW_004070888.1,BestRefSeq,exon,744601,745741,744602,745742 
NW_004070888.1,BestRefSeq,gene,679476,680540,679477,680541 
NW_004070888.1,BestRefSeq,mRNA,679476,680540,679477,680541 
NW_004070888.1,BestRefSeq,exon,680409,680540,680410,680541 
NW_004070888.1,BestRefSeq,exon,679476,679761,679477,679762 
NW_004070888.1,BestRefSeq,CDS,680409,680480,680410,680481 
NW_004070888.1,BestRefSeq,CDS,679540,679761,679541,679762 
NW_004070888.1,BestRefSeq,gene,685510,686564,685511,686565 
NW_004070888.1,BestRefSeq,mRNA,685510,686564,685511,686565 
NW_004070888.1,BestRefSeq,exon,685510,685641,685511,685642 
NW_004070888.1,BestRefSeq,exon,686289,686564,686290,686565 
NW_004070888.1,BestRefSeq,CDS,685570,685641,685571,685642 
NW_004070888.1,BestRefSeq,CDS,686289,686510,686290,686511 
NW_004070888.1,BestRefSeq,gene,721666,722546,721667,722547 
NW_004070888.1,BestRefSeq,mRNA,721666,722546,721667,722547 
NW_004070888.1,BestRefSeq,exon,721666,722043,721667,722044 
NW_004070888.1,BestRefSeq,exon,722233,722546,722234,722547 
NW_004070888.1,BestRefSeq,CDS,721744,722043,721745,722044 
NW_004070888.1,BestRefSeq,CDS,722233,722388,722234,722389 
NW_004070888.1,BestRefSeq,gene,793213,794541,793214,794542 
NW_004070888.1,BestRefSeq,mRNA,793213,794541,793214,794542 
NW_004070888.1,BestRefSeq,exon,794136,794541,794137,794542 
NW_004070888.1,BestRefSeq,exon,793213,793488,793214,793489 
NW_004070888.1,BestRefSeq,CDS,794136,794207,794137,794208 
NW_004070888.1,BestRefSeq,CDS,793267,793488,793268,793489 
NW_004070888.1,RefSeq,match,213733,214038,213734,214039 
NW_004070888.1,RefSeq,match,234148,235126,234149,235127 
NW_004070888.1,RefSeq,match,356328,360149,356329,360150 
NW_004070888.1,RefSeq,match,476479,477130,476480,477131 
