sequence_id,refseq,region,start_index,end_index,start,end
NW_003871057.1,BestRefSeq,gene,117,14748,118,14749 
NW_003871057.1,BestRefSeq,mRNA,117,14748,118,14749 
NW_003871057.1,BestRefSeq,exon,14577,14748,14578,14749 
NW_003871057.1,BestRefSeq,exon,13003,13120,13004,13121 
NW_003871057.1,BestRefSeq,exon,11902,12020,11903,12021 
NW_003871057.1,BestRefSeq,exon,6784,6983,6785,6984 
NW_003871057.1,BestRefSeq,exon,4625,4747,4626,4748 
NW_003871057.1,BestRefSeq,exon,3161,3259,3162,3260 
NW_003871057.1,BestRefSeq,exon,117,1200,118,1201 
NW_003871057.1,BestRefSeq,CDS,13003,13120,13004,13121 
NW_003871057.1,BestRefSeq,CDS,11902,12020,11903,12021 
NW_003871057.1,BestRefSeq,CDS,6784,6983,6785,6984 
NW_003871057.1,BestRefSeq,CDS,4625,4747,4626,4748 
NW_003871057.1,BestRefSeq,CDS,3161,3259,3162,3260 
NW_003871057.1,BestRefSeq,CDS,993,1200,994,1201 
NW_003871057.1,BestRefSeq,mRNA,117,14748,118,14749 
NW_003871057.1,BestRefSeq,exon,14577,14748,14578,14749 
NW_003871057.1,BestRefSeq,exon,13754,13910,13755,13911 
NW_003871057.1,BestRefSeq,exon,13003,13120,13004,13121 
NW_003871057.1,BestRefSeq,exon,11902,12020,11903,12021 
NW_003871057.1,BestRefSeq,exon,6784,6983,6785,6984 
NW_003871057.1,BestRefSeq,exon,4625,4747,4626,4748 
NW_003871057.1,BestRefSeq,exon,3161,3259,3162,3260 
NW_003871057.1,BestRefSeq,exon,117,1200,118,1201 
NW_003871057.1,BestRefSeq,CDS,14577,14644,14578,14645 
NW_003871057.1,BestRefSeq,CDS,13754,13910,13755,13911 
NW_003871057.1,BestRefSeq,CDS,13003,13120,13004,13121 
NW_003871057.1,BestRefSeq,CDS,11902,12020,11903,12021 
NW_003871057.1,BestRefSeq,CDS,6784,6983,6785,6984 
NW_003871057.1,BestRefSeq,CDS,4625,4747,4626,4748 
NW_003871057.1,BestRefSeq,CDS,3161,3259,3162,3260 
NW_003871057.1,BestRefSeq,CDS,993,1200,994,1201 
NW_003871057.1,BestRefSeq,mRNA,117,14748,118,14749 
NW_003871057.1,BestRefSeq,exon,14577,14748,14578,14749 
NW_003871057.1,BestRefSeq,exon,13754,13910,13755,13911 
NW_003871057.1,BestRefSeq,exon,13003,13120,13004,13121 
NW_003871057.1,BestRefSeq,exon,11902,12020,11903,12021 
NW_003871057.1,BestRefSeq,exon,6784,6983,6785,6984 
NW_003871057.1,BestRefSeq,exon,4625,4747,4626,4748 
NW_003871057.1,BestRefSeq,exon,3361,3502,3362,3503 
NW_003871057.1,BestRefSeq,exon,3161,3259,3162,3260 
NW_003871057.1,BestRefSeq,exon,117,1200,118,1201 
NW_003871057.1,BestRefSeq,CDS,14577,14644,14578,14645 
NW_003871057.1,BestRefSeq,CDS,13754,13910,13755,13911 
NW_003871057.1,BestRefSeq,CDS,13003,13120,13004,13121 
NW_003871057.1,BestRefSeq,CDS,11902,12020,11903,12021 
NW_003871057.1,BestRefSeq,CDS,6784,6983,6785,6984 
NW_003871057.1,BestRefSeq,CDS,4625,4747,4626,4748 
NW_003871057.1,BestRefSeq,CDS,3361,3502,3362,3503 
NW_003871057.1,BestRefSeq,CDS,3161,3259,3162,3260 
NW_003871057.1,BestRefSeq,CDS,1036,1200,1037,1201 
NW_003871057.1,BestRefSeq,gene,44026,93302,44027,93303 
NW_003871057.1,BestRefSeq,mRNA,44026,93302,44027,93303 
NW_003871057.1,BestRefSeq,exon,44026,44118,44027,44119 
NW_003871057.1,BestRefSeq,exon,88586,88692,88587,88693 
NW_003871057.1,BestRefSeq,exon,88934,89034,88935,89035 
NW_003871057.1,BestRefSeq,exon,90508,90651,90509,90652 
NW_003871057.1,BestRefSeq,exon,91989,92050,91990,92051 
NW_003871057.1,BestRefSeq,exon,92605,93302,92606,93303 
NW_003871057.1,BestRefSeq,CDS,88682,88692,88683,88693 
NW_003871057.1,BestRefSeq,CDS,88934,89034,88935,89035 
NW_003871057.1,BestRefSeq,CDS,90508,90651,90509,90652 
NW_003871057.1,BestRefSeq,CDS,91989,92050,91990,92051 
NW_003871057.1,BestRefSeq,CDS,92605,92805,92606,92806 
NW_003871057.1,BestRefSeq,mRNA,74448,93302,74449,93303 
NW_003871057.1,BestRefSeq,exon,74448,74503,74449,74504 
NW_003871057.1,BestRefSeq,exon,88586,88692,88587,88693 
NW_003871057.1,BestRefSeq,exon,88934,89034,88935,89035 
NW_003871057.1,BestRefSeq,exon,90508,90651,90509,90652 
NW_003871057.1,BestRefSeq,exon,91989,92050,91990,92051 
NW_003871057.1,BestRefSeq,exon,92605,93302,92606,93303 
NW_003871057.1,BestRefSeq,CDS,88682,88692,88683,88693 
NW_003871057.1,BestRefSeq,CDS,88934,89034,88935,89035 
NW_003871057.1,BestRefSeq,CDS,90508,90651,90509,90652 
NW_003871057.1,BestRefSeq,CDS,91989,92050,91990,92051 
NW_003871057.1,BestRefSeq,CDS,92605,92805,92606,92806 
NW_003871057.1,BestRefSeq,gene,97789,108241,97790,108242 
NW_003871057.1,BestRefSeq,mRNA,97789,108241,97790,108242 
NW_003871057.1,BestRefSeq,exon,106804,108241,106805,108242 
NW_003871057.1,BestRefSeq,exon,97789,101376,97790,101377 
NW_003871057.1,BestRefSeq,CDS,106804,107743,106805,107744 
NW_003871057.1,BestRefSeq,CDS,101042,101376,101043,101377 
NW_003871057.1,Curated Genomic,pseudogene,151683,152149,151684,152150 
NW_003871057.1,Curated Genomic,exon,151683,152149,151684,152150 
NW_003871057.1,BestRefSeq,gene,177032,196626,177033,196627 
NW_003871057.1,BestRefSeq,transcript,177032,193692,177033,193693 
NW_003871057.1,BestRefSeq,exon,193463,193692,193464,193693 
NW_003871057.1,BestRefSeq,exon,192727,192742,192728,192743 
NW_003871057.1,BestRefSeq,exon,190660,190737,190661,190738 
NW_003871057.1,BestRefSeq,exon,186605,186729,186606,186730 
NW_003871057.1,BestRefSeq,exon,177032,178226,177033,178227 
NW_003871057.1,BestRefSeq,mRNA,177032,196626,177033,196627 
NW_003871057.1,BestRefSeq,exon,196479,196626,196480,196627 
NW_003871057.1,BestRefSeq,exon,194697,194914,194698,194915 
NW_003871057.1,BestRefSeq,exon,190660,190737,190661,190738 
NW_003871057.1,BestRefSeq,exon,186605,186729,186606,186730 
NW_003871057.1,BestRefSeq,exon,177032,178226,177033,178227 
NW_003871057.1,BestRefSeq,CDS,194697,194848,194698,194849 
NW_003871057.1,BestRefSeq,CDS,190660,190737,190661,190738 
NW_003871057.1,BestRefSeq,CDS,186605,186729,186606,186730 
NW_003871057.1,BestRefSeq,CDS,178132,178226,178133,178227 
NW_003871057.1,BestRefSeq,mRNA,177032,196626,177033,196627 
NW_003871057.1,BestRefSeq,exon,196479,196626,196480,196627 
NW_003871057.1,BestRefSeq,exon,194697,194914,194698,194915 
NW_003871057.1,BestRefSeq,exon,192727,194411,192728,194412 
NW_003871057.1,BestRefSeq,exon,190660,190737,190661,190738 
NW_003871057.1,BestRefSeq,exon,186605,186729,186606,186730 
NW_003871057.1,BestRefSeq,exon,177032,178226,177033,178227 
NW_003871057.1,BestRefSeq,CDS,192727,192878,192728,192879 
NW_003871057.1,BestRefSeq,CDS,190660,190737,190661,190738 
NW_003871057.1,BestRefSeq,CDS,186605,186729,186606,186730 
NW_003871057.1,BestRefSeq,CDS,178132,178226,178133,178227 
NW_003871057.1,BestRefSeq,mRNA,177032,195566,177033,195567 
NW_003871057.1,BestRefSeq,exon,195105,195566,195106,195567 
NW_003871057.1,BestRefSeq,exon,192727,194411,192728,194412 
NW_003871057.1,BestRefSeq,exon,190660,190737,190661,190738 
NW_003871057.1,BestRefSeq,exon,186605,186729,186606,186730 
NW_003871057.1,BestRefSeq,exon,177032,178226,177033,178227 
NW_003871057.1,BestRefSeq,CDS,192727,192878,192728,192879 
NW_003871057.1,BestRefSeq,CDS,190660,190737,190661,190738 
NW_003871057.1,BestRefSeq,CDS,186605,186729,186606,186730 
NW_003871057.1,BestRefSeq,CDS,178132,178226,178133,178227 
NW_003871057.1,BestRefSeq,mRNA,177032,195566,177033,195567 
NW_003871057.1,BestRefSeq,exon,195105,195566,195106,195567 
NW_003871057.1,BestRefSeq,exon,194697,194890,194698,194891 
NW_003871057.1,BestRefSeq,exon,190660,190737,190661,190738 
NW_003871057.1,BestRefSeq,exon,186605,186729,186606,186730 
NW_003871057.1,BestRefSeq,exon,177032,178226,177033,178227 
NW_003871057.1,BestRefSeq,CDS,194697,194848,194698,194849 
NW_003871057.1,BestRefSeq,CDS,190660,190737,190661,190738 
NW_003871057.1,BestRefSeq,CDS,186605,186729,186606,186730 
NW_003871057.1,BestRefSeq,CDS,178132,178226,178133,178227 
NW_003871057.1,BestRefSeq,mRNA,177032,195566,177033,195567 
NW_003871057.1,BestRefSeq,exon,195105,195566,195106,195567 
NW_003871057.1,BestRefSeq,exon,194697,194914,194698,194915 
NW_003871057.1,BestRefSeq,exon,190660,190737,190661,190738 
NW_003871057.1,BestRefSeq,exon,186605,186729,186606,186730 
NW_003871057.1,BestRefSeq,exon,177032,178226,177033,178227 
NW_003871057.1,BestRefSeq,CDS,194697,194848,194698,194849 
NW_003871057.1,BestRefSeq,CDS,190660,190737,190661,190738 
NW_003871057.1,BestRefSeq,CDS,186605,186729,186606,186730 
NW_003871057.1,BestRefSeq,CDS,178132,178226,178133,178227 
NW_003871057.1,BestRefSeq,mRNA,177032,195566,177033,195567 
NW_003871057.1,BestRefSeq,exon,195105,195566,195106,195567 
NW_003871057.1,BestRefSeq,exon,194697,194914,194698,194915 
NW_003871057.1,BestRefSeq,exon,192727,194411,192728,194412 
NW_003871057.1,BestRefSeq,exon,190660,190737,190661,190738 
NW_003871057.1,BestRefSeq,exon,186605,186729,186606,186730 
NW_003871057.1,BestRefSeq,exon,177032,178226,177033,178227 
NW_003871057.1,BestRefSeq,CDS,192727,192878,192728,192879 
NW_003871057.1,BestRefSeq,CDS,190660,190737,190661,190738 
NW_003871057.1,BestRefSeq,CDS,186605,186729,186606,186730 
NW_003871057.1,BestRefSeq,CDS,178132,178226,178133,178227 
NW_003871057.1,BestRefSeq,mRNA,177032,194960,177033,194961 
NW_003871057.1,BestRefSeq,exon,194697,194960,194698,194961 
NW_003871057.1,BestRefSeq,exon,190660,190737,190661,190738 
NW_003871057.1,BestRefSeq,exon,186605,186729,186606,186730 
NW_003871057.1,BestRefSeq,exon,177032,178226,177033,178227 
NW_003871057.1,BestRefSeq,CDS,194697,194848,194698,194849 
NW_003871057.1,BestRefSeq,CDS,190660,190737,190661,190738 
NW_003871057.1,BestRefSeq,CDS,186605,186729,186606,186730 
NW_003871057.1,BestRefSeq,CDS,178132,178226,178133,178227 
NW_003871057.1,BestRefSeq,mRNA,177032,193692,177033,193693 
NW_003871057.1,BestRefSeq,exon,193463,193692,193464,193693 
NW_003871057.1,BestRefSeq,exon,192727,192858,192728,192859 
NW_003871057.1,BestRefSeq,exon,190660,190737,190661,190738 
