sequence_id,refseq,region,start_index,end_index,start,end
NW_004775430.1,BestRefSeq,pseudogene,7407,7895,7408,7896 
NW_004775430.1,BestRefSeq,transcript,7407,7895,7408,7896 
NW_004775430.1,BestRefSeq,exon,7407,7895,7408,7896 
NW_004775430.1,BestRefSeq,transcript,7408,7895,7409,7896 
NW_004775430.1,BestRefSeq,exon,7408,7895,7409,7896 
NW_004775430.1,Curated Genomic,pseudogene,69907,71984,69908,71985 
NW_004775430.1,Curated Genomic,exon,69907,70046,69908,70047 
NW_004775430.1,Curated Genomic,exon,70478,70632,70479,70633 
NW_004775430.1,Curated Genomic,exon,71846,71984,71847,71985 
NW_004775430.1,BestRefSeq,gene,99840,223640,99841,223641 
NW_004775430.1,BestRefSeq,lnc_RNA,99840,223640,99841,223641 
NW_004775430.1,BestRefSeq,exon,223297,223640,223298,223641 
NW_004775430.1,BestRefSeq,exon,215761,215847,215762,215848 
NW_004775430.1,BestRefSeq,exon,179885,179938,179886,179939 
NW_004775430.1,BestRefSeq,exon,123981,124069,123982,124070 
NW_004775430.1,BestRefSeq,exon,102248,102380,102249,102381 
NW_004775430.1,BestRefSeq,exon,101675,101811,101676,101812 
NW_004775430.1,BestRefSeq,exon,101165,101250,101166,101251 
NW_004775430.1,BestRefSeq,exon,99840,100871,99841,100872 
NW_004775430.1,BestRefSeq,lnc_RNA,167441,203754,167442,203755 
NW_004775430.1,BestRefSeq,exon,203713,203754,203714,203755 
NW_004775430.1,BestRefSeq,exon,179885,179938,179886,179939 
NW_004775430.1,BestRefSeq,exon,179601,179774,179602,179775 
NW_004775430.1,BestRefSeq,exon,167441,168678,167442,168679 
NW_004775430.1,BestRefSeq,pseudogene,100684,171518,100685,171519 
NW_004775430.1,BestRefSeq,transcript,100684,171518,100685,171519 
NW_004775430.1,BestRefSeq,exon,100684,100877,100685,100878 
NW_004775430.1,BestRefSeq,exon,112510,112630,112511,112631 
NW_004775430.1,BestRefSeq,exon,127215,127286,127216,127287 
NW_004775430.1,BestRefSeq,exon,129639,129813,129640,129814 
NW_004775430.1,BestRefSeq,exon,138432,138637,138433,138638 
NW_004775430.1,BestRefSeq,exon,142138,142280,142139,142281 
NW_004775430.1,BestRefSeq,exon,144558,144673,144559,144674 
NW_004775430.1,BestRefSeq,exon,145553,145686,145554,145687 
NW_004775430.1,BestRefSeq,exon,147838,147995,147839,147996 
NW_004775430.1,BestRefSeq,exon,159176,159256,159177,159257 
NW_004775430.1,BestRefSeq,exon,168478,168537,168479,168538 
NW_004775430.1,BestRefSeq,exon,170993,171152,170994,171153 
NW_004775430.1,BestRefSeq,exon,171371,171518,171372,171519 
NW_004775430.1,BestRefSeq,pseudogene,203935,216505,203936,216506 
NW_004775430.1,BestRefSeq,transcript,203935,216505,203936,216506 
NW_004775430.1,BestRefSeq,exon,203935,204108,203936,204109 
NW_004775430.1,BestRefSeq,exon,207357,207491,207358,207492 
NW_004775430.1,BestRefSeq,exon,208610,208782,208611,208783 
NW_004775430.1,BestRefSeq,exon,209299,209404,209300,209405 
NW_004775430.1,BestRefSeq,exon,210813,210967,210814,210968 
NW_004775430.1,BestRefSeq,exon,211066,211147,211067,211148 
NW_004775430.1,BestRefSeq,exon,212005,212101,212006,212102 
NW_004775430.1,BestRefSeq,exon,212690,212828,212691,212829 
NW_004775430.1,BestRefSeq,exon,213254,213386,213255,213387 
NW_004775430.1,BestRefSeq,exon,214476,214578,214477,214579 
NW_004775430.1,BestRefSeq,exon,215777,215850,215778,215851 
NW_004775430.1,BestRefSeq,exon,216111,216505,216112,216506 
NW_004775430.1,BestRefSeq,gene,208356,208489,208357,208490 
NW_004775430.1,BestRefSeq,snoRNA,208356,208489,208357,208490 
NW_004775430.1,BestRefSeq,exon,208356,208489,208357,208490 
NW_004775430.1,BestRefSeq,gene,212882,213016,212883,213017 
NW_004775430.1,BestRefSeq,snoRNA,212882,213016,212883,213017 
NW_004775430.1,BestRefSeq,exon,212882,213016,212883,213017 
NW_004775430.1,Curated Genomic,pseudogene,226450,254922,226451,254923 
NW_004775430.1,Curated Genomic,pseudogene,267502,267605,267503,267606 
NW_004775430.1,RefSeq,match,69807,72084,69808,72085 
NW_004775430.1,RefSeq,match,226350,255022,226351,255023 
NW_004775430.1,RefSeq,match,267402,267705,267403,267706 
