sequence_id,refseq,region,start_index,end_index,start,end
NW_004504302.1,BestRefSeq,gene,11977,121201,11978,121202 
NW_004504302.1,BestRefSeq,transcript,11977,121201,11978,121202 
NW_004504302.1,BestRefSeq,exon,120683,121201,120684,121202 
NW_004504302.1,BestRefSeq,exon,111274,111457,111275,111458 
NW_004504302.1,BestRefSeq,exon,101721,101843,101722,101844 
NW_004504302.1,BestRefSeq,exon,101510,101593,101511,101594 
NW_004504302.1,BestRefSeq,exon,95091,95165,95092,95166 
NW_004504302.1,BestRefSeq,exon,64377,64469,64378,64470 
NW_004504302.1,BestRefSeq,exon,58847,59004,58848,59005 
NW_004504302.1,BestRefSeq,exon,48650,48729,48651,48730 
NW_004504302.1,BestRefSeq,exon,44495,44555,44496,44556 
NW_004504302.1,BestRefSeq,exon,40762,40837,40763,40838 
NW_004504302.1,BestRefSeq,exon,36480,36627,36481,36628 
NW_004504302.1,BestRefSeq,exon,22728,22806,22729,22807 
NW_004504302.1,BestRefSeq,exon,21124,21232,21125,21233 
NW_004504302.1,BestRefSeq,exon,11977,12082,11978,12083 
NW_004504302.1,BestRefSeq,transcript,11977,121201,11978,121202 
NW_004504302.1,BestRefSeq,exon,120683,121201,120684,121202 
NW_004504302.1,BestRefSeq,exon,112351,113337,112352,113338 
NW_004504302.1,BestRefSeq,exon,111274,111457,111275,111458 
NW_004504302.1,BestRefSeq,exon,101721,101843,101722,101844 
NW_004504302.1,BestRefSeq,exon,101510,101593,101511,101594 
NW_004504302.1,BestRefSeq,exon,95091,95165,95092,95166 
NW_004504302.1,BestRefSeq,exon,64377,64469,64378,64470 
NW_004504302.1,BestRefSeq,exon,58847,59004,58848,59005 
NW_004504302.1,BestRefSeq,exon,48650,48729,48651,48730 
NW_004504302.1,BestRefSeq,exon,44495,44555,44496,44556 
NW_004504302.1,BestRefSeq,exon,40762,40837,40763,40838 
NW_004504302.1,BestRefSeq,exon,36480,36627,36481,36628 
NW_004504302.1,BestRefSeq,exon,22728,22806,22729,22807 
NW_004504302.1,BestRefSeq,exon,21124,21232,21125,21233 
NW_004504302.1,BestRefSeq,exon,11977,12082,11978,12083 
NW_004504302.1,BestRefSeq,transcript,11977,121201,11978,121202 
NW_004504302.1,BestRefSeq,exon,120683,121201,120684,121202 
NW_004504302.1,BestRefSeq,exon,112351,113337,112352,113338 
NW_004504302.1,BestRefSeq,exon,111274,111457,111275,111458 
NW_004504302.1,BestRefSeq,exon,101721,101843,101722,101844 
NW_004504302.1,BestRefSeq,exon,101510,101593,101511,101594 
NW_004504302.1,BestRefSeq,exon,95091,95165,95092,95166 
NW_004504302.1,BestRefSeq,exon,87629,87715,87630,87716 
NW_004504302.1,BestRefSeq,exon,64377,64469,64378,64470 
NW_004504302.1,BestRefSeq,exon,58847,59004,58848,59005 
NW_004504302.1,BestRefSeq,exon,48650,48729,48651,48730 
NW_004504302.1,BestRefSeq,exon,44495,44555,44496,44556 
NW_004504302.1,BestRefSeq,exon,40762,40837,40763,40838 
NW_004504302.1,BestRefSeq,exon,36480,36627,36481,36628 
NW_004504302.1,BestRefSeq,exon,22728,22806,22729,22807 
NW_004504302.1,BestRefSeq,exon,21124,21232,21125,21233 
NW_004504302.1,BestRefSeq,exon,11977,12082,11978,12083 
NW_004504302.1,BestRefSeq,transcript,11977,121201,11978,121202 
NW_004504302.1,BestRefSeq,exon,120683,121201,120684,121202 
NW_004504302.1,BestRefSeq,exon,114250,114316,114251,114317 
NW_004504302.1,BestRefSeq,exon,111274,111457,111275,111458 
NW_004504302.1,BestRefSeq,exon,101721,101843,101722,101844 
NW_004504302.1,BestRefSeq,exon,101510,101593,101511,101594 
NW_004504302.1,BestRefSeq,exon,95091,95165,95092,95166 
NW_004504302.1,BestRefSeq,exon,64377,64469,64378,64470 
NW_004504302.1,BestRefSeq,exon,58847,59004,58848,59005 
NW_004504302.1,BestRefSeq,exon,48650,48729,48651,48730 
NW_004504302.1,BestRefSeq,exon,44495,44555,44496,44556 
NW_004504302.1,BestRefSeq,exon,40762,40837,40763,40838 
NW_004504302.1,BestRefSeq,exon,36480,36627,36481,36628 
NW_004504302.1,BestRefSeq,exon,22728,22806,22729,22807 
NW_004504302.1,BestRefSeq,exon,21124,21232,21125,21233 
NW_004504302.1,BestRefSeq,exon,11977,12082,11978,12083 
NW_004504302.1,BestRefSeq,transcript,11977,121201,11978,121202 
NW_004504302.1,BestRefSeq,exon,120683,121201,120684,121202 
NW_004504302.1,BestRefSeq,exon,114250,114316,114251,114317 
NW_004504302.1,BestRefSeq,exon,112351,113337,112352,113338 
NW_004504302.1,BestRefSeq,exon,111274,111457,111275,111458 
NW_004504302.1,BestRefSeq,exon,101721,101843,101722,101844 
NW_004504302.1,BestRefSeq,exon,101510,101593,101511,101594 
NW_004504302.1,BestRefSeq,exon,95091,95165,95092,95166 
NW_004504302.1,BestRefSeq,exon,64377,64469,64378,64470 
NW_004504302.1,BestRefSeq,exon,58847,59004,58848,59005 
NW_004504302.1,BestRefSeq,exon,48650,48729,48651,48730 
NW_004504302.1,BestRefSeq,exon,44495,44555,44496,44556 
NW_004504302.1,BestRefSeq,exon,40762,40837,40763,40838 
NW_004504302.1,BestRefSeq,exon,36480,36627,36481,36628 
NW_004504302.1,BestRefSeq,exon,22728,22806,22729,22807 
NW_004504302.1,BestRefSeq,exon,21124,21232,21125,21233 
NW_004504302.1,BestRefSeq,exon,11977,12082,11978,12083 
NW_004504302.1,BestRefSeq,transcript,11977,121201,11978,121202 
NW_004504302.1,BestRefSeq,exon,120683,121201,120684,121202 
NW_004504302.1,BestRefSeq,exon,114250,114316,114251,114317 
NW_004504302.1,BestRefSeq,exon,112351,113337,112352,113338 
NW_004504302.1,BestRefSeq,exon,111274,111457,111275,111458 
NW_004504302.1,BestRefSeq,exon,101721,101843,101722,101844 
NW_004504302.1,BestRefSeq,exon,101510,101593,101511,101594 
NW_004504302.1,BestRefSeq,exon,95091,95165,95092,95166 
NW_004504302.1,BestRefSeq,exon,87629,87715,87630,87716 
NW_004504302.1,BestRefSeq,exon,64377,64469,64378,64470 
NW_004504302.1,BestRefSeq,exon,58847,59004,58848,59005 
NW_004504302.1,BestRefSeq,exon,48650,48729,48651,48730 
NW_004504302.1,BestRefSeq,exon,44495,44555,44496,44556 
NW_004504302.1,BestRefSeq,exon,40762,40837,40763,40838 
NW_004504302.1,BestRefSeq,exon,36480,36627,36481,36628 
NW_004504302.1,BestRefSeq,exon,22728,22806,22729,22807 
NW_004504302.1,BestRefSeq,exon,21124,21232,21125,21233 
NW_004504302.1,BestRefSeq,exon,11977,12082,11978,12083 
NW_004504302.1,BestRefSeq,transcript,11977,121201,11978,121202 
NW_004504302.1,BestRefSeq,exon,120683,121201,120684,121202 
NW_004504302.1,BestRefSeq,exon,114250,114316,114251,114317 
NW_004504302.1,BestRefSeq,exon,112351,113337,112352,113338 
NW_004504302.1,BestRefSeq,exon,111274,111457,111275,111458 
NW_004504302.1,BestRefSeq,exon,101721,101843,101722,101844 
NW_004504302.1,BestRefSeq,exon,101510,101593,101511,101594 
NW_004504302.1,BestRefSeq,exon,95091,95165,95092,95166 
NW_004504302.1,BestRefSeq,exon,87629,87715,87630,87716 
NW_004504302.1,BestRefSeq,exon,64377,64469,64378,64470 
NW_004504302.1,BestRefSeq,exon,58847,59004,58848,59005 
NW_004504302.1,BestRefSeq,exon,48650,48729,48651,48730 
NW_004504302.1,BestRefSeq,exon,44495,44555,44496,44556 
NW_004504302.1,BestRefSeq,exon,40762,40837,40763,40838 
