sequence_id,refseq,region,start_index,end_index,start,end
NW_003571035.1,RefSeqFE,biological_region,15399,15733,15400,15734 
NW_003571035.1,RefSeqFE,enhancer,15399,15693,15400,15694 
NW_003571035.1,RefSeqFE,enhancer,15439,15733,15440,15734 
NW_003571035.1,BestRefSeq,gene,228266,239490,228267,239491 
NW_003571035.1,BestRefSeq,mRNA,228266,239490,228267,239491 
NW_003571035.1,BestRefSeq,exon,239366,239490,239367,239491 
NW_003571035.1,BestRefSeq,exon,231547,231656,231548,231657 
NW_003571035.1,BestRefSeq,exon,228266,230182,228267,230183 
NW_003571035.1,BestRefSeq,CDS,239366,239490,239367,239491 
NW_003571035.1,BestRefSeq,CDS,231548,231656,231549,231657 
NW_003571035.1,BestRefSeq,mRNA,228266,239490,228267,239491 
NW_003571035.1,BestRefSeq,exon,239366,239490,239367,239491 
NW_003571035.1,BestRefSeq,exon,234080,234226,234081,234227 
NW_003571035.1,BestRefSeq,exon,231547,231656,231548,231657 
NW_003571035.1,BestRefSeq,exon,228266,230182,228267,230183 
NW_003571035.1,BestRefSeq,CDS,239366,239490,239367,239491 
NW_003571035.1,BestRefSeq,CDS,234080,234226,234081,234227 
NW_003571035.1,BestRefSeq,CDS,231548,231656,231549,231657 
NW_003571035.1,RefSeq,match,15299,15833,15300,15834 
NW_003571035.1,RefSeq,cDNA_match,239366,239490,239367,239491 
NW_003571035.1,RefSeq,cDNA_match,234080,234226,234081,234227 
NW_003571035.1,RefSeq,cDNA_match,231547,231656,231548,231657 
NW_003571035.1,RefSeq,cDNA_match,228266,230182,228267,230183 
NW_003571035.1,RefSeq,cDNA_match,239366,239490,239367,239491 
NW_003571035.1,RefSeq,cDNA_match,231547,231656,231548,231657 
NW_003571035.1,RefSeq,cDNA_match,228266,230182,228267,230183 
