sequence_id,refseq,region,start_index,end_index,start,end
NW_003571064.2,RefSeqFE,biological_region,7672,8422,7673,8423 
NW_003571064.2,RefSeqFE,enhancer,7672,8422,7673,8423 
NW_003571064.2,RefSeqFE,conserved_region,7867,8173,7868,8174 
NW_003571064.2,RefSeqFE,biological_region,13025,31820,13026,31821 
NW_003571064.2,RefSeqFE,enhancer,13025,31820,13026,31821 
NW_003571064.2,RefSeqFE,meiotic_recombination_region,23762,24787,23763,24788 
NW_003571064.2,RefSeqFE,biological_region,23762,24787,23763,24788 
NW_003571064.2,RefSeqFE,mobile_genetic_element,24104,24279,24105,24280 
NW_003571064.2,RefSeqFE,chromosome_breakpoint,24214,24215,24215,24216 
NW_003571064.2,RefSeqFE,nucleotide_motif,24236,24248,24237,24249 
NW_003571064.2,RefSeqFE,enhancer,30862,31694,30863,31695 
NW_003571064.2,RefSeqFE,enhancer,30866,31690,30867,31691 
NW_003571064.2,RefSeqFE,enhancer,30868,31689,30869,31690 
NW_003571064.2,RefSeqFE,conserved_region,31313,31461,31314,31462 
NW_003571064.2,RefSeqFE,conserved_region,31512,31556,31513,31557 
NW_003571064.2,Curated Genomic,pseudogene,166577,166957,166578,166958 
NW_003571064.2,RefSeq,match,7572,8522,7573,8523 
NW_003571064.2,RefSeq,match,12925,31920,12926,31921 
NW_003571064.2,RefSeq,match,23662,24887,23663,24888 
NW_003571064.2,RefSeq,match,166477,167057,166478,167058 
