sequence_id,refseq,region,start_index,end_index,start,end
NT_187677.1,BestRefSeq,pseudogene,25,4441,26,4442 
NT_187677.1,BestRefSeq,transcript,25,4441,26,4442 
NT_187677.1,BestRefSeq,exon,25,336,26,337 
NT_187677.1,BestRefSeq,exon,546,842,547,843 
NT_187677.1,BestRefSeq,exon,1096,1398,1097,1399 
NT_187677.1,BestRefSeq,exon,3886,3936,3887,3937 
NT_187677.1,BestRefSeq,exon,4085,4441,4086,4442 
NT_187677.1,BestRefSeq,gene,15437,27619,15438,27620 
NT_187677.1,BestRefSeq,mRNA,15437,27619,15438,27620 
NT_187677.1,BestRefSeq,exon,15437,15525,15438,15526 
NT_187677.1,BestRefSeq,exon,16203,16238,16204,16239 
NT_187677.1,BestRefSeq,exon,17009,17293,17010,17294 
NT_187677.1,BestRefSeq,exon,18567,18866,18568,18867 
NT_187677.1,BestRefSeq,exon,20449,20742,20450,20743 
NT_187677.1,BestRefSeq,exon,26216,26320,26217,26321 
NT_187677.1,BestRefSeq,exon,26783,26835,26784,26836 
NT_187677.1,BestRefSeq,exon,26934,27619,26935,27620 
NT_187677.1,BestRefSeq,CDS,15492,15525,15493,15526 
NT_187677.1,BestRefSeq,CDS,16203,16238,16204,16239 
NT_187677.1,BestRefSeq,CDS,17009,17293,17010,17294 
NT_187677.1,BestRefSeq,CDS,18567,18866,18568,18867 
NT_187677.1,BestRefSeq,CDS,20449,20742,20450,20743 
NT_187677.1,BestRefSeq,CDS,26216,26320,26217,26321 
NT_187677.1,BestRefSeq,CDS,26783,26835,26784,26836 
NT_187677.1,BestRefSeq,CDS,26934,27059,26935,27060 
NT_187677.1,BestRefSeq,gene,29491,43804,29492,43805 
NT_187677.1,BestRefSeq,mRNA,29491,43804,29492,43805 
NT_187677.1,BestRefSeq,exon,29491,29559,29492,29560 
NT_187677.1,BestRefSeq,exon,30352,30387,30353,30388 
NT_187677.1,BestRefSeq,exon,32824,33123,32825,33124 
NT_187677.1,BestRefSeq,exon,34642,34935,34643,34936 
NT_187677.1,BestRefSeq,exon,38105,38155,38106,38156 
NT_187677.1,BestRefSeq,exon,42422,42526,42423,42527 
NT_187677.1,BestRefSeq,exon,42989,43041,42990,43042 
NT_187677.1,BestRefSeq,exon,43140,43804,43141,43805 
NT_187677.1,BestRefSeq,CDS,29526,29559,29527,29560 
NT_187677.1,BestRefSeq,CDS,30352,30387,30353,30388 
NT_187677.1,BestRefSeq,CDS,32824,33123,32825,33124 
NT_187677.1,BestRefSeq,CDS,34642,34935,34643,34936 
NT_187677.1,BestRefSeq,CDS,38105,38155,38106,38156 
NT_187677.1,BestRefSeq,CDS,42422,42526,42423,42527 
NT_187677.1,BestRefSeq,CDS,42989,43041,42990,43042 
NT_187677.1,BestRefSeq,CDS,43140,43181,43141,43182 
NT_187677.1,BestRefSeq,mRNA,29491,43804,29492,43805 
NT_187677.1,BestRefSeq,exon,29491,29559,29492,29560 
NT_187677.1,BestRefSeq,exon,30352,30387,30353,30388 
NT_187677.1,BestRefSeq,exon,32824,33123,32825,33124 
NT_187677.1,BestRefSeq,exon,34642,34935,34643,34936 
NT_187677.1,BestRefSeq,exon,38105,38155,38106,38156 
NT_187677.1,BestRefSeq,exon,42422,42526,42423,42527 
NT_187677.1,BestRefSeq,exon,42989,43041,42990,43042 
NT_187677.1,BestRefSeq,exon,43206,43804,43207,43805 
NT_187677.1,BestRefSeq,CDS,29526,29559,29527,29560 
NT_187677.1,BestRefSeq,CDS,30352,30387,30353,30388 
NT_187677.1,BestRefSeq,CDS,32824,33123,32825,33124 
NT_187677.1,BestRefSeq,CDS,34642,34935,34643,34936 
NT_187677.1,BestRefSeq,CDS,38105,38155,38106,38156 
NT_187677.1,BestRefSeq,CDS,42422,42526,42423,42527 
NT_187677.1,BestRefSeq,CDS,42989,43041,42990,43042 
NT_187677.1,BestRefSeq,CDS,43206,43349,43207,43350 
NT_187677.1,BestRefSeq,mRNA,29491,43804,29492,43805 
NT_187677.1,BestRefSeq,exon,29491,29559,29492,29560 
NT_187677.1,BestRefSeq,exon,30352,30387,30353,30388 
NT_187677.1,BestRefSeq,exon,32824,33123,32825,33124 
NT_187677.1,BestRefSeq,exon,34642,34935,34643,34936 
NT_187677.1,BestRefSeq,exon,42422,42526,42423,42527 
NT_187677.1,BestRefSeq,exon,42989,43041,42990,43042 
NT_187677.1,BestRefSeq,exon,43140,43804,43141,43805 
NT_187677.1,BestRefSeq,CDS,29526,29559,29527,29560 
NT_187677.1,BestRefSeq,CDS,30352,30387,30353,30388 
NT_187677.1,BestRefSeq,CDS,32824,33123,32825,33124 
NT_187677.1,BestRefSeq,CDS,34642,34935,34643,34936 
NT_187677.1,BestRefSeq,CDS,42422,42526,42423,42527 
NT_187677.1,BestRefSeq,CDS,42989,43041,42990,43042 
NT_187677.1,BestRefSeq,CDS,43140,43181,43141,43182 
NT_187677.1,BestRefSeq,mRNA,29491,43804,29492,43805 
NT_187677.1,BestRefSeq,exon,29491,29559,29492,29560 
NT_187677.1,BestRefSeq,exon,30352,30387,30353,30388 
NT_187677.1,BestRefSeq,exon,34642,34935,34643,34936 
NT_187677.1,BestRefSeq,exon,38105,38155,38106,38156 
NT_187677.1,BestRefSeq,exon,42422,42526,42423,42527 
NT_187677.1,BestRefSeq,exon,42989,43041,42990,43042 
NT_187677.1,BestRefSeq,exon,43140,43804,43141,43805 
NT_187677.1,BestRefSeq,CDS,29526,29559,29527,29560 
NT_187677.1,BestRefSeq,CDS,30352,30387,30353,30388 
NT_187677.1,BestRefSeq,CDS,34642,34935,34643,34936 
NT_187677.1,BestRefSeq,CDS,38105,38155,38106,38156 
NT_187677.1,BestRefSeq,CDS,42422,42526,42423,42527 
NT_187677.1,BestRefSeq,CDS,42989,43041,42990,43042 
NT_187677.1,BestRefSeq,CDS,43140,43181,43141,43182 
NT_187677.1,BestRefSeq,mRNA,29491,43804,29492,43805 
NT_187677.1,BestRefSeq,exon,29491,29559,29492,29560 
NT_187677.1,BestRefSeq,exon,30352,30387,30353,30388 
NT_187677.1,BestRefSeq,exon,38105,38155,38106,38156 
NT_187677.1,BestRefSeq,exon,42422,42526,42423,42527 
NT_187677.1,BestRefSeq,exon,42989,43041,42990,43042 
NT_187677.1,BestRefSeq,exon,43140,43804,43141,43805 
NT_187677.1,BestRefSeq,CDS,29526,29559,29527,29560 
NT_187677.1,BestRefSeq,CDS,30352,30387,30353,30388 
NT_187677.1,BestRefSeq,CDS,38105,38155,38106,38156 
NT_187677.1,BestRefSeq,CDS,42422,42526,42423,42527 
NT_187677.1,BestRefSeq,CDS,42989,43041,42990,43042 
NT_187677.1,BestRefSeq,CDS,43140,43181,43141,43182 
NT_187677.1,BestRefSeq,gene,45680,60216,45681,60217 
NT_187677.1,BestRefSeq,mRNA,45680,60216,45681,60217 
NT_187677.1,BestRefSeq,exon,45680,45742,45681,45743 
NT_187677.1,BestRefSeq,exon,46651,46686,46652,46687 
NT_187677.1,BestRefSeq,exon,49123,49422,49124,49423 
NT_187677.1,BestRefSeq,exon,50937,51230,50938,51231 
NT_187677.1,BestRefSeq,exon,54498,54548,54499,54549 
NT_187677.1,BestRefSeq,exon,58814,58915,58815,58916 
NT_187677.1,BestRefSeq,exon,59378,59430,59379,59431 
NT_187677.1,BestRefSeq,exon,59529,60216,59530,60217 
NT_187677.1,BestRefSeq,CDS,45709,45742,45710,45743 
NT_187677.1,BestRefSeq,CDS,46651,46686,46652,46687 
NT_187677.1,BestRefSeq,CDS,49123,49422,49124,49423 
NT_187677.1,BestRefSeq,CDS,50937,51230,50938,51231 
NT_187677.1,BestRefSeq,CDS,54498,54548,54499,54549 
NT_187677.1,BestRefSeq,CDS,58814,58915,58815,58916 
NT_187677.1,BestRefSeq,CDS,59378,59430,59379,59431 
NT_187677.1,BestRefSeq,CDS,59529,59705,59530,59706 
NT_187677.1,BestRefSeq,gene,80975,91882,80976,91883 
NT_187677.1,BestRefSeq,mRNA,80975,91882,80976,91883 
NT_187677.1,BestRefSeq,exon,80975,81056,80976,81057 
NT_187677.1,BestRefSeq,exon,81256,81291,81257,81292 
NT_187677.1,BestRefSeq,exon,82158,82442,82159,82443 
NT_187677.1,BestRefSeq,exon,83316,83609,83317,83610 
NT_187677.1,BestRefSeq,exon,86198,86248,86199,86249 
NT_187677.1,BestRefSeq,exon,90490,90593,90491,90594 
NT_187677.1,BestRefSeq,exon,91055,91107,91056,91108 
NT_187677.1,BestRefSeq,exon,91207,91882,91208,91883 
NT_187677.1,BestRefSeq,CDS,81017,81056,81018,81057 
NT_187677.1,BestRefSeq,CDS,81256,81291,81257,81292 
NT_187677.1,BestRefSeq,CDS,82158,82442,82159,82443 
NT_187677.1,BestRefSeq,CDS,83316,83609,83317,83610 
NT_187677.1,BestRefSeq,CDS,86198,86248,86199,86249 
NT_187677.1,BestRefSeq,CDS,90490,90593,90491,90594 
NT_187677.1,BestRefSeq,CDS,91055,91066,91056,91067 
NT_187677.1,BestRefSeq,mRNA,80975,91882,80976,91883 
NT_187677.1,BestRefSeq,exon,80975,81056,80976,81057 
NT_187677.1,BestRefSeq,exon,81256,81291,81257,81292 
NT_187677.1,BestRefSeq,exon,82158,82442,82159,82443 
NT_187677.1,BestRefSeq,exon,83316,83609,83317,83610 
NT_187677.1,BestRefSeq,exon,86198,86248,86199,86249 
NT_187677.1,BestRefSeq,exon,91055,91107,91056,91108 
NT_187677.1,BestRefSeq,exon,91207,91882,91208,91883 
NT_187677.1,BestRefSeq,CDS,81017,81056,81018,81057 
NT_187677.1,BestRefSeq,CDS,81256,81291,81257,81292 
NT_187677.1,BestRefSeq,CDS,82158,82442,82159,82443 
NT_187677.1,BestRefSeq,CDS,83316,83609,83317,83610 
NT_187677.1,BestRefSeq,CDS,86198,86248,86199,86249 
NT_187677.1,BestRefSeq,CDS,91055,91107,91056,91108 
NT_187677.1,BestRefSeq,CDS,91207,91476,91208,91477 
NT_187677.1,BestRefSeq,gene,93803,108143,93804,108144 
NT_187677.1,BestRefSeq,mRNA,93803,108143,93804,108144 
NT_187677.1,BestRefSeq,exon,93803,93899,93804,93900 
NT_187677.1,BestRefSeq,exon,94899,94934,94900,94935 
NT_187677.1,BestRefSeq,exon,95680,95964,95681,95965 
NT_187677.1,BestRefSeq,exon,97078,97377,97079,97378 
NT_187677.1,BestRefSeq,exon,98930,99223,98931,99224 
NT_187677.1,BestRefSeq,exon,102393,102443,102394,102444 
