sequence_id,refseq,region,start_index,end_index,start,end
NW_003315906.1,Gnomon,pseudogene,6,12413,7,12414 
NW_003315906.1,Gnomon,exon,6,200,7,201 
NW_003315906.1,Gnomon,exon,797,1036,798,1037 
NW_003315906.1,Gnomon,exon,1272,1444,1273,1445 
NW_003315906.1,Gnomon,exon,1655,1788,1656,1789 
NW_003315906.1,Gnomon,exon,2379,2464,2380,2465 
NW_003315906.1,Gnomon,exon,2803,2894,2804,2895 
NW_003315906.1,Gnomon,exon,3263,3357,3264,3358 
NW_003315906.1,Gnomon,exon,12311,12413,12312,12414 
NW_003315906.1,BestRefSeq,gene,7273,18866,7274,18867 
NW_003315906.1,BestRefSeq,mRNA,7273,18866,7274,18867 
NW_003315906.1,BestRefSeq,exon,7273,7281,7274,7282 
NW_003315906.1,BestRefSeq,exon,7284,7286,7285,7287 
NW_003315906.1,BestRefSeq,exon,7289,7301,7290,7302 
NW_003315906.1,BestRefSeq,exon,7303,7303,7304,7304 
NW_003315906.1,BestRefSeq,exon,14109,14120,14110,14121 
NW_003315906.1,BestRefSeq,exon,15376,15409,15377,15410 
NW_003315906.1,BestRefSeq,exon,15542,15621,15543,15622 
NW_003315906.1,BestRefSeq,exon,17411,17593,17412,17594 
NW_003315906.1,BestRefSeq,exon,17720,17796,17721,17797 
NW_003315906.1,BestRefSeq,exon,18264,18418,18265,18419 
NW_003315906.1,BestRefSeq,exon,18511,18866,18512,18867 
NW_003315906.1,BestRefSeq,CDS,7273,7281,7274,7282 
NW_003315906.1,BestRefSeq,CDS,7284,7286,7285,7287 
NW_003315906.1,BestRefSeq,CDS,7289,7301,7290,7302 
NW_003315906.1,BestRefSeq,CDS,7303,7303,7304,7304 
NW_003315906.1,BestRefSeq,CDS,14109,14120,14110,14121 
NW_003315906.1,BestRefSeq,CDS,15376,15409,15377,15410 
NW_003315906.1,BestRefSeq,CDS,15542,15621,15543,15622 
NW_003315906.1,BestRefSeq,CDS,17411,17593,17412,17594 
NW_003315906.1,BestRefSeq,CDS,17720,17796,17721,17797 
NW_003315906.1,BestRefSeq,CDS,18264,18418,18265,18419 
NW_003315906.1,BestRefSeq,CDS,18511,18725,18512,18726 
NW_003315906.1,BestRefSeq,mRNA,7273,18850,7274,18851 
NW_003315906.1,BestRefSeq,exon,7273,7281,7274,7282 
NW_003315906.1,BestRefSeq,exon,7284,7286,7285,7287 
NW_003315906.1,BestRefSeq,exon,7289,7301,7290,7302 
NW_003315906.1,BestRefSeq,exon,7303,7303,7304,7304 
NW_003315906.1,BestRefSeq,exon,14109,14120,14110,14121 
NW_003315906.1,BestRefSeq,exon,15376,15409,15377,15410 
NW_003315906.1,BestRefSeq,exon,15542,15621,15543,15622 
NW_003315906.1,BestRefSeq,exon,17153,17245,17154,17246 
NW_003315906.1,BestRefSeq,exon,17411,17593,17412,17594 
NW_003315906.1,BestRefSeq,exon,17720,17796,17721,17797 
NW_003315906.1,BestRefSeq,exon,18264,18418,18265,18419 
NW_003315906.1,BestRefSeq,exon,18511,18850,18512,18851 
NW_003315906.1,BestRefSeq,CDS,7273,7281,7274,7282 
NW_003315906.1,BestRefSeq,CDS,7284,7286,7285,7287 
NW_003315906.1,BestRefSeq,CDS,7289,7301,7290,7302 
NW_003315906.1,BestRefSeq,CDS,7303,7303,7304,7304 
NW_003315906.1,BestRefSeq,CDS,14109,14120,14110,14121 
NW_003315906.1,BestRefSeq,CDS,15376,15409,15377,15410 
NW_003315906.1,BestRefSeq,CDS,15542,15621,15543,15622 
NW_003315906.1,BestRefSeq,CDS,17153,17245,17154,17246 
NW_003315906.1,BestRefSeq,CDS,17411,17593,17412,17594 
NW_003315906.1,BestRefSeq,CDS,17720,17796,17721,17797 
NW_003315906.1,BestRefSeq,CDS,18264,18418,18265,18419 
NW_003315906.1,BestRefSeq,CDS,18511,18725,18512,18726 
NW_003315906.1,RefSeqFE,biological_region,18039,23194,18040,23195 
NW_003315906.1,RefSeqFE,non_allelic_homologous_recombination_region,18039,20490,18040,20491 
NW_003315906.1,BestRefSeq,pseudogene,18852,32557,18853,32558 
NW_003315906.1,BestRefSeq,transcript,18852,32557,18853,32558 
NW_003315906.1,BestRefSeq,exon,32405,32557,32406,32558 
