sequence_id,refseq,region,start_index,end_index,start,end
NT_187627.1,RefSeq,sequence_feature,0,15268,1,15269 
NT_187627.1,BestRefSeq,gene,447,9206,448,9207 
NT_187627.1,BestRefSeq,mRNA,447,9206,448,9207 
NT_187627.1,BestRefSeq,exon,9004,9206,9005,9207 
NT_187627.1,BestRefSeq,exon,5277,5457,5278,5458 
NT_187627.1,BestRefSeq,exon,1165,1302,1166,1303 
NT_187627.1,BestRefSeq,exon,447,581,448,582 
NT_187627.1,BestRefSeq,CDS,5277,5449,5278,5450 
NT_187627.1,BestRefSeq,CDS,1165,1302,1166,1303 
NT_187627.1,BestRefSeq,CDS,447,581,448,582 
NT_187627.1,BestRefSeq,mRNA,1163,9206,1164,9207 
NT_187627.1,BestRefSeq,exon,9004,9206,9005,9207 
NT_187627.1,BestRefSeq,exon,5277,5457,5278,5458 
NT_187627.1,BestRefSeq,exon,1163,1302,1164,1303 
NT_187627.1,BestRefSeq,CDS,5277,5449,5278,5450 
NT_187627.1,BestRefSeq,CDS,1163,1302,1164,1303 
NT_187627.1,BestRefSeq,gene,7991,10419,7992,10420 
NT_187627.1,BestRefSeq,lnc_RNA,7991,10419,7992,10420 
NT_187627.1,BestRefSeq,exon,7991,10419,7992,10420 
NT_187627.1,RefSeq,sequence_feature,15269,15658,15270,15659 
NT_187627.1,RefSeq,sequence_feature,15659,17177,15660,17178 
NT_187627.1,RefSeq,sequence_feature,17178,17727,17179,17728 
NT_187627.1,RefSeq,sequence_feature,17728,88437,17729,88438 
NT_187627.1,RefSeq,sequence_feature,88438,88737,88439,88738 
NT_187627.1,RefSeq,sequence_feature,88738,106567,88739,106568 
NT_187627.1,Gnomon,gene,128745,138975,128746,138976 
NT_187627.1,Gnomon,lnc_RNA,128745,130067,128746,130068 
NT_187627.1,Gnomon,exon,129855,130067,129856,130068 
NT_187627.1,Gnomon,exon,128745,129262,128746,129263 
NT_187627.1,Gnomon,lnc_RNA,128915,138975,128916,138976 
NT_187627.1,Gnomon,exon,138171,138975,138172,138976 
NT_187627.1,Gnomon,exon,128915,129262,128916,129263 
NT_187627.1,RefSeq,sequence_feature,141789,143899,141790,143900 
