sequence_id,refseq,region,start_index,end_index,start,end
NT_187580.1,RefSeq,sequence_feature,0,46536,1,46537 
NT_187580.1,Curated Genomic,pseudogene,15643,15746,15644,15747 
NT_187580.1,Curated Genomic,exon,15643,15746,15644,15747 
NT_187580.1,Curated Genomic,pseudogene,18286,20614,18287,20615 
NT_187580.1,Curated Genomic,exon,18286,20614,18287,20615 
NT_187580.1,BestRefSeq,gene,29482,165446,29483,165447 
NT_187580.1,BestRefSeq,mRNA,29482,165446,29483,165447 
NT_187580.1,BestRefSeq,exon,164908,165446,164909,165447 
NT_187580.1,BestRefSeq,exon,107820,107888,107821,107889 
NT_187580.1,BestRefSeq,exon,95421,95583,95422,95584 
NT_187580.1,BestRefSeq,exon,92918,93061,92919,93062 
NT_187580.1,BestRefSeq,exon,92045,92228,92046,92229 
NT_187580.1,BestRefSeq,exon,82138,82397,82139,82398 
NT_187580.1,BestRefSeq,exon,80572,80884,80573,80885 
NT_187580.1,BestRefSeq,exon,74429,74613,74430,74614 
NT_187580.1,BestRefSeq,exon,72605,72730,72606,72731 
NT_187580.1,BestRefSeq,exon,69432,69564,69433,69565 
NT_187580.1,BestRefSeq,exon,68908,69035,68909,69036 
NT_187580.1,BestRefSeq,exon,68046,68221,68047,68222 
NT_187580.1,BestRefSeq,exon,67573,67676,67574,67677 
NT_187580.1,BestRefSeq,exon,63075,63167,63076,63168 
NT_187580.1,BestRefSeq,exon,59773,60792,59774,60793 
NT_187580.1,BestRefSeq,exon,58586,58709,58587,58710 
NT_187580.1,BestRefSeq,exon,58012,58156,58013,58157 
NT_187580.1,BestRefSeq,exon,56468,56580,56469,56581 
NT_187580.1,BestRefSeq,exon,55698,55787,55699,55788 
NT_187580.1,BestRefSeq,exon,55242,55392,55243,55393 
NT_187580.1,BestRefSeq,exon,50906,51068,50907,51069 
NT_187580.1,BestRefSeq,exon,50615,50748,50616,50749 
NT_187580.1,BestRefSeq,exon,49785,49925,49786,49926 
NT_187580.1,BestRefSeq,exon,48238,48421,48239,48422 
NT_187580.1,BestRefSeq,exon,46487,46635,46488,46636 
NT_187580.1,BestRefSeq,exon,45449,45619,45450,45620 
NT_187580.1,BestRefSeq,exon,44356,44552,44357,44553 
NT_187580.1,BestRefSeq,exon,35142,35285,35143,35286 
NT_187580.1,BestRefSeq,exon,34752,34879,34753,34880 
NT_187580.1,BestRefSeq,exon,33540,33649,33541,33650 
NT_187580.1,BestRefSeq,exon,32699,32808,32700,32809 
NT_187580.1,BestRefSeq,exon,29482,31234,29483,31235 
NT_187580.1,BestRefSeq,CDS,164908,165211,164909,165212 
NT_187580.1,BestRefSeq,CDS,107820,107888,107821,107889 
NT_187580.1,BestRefSeq,CDS,95421,95583,95422,95584 
NT_187580.1,BestRefSeq,CDS,92918,93061,92919,93062 
NT_187580.1,BestRefSeq,CDS,92045,92228,92046,92229 
NT_187580.1,BestRefSeq,CDS,82138,82397,82139,82398 
NT_187580.1,BestRefSeq,CDS,80572,80884,80573,80885 
NT_187580.1,BestRefSeq,CDS,74429,74613,74430,74614 
NT_187580.1,BestRefSeq,CDS,72605,72730,72606,72731 
NT_187580.1,BestRefSeq,CDS,69432,69564,69433,69565 
NT_187580.1,BestRefSeq,CDS,68908,69035,68909,69036 
NT_187580.1,BestRefSeq,CDS,68046,68221,68047,68222 
NT_187580.1,BestRefSeq,CDS,67573,67676,67574,67677 
NT_187580.1,BestRefSeq,CDS,63075,63167,63076,63168 
NT_187580.1,BestRefSeq,CDS,59773,60792,59774,60793 
NT_187580.1,BestRefSeq,CDS,58586,58709,58587,58710 
NT_187580.1,BestRefSeq,CDS,58012,58156,58013,58157 
NT_187580.1,BestRefSeq,CDS,56468,56580,56469,56581 
NT_187580.1,BestRefSeq,CDS,55698,55787,55699,55788 
NT_187580.1,BestRefSeq,CDS,55242,55392,55243,55393 
NT_187580.1,BestRefSeq,CDS,50906,51068,50907,51069 
NT_187580.1,BestRefSeq,CDS,50615,50748,50616,50749 
NT_187580.1,BestRefSeq,CDS,49785,49925,49786,49926 
NT_187580.1,BestRefSeq,CDS,48238,48421,48239,48422 
NT_187580.1,BestRefSeq,CDS,46487,46635,46488,46636 
NT_187580.1,BestRefSeq,CDS,45449,45619,45450,45620 
NT_187580.1,BestRefSeq,CDS,44356,44552,44357,44553 
NT_187580.1,BestRefSeq,CDS,35142,35285,35143,35286 
NT_187580.1,BestRefSeq,CDS,34752,34879,34753,34880 
NT_187580.1,BestRefSeq,CDS,33540,33649,33541,33650 
NT_187580.1,BestRefSeq,CDS,32699,32808,32700,32809 
NT_187580.1,BestRefSeq,CDS,31131,31234,31132,31235 
NT_187580.1,RefSeq,sequence_feature,46537,169917,46538,169918 
NT_187580.1,Gnomon,gene,131913,139273,131914,139274 
NT_187580.1,Gnomon,lnc_RNA,131913,139273,131914,139274 
