sequence_id,refseq,region,start_index,end_index,start,end
NT_187375.1,Gnomon,gene,3219,27031,3220,27032 
NT_187375.1,Gnomon,mRNA,3219,27028,3220,27029 
NT_187375.1,Gnomon,exon,26953,27028,26954,27029 
NT_187375.1,Gnomon,exon,26115,26219,26116,26220 
NT_187375.1,Gnomon,exon,22725,22813,22726,22814 
NT_187375.1,Gnomon,exon,21632,21742,21633,21743 
NT_187375.1,Gnomon,exon,3219,3995,3220,3996 
NT_187375.1,Gnomon,CDS,26115,26213,26116,26214 
NT_187375.1,Gnomon,CDS,22725,22813,22726,22814 
NT_187375.1,Gnomon,CDS,21632,21742,21633,21743 
NT_187375.1,Gnomon,CDS,3920,3995,3921,3996 
NT_187375.1,Gnomon,mRNA,18702,27031,18703,27032 
NT_187375.1,Gnomon,exon,26953,27031,26954,27032 
NT_187375.1,Gnomon,exon,26115,26219,26116,26220 
NT_187375.1,Gnomon,exon,22725,22813,22726,22814 
NT_187375.1,Gnomon,exon,21632,21742,21633,21743 
NT_187375.1,Gnomon,exon,18702,18876,18703,18877 
NT_187375.1,Gnomon,CDS,26115,26213,26116,26214 
NT_187375.1,Gnomon,CDS,22725,22813,22726,22814 
NT_187375.1,Gnomon,CDS,21632,21742,21633,21743 
NT_187375.1,Gnomon,CDS,18717,18876,18718,18877 
NT_187375.1,Gnomon,mRNA,18702,26371,18703,26372 
NT_187375.1,Gnomon,exon,26115,26371,26116,26372 
NT_187375.1,Gnomon,exon,22725,22813,22726,22814 
NT_187375.1,Gnomon,exon,21632,21742,21633,21743 
NT_187375.1,Gnomon,exon,18702,18876,18703,18877 
NT_187375.1,Gnomon,CDS,26115,26213,26116,26214 
NT_187375.1,Gnomon,CDS,22725,22813,22726,22814 
NT_187375.1,Gnomon,CDS,21632,21742,21633,21743 
NT_187375.1,Gnomon,CDS,18717,18876,18718,18877 
NT_187375.1,Gnomon,mRNA,18781,27027,18782,27028 
NT_187375.1,Gnomon,exon,26953,27027,26954,27028 
NT_187375.1,Gnomon,exon,26115,26219,26116,26220 
NT_187375.1,Gnomon,exon,22725,22813,22726,22814 
NT_187375.1,Gnomon,exon,21632,21742,21633,21743 
NT_187375.1,Gnomon,exon,18781,18963,18782,18964 
NT_187375.1,Gnomon,CDS,26115,26213,26116,26214 
NT_187375.1,Gnomon,CDS,22725,22813,22726,22814 
NT_187375.1,Gnomon,CDS,21632,21742,21633,21743 
NT_187375.1,Gnomon,CDS,18897,18963,18898,18964 
NT_187375.1,Gnomon,mRNA,20320,27024,20321,27025 
NT_187375.1,Gnomon,exon,26953,27024,26954,27025 
NT_187375.1,Gnomon,exon,26115,26219,26116,26220 
NT_187375.1,Gnomon,exon,22725,22813,22726,22814 
NT_187375.1,Gnomon,exon,21632,21742,21633,21743 
NT_187375.1,Gnomon,exon,20320,20453,20321,20454 
NT_187375.1,Gnomon,CDS,26115,26213,26116,26214 
NT_187375.1,Gnomon,CDS,22725,22813,22726,22814 
NT_187375.1,Gnomon,CDS,21632,21742,21633,21743 
NT_187375.1,Gnomon,CDS,20441,20453,20442,20454 
