sequence_id,refseq,region,start_index,end_index,start,end
NT_187676.1,BestRefSeq,gene,420,12568,421,12569 
NT_187676.1,BestRefSeq,mRNA,420,12568,421,12569 
NT_187676.1,BestRefSeq,exon,420,508,421,509 
NT_187676.1,BestRefSeq,exon,1186,1221,1187,1222 
NT_187676.1,BestRefSeq,exon,1992,2276,1993,2277 
NT_187676.1,BestRefSeq,exon,3550,3849,3551,3850 
NT_187676.1,BestRefSeq,exon,5428,5721,5429,5722 
NT_187676.1,BestRefSeq,exon,11189,11293,11190,11294 
NT_187676.1,BestRefSeq,exon,11756,11808,11757,11809 
NT_187676.1,BestRefSeq,exon,11907,12568,11908,12569 
NT_187676.1,BestRefSeq,CDS,475,508,476,509 
NT_187676.1,BestRefSeq,CDS,1186,1221,1187,1222 
NT_187676.1,BestRefSeq,CDS,1992,2276,1993,2277 
NT_187676.1,BestRefSeq,CDS,3550,3849,3551,3850 
NT_187676.1,BestRefSeq,CDS,5428,5721,5429,5722 
NT_187676.1,BestRefSeq,CDS,11189,11293,11190,11294 
NT_187676.1,BestRefSeq,CDS,11756,11808,11757,11809 
NT_187676.1,BestRefSeq,CDS,11907,12032,11908,12033 
NT_187676.1,BestRefSeq,gene,14447,28965,14448,28966 
NT_187676.1,BestRefSeq,mRNA,14447,28965,14448,28966 
NT_187676.1,BestRefSeq,exon,14447,14513,14448,14514 
NT_187676.1,BestRefSeq,exon,15422,15457,15423,15458 
NT_187676.1,BestRefSeq,exon,17895,18194,17896,18195 
NT_187676.1,BestRefSeq,exon,19710,20003,19711,20004 
NT_187676.1,BestRefSeq,exon,23248,23298,23249,23299 
NT_187676.1,BestRefSeq,exon,27562,27666,27563,27667 
NT_187676.1,BestRefSeq,exon,28129,28181,28130,28182 
NT_187676.1,BestRefSeq,exon,28280,28965,28281,28966 
NT_187676.1,BestRefSeq,CDS,14480,14513,14481,14514 
NT_187676.1,BestRefSeq,CDS,15422,15457,15423,15458 
NT_187676.1,BestRefSeq,CDS,17895,18194,17896,18195 
NT_187676.1,BestRefSeq,CDS,19710,20003,19711,20004 
NT_187676.1,BestRefSeq,CDS,23248,23298,23249,23299 
NT_187676.1,BestRefSeq,CDS,27562,27666,27563,27667 
NT_187676.1,BestRefSeq,CDS,28129,28181,28130,28182 
NT_187676.1,BestRefSeq,CDS,28280,28432,28281,28433 
NT_187676.1,Curated Genomic,pseudogene,30669,43794,30670,43795 
NT_187676.1,BestRefSeq,gene,45335,46977,45336,46978 
NT_187676.1,BestRefSeq,lnc_RNA,45335,46977,45336,46978 
NT_187676.1,BestRefSeq,exon,46935,46977,46936,46978 
NT_187676.1,BestRefSeq,exon,46654,46850,46655,46851 
NT_187676.1,BestRefSeq,exon,45335,45804,45336,45805 
NT_187676.1,BestRefSeq,lnc_RNA,45335,46977,45336,46978 
