sequence_id,refseq,region,start_index,end_index,start,end
NW_003315970.2,RefSeq,sequence_feature,0,1284,1,1285 
NW_003315970.2,RefSeq,sequence_feature,1285,1338,1286,1339 
NW_003315970.2,RefSeq,sequence_feature,1339,8820,1340,8821 
NW_003315970.2,BestRefSeq,gene,5404,32087,5405,32088 
NW_003315970.2,BestRefSeq,mRNA,5404,32087,5405,32088 
NW_003315970.2,BestRefSeq,exon,5404,5463,5405,5464 
NW_003315970.2,BestRefSeq,exon,9459,9591,9460,9592 
NW_003315970.2,BestRefSeq,exon,16051,16256,16052,16257 
NW_003315970.2,BestRefSeq,exon,21455,21603,21456,21604 
NW_003315970.2,BestRefSeq,exon,26748,26907,26749,26908 
NW_003315970.2,BestRefSeq,exon,27285,27442,27286,27443 
NW_003315970.2,BestRefSeq,exon,31399,32087,31400,32088 
NW_003315970.2,BestRefSeq,CDS,5404,5463,5405,5464 
NW_003315970.2,BestRefSeq,CDS,9459,9591,9460,9592 
NW_003315970.2,BestRefSeq,CDS,16051,16256,16052,16257 
NW_003315970.2,BestRefSeq,CDS,21455,21603,21456,21604 
NW_003315970.2,BestRefSeq,CDS,26748,26907,26749,26908 
NW_003315970.2,BestRefSeq,CDS,27285,27442,27286,27443 
NW_003315970.2,BestRefSeq,CDS,31399,31533,31400,31534 
NW_003315970.2,BestRefSeq,mRNA,9450,32087,9451,32088 
NW_003315970.2,BestRefSeq,exon,9450,9591,9451,9592 
NW_003315970.2,BestRefSeq,exon,16051,16256,16052,16257 
NW_003315970.2,BestRefSeq,exon,21455,21603,21456,21604 
NW_003315970.2,BestRefSeq,exon,26748,26907,26749,26908 
NW_003315970.2,BestRefSeq,exon,27285,27442,27286,27443 
NW_003315970.2,BestRefSeq,exon,31399,32087,31400,32088 
NW_003315970.2,BestRefSeq,CDS,9450,9591,9451,9592 
NW_003315970.2,BestRefSeq,CDS,16051,16256,16052,16257 
NW_003315970.2,BestRefSeq,CDS,21455,21603,21456,21604 
NW_003315970.2,BestRefSeq,CDS,26748,26907,26749,26908 
NW_003315970.2,BestRefSeq,CDS,27285,27442,27286,27443 
NW_003315970.2,BestRefSeq,CDS,31399,31533,31400,31534 
NW_003315970.2,RefSeq,sequence_feature,8821,9182,8822,9183 
NW_003315970.2,RefSeq,sequence_feature,9183,54768,9184,54769 
NW_003315970.2,BestRefSeq,gene,27057,84102,27058,84103 
NW_003315970.2,BestRefSeq,transcript,27057,84102,27058,84103 
NW_003315970.2,BestRefSeq,exon,83966,84102,83967,84103 
NW_003315970.2,BestRefSeq,exon,63367,63506,63368,63507 
NW_003315970.2,BestRefSeq,exon,61582,61694,61583,61695 
NW_003315970.2,BestRefSeq,exon,59914,59981,59915,59982 
NW_003315970.2,BestRefSeq,exon,54984,55076,54985,55077 
NW_003315970.2,BestRefSeq,exon,50298,50355,50299,50356 
NW_003315970.2,BestRefSeq,exon,43353,45434,43354,45435 
NW_003315970.2,BestRefSeq,exon,33785,33868,33786,33869 
NW_003315970.2,BestRefSeq,exon,27057,27373,27058,27374 
NW_003315970.2,BestRefSeq,mRNA,43712,84102,43713,84103 
NW_003315970.2,BestRefSeq,exon,83966,84102,83967,84103 
NW_003315970.2,BestRefSeq,exon,63367,63506,63368,63507 
NW_003315970.2,BestRefSeq,exon,61582,61694,61583,61695 
NW_003315970.2,BestRefSeq,exon,59914,59981,59915,59982 
NW_003315970.2,BestRefSeq,exon,54984,55076,54985,55077 
NW_003315970.2,BestRefSeq,exon,50298,50355,50299,50356 
NW_003315970.2,BestRefSeq,exon,43712,45434,43713,45435 
NW_003315970.2,BestRefSeq,CDS,63367,63465,63368,63466 
NW_003315970.2,BestRefSeq,CDS,61582,61694,61583,61695 
NW_003315970.2,BestRefSeq,CDS,59914,59981,59915,59982 
NW_003315970.2,BestRefSeq,CDS,54984,55076,54985,55077 
NW_003315970.2,BestRefSeq,CDS,50298,50355,50299,50356 
NW_003315970.2,BestRefSeq,CDS,45389,45434,45390,45435 
NW_003315970.2,Curated Genomic,pseudogene,85667,86390,85668,86391 
NW_003315970.2,BestRefSeq,gene,92183,95845,92184,95846 
NW_003315970.2,BestRefSeq,mRNA,92183,95845,92184,95846 
NW_003315970.2,BestRefSeq,exon,95754,95845,95755,95846 
NW_003315970.2,BestRefSeq,exon,92183,93552,92184,93553 
NW_003315970.2,BestRefSeq,CDS,92355,93521,92356,93522 
NW_003315970.2,BestRefSeq,mRNA,92183,95845,92184,95846 
NW_003315970.2,BestRefSeq,exon,95731,95845,95732,95846 
NW_003315970.2,BestRefSeq,exon,92183,93552,92184,93553 
NW_003315970.2,BestRefSeq,CDS,92355,93521,92356,93522 
NW_003315970.2,BestRefSeq,mRNA,92183,95530,92184,95531 
NW_003315970.2,BestRefSeq,exon,95195,95530,95196,95531 
NW_003315970.2,BestRefSeq,exon,92183,93552,92184,93553 
NW_003315970.2,BestRefSeq,CDS,92355,93521,92356,93522 
NW_003315970.2,RefSeq,sequence_feature,94392,116688,94393,116689 
NW_003315970.2,BestRefSeq,gene,108060,115587,108061,115588 
NW_003315970.2,BestRefSeq,mRNA,108060,115587,108061,115588 
NW_003315970.2,BestRefSeq,exon,115381,115587,115382,115588 
NW_003315970.2,BestRefSeq,exon,113912,114049,113913,114050 
NW_003315970.2,BestRefSeq,exon,110103,110233,110104,110234 
NW_003315970.2,BestRefSeq,exon,109690,109831,109691,109832 
NW_003315970.2,BestRefSeq,exon,108541,108656,108542,108657 
NW_003315970.2,BestRefSeq,exon,108060,108444,108061,108445 
NW_003315970.2,BestRefSeq,CDS,115381,115587,115382,115588 
NW_003315970.2,BestRefSeq,CDS,113912,114049,113913,114050 
NW_003315970.2,BestRefSeq,CDS,110103,110233,110104,110234 
NW_003315970.2,BestRefSeq,CDS,109690,109831,109691,109832 
NW_003315970.2,BestRefSeq,CDS,108541,108656,108542,108657 
NW_003315970.2,BestRefSeq,CDS,108253,108444,108254,108445 
NW_003315970.2,BestRefSeq,mRNA,108060,115587,108061,115588 
NW_003315970.2,BestRefSeq,exon,115381,115587,115382,115588 
NW_003315970.2,BestRefSeq,exon,113912,114049,113913,114050 
NW_003315970.2,BestRefSeq,exon,110103,110233,110104,110234 
NW_003315970.2,BestRefSeq,exon,109690,109831,109691,109832 
NW_003315970.2,BestRefSeq,exon,108541,108656,108542,108657 
NW_003315970.2,BestRefSeq,exon,108060,108444,108061,108445 
NW_003315970.2,BestRefSeq,CDS,115381,115587,115382,115588 
NW_003315970.2,BestRefSeq,CDS,113912,114049,113913,114050 
NW_003315970.2,BestRefSeq,CDS,110103,110233,110104,110234 
NW_003315970.2,BestRefSeq,CDS,109690,109831,109691,109832 
NW_003315970.2,BestRefSeq,CDS,108541,108656,108542,108657 
