sequence_id,refseq,region,start_index,end_index,start,end
NW_018654710.1,RefSeq,sequence_feature,0,59705,1,59706 
NW_018654710.1,Curated Genomic,pseudogene,11790,11893,11791,11894 
NW_018654710.1,Curated Genomic,pseudogene,23443,24125,23444,24126 
NW_018654710.1,Curated Genomic,pseudogene,46313,46410,46314,46411 
NW_018654710.1,Curated Genomic,pseudogene,49354,49985,49355,49986 
NW_018654710.1,Curated Genomic,exon,49354,49985,49355,49986 
NW_018654710.1,Gnomon,gene,56866,69409,56867,69410 
NW_018654710.1,Gnomon,lnc_RNA,56866,69409,56867,69410 
NW_018654710.1,Gnomon,exon,56866,56942,56867,56943 
NW_018654710.1,Gnomon,exon,61685,61855,61686,61856 
NW_018654710.1,Gnomon,exon,64417,64514,64418,64515 
NW_018654710.1,Gnomon,exon,69107,69409,69108,69410 
NW_018654710.1,RefSeq,sequence_feature,99236,140360,99237,140361 
NW_018654710.1,Curated Genomic,pseudogene,106457,110961,106458,110962 
NW_018654710.1,Curated Genomic,exon,106457,106789,106458,106790 
NW_018654710.1,Curated Genomic,exon,110559,110801,110560,110802 
NW_018654710.1,Curated Genomic,exon,110907,110961,110908,110962 
NW_018654710.1,BestRefSeq,gene,117422,135496,117423,135497 
NW_018654710.1,BestRefSeq,lnc_RNA,117422,135496,117423,135497 
NW_018654710.1,BestRefSeq,exon,117422,117518,117423,117519 
NW_018654710.1,BestRefSeq,exon,135349,135496,135350,135497 
NW_018654710.1,BestRefSeq,gene,119900,122817,119901,122818 
NW_018654710.1,BestRefSeq,mRNA,119900,122817,119901,122818 
NW_018654710.1,BestRefSeq,exon,122758,122817,122759,122818 
NW_018654710.1,BestRefSeq,exon,122405,122647,122406,122648 
NW_018654710.1,BestRefSeq,exon,119900,120238,119901,120239 
NW_018654710.1,BestRefSeq,CDS,122758,122766,122759,122767 
NW_018654710.1,BestRefSeq,CDS,122405,122647,122406,122648 
NW_018654710.1,BestRefSeq,CDS,119966,120238,119967,120239 
NW_018654710.1,BestRefSeq,gene,126430,128121,126431,128122 
NW_018654710.1,BestRefSeq,mRNA,126430,128121,126431,128122 
NW_018654710.1,BestRefSeq,exon,128077,128121,128078,128122 
NW_018654710.1,BestRefSeq,exon,127734,127976,127735,127977 
NW_018654710.1,BestRefSeq,exon,126430,126768,126431,126769 
NW_018654710.1,BestRefSeq,CDS,128077,128085,128078,128086 
NW_018654710.1,BestRefSeq,CDS,127734,127976,127735,127977 
NW_018654710.1,BestRefSeq,CDS,126496,126768,126497,126769 
NW_018654710.1,Curated Genomic,pseudogene,133539,135840,133540,135841 
NW_018654710.1,RefSeq,match,11690,11993,11691,11994 
NW_018654710.1,RefSeq,match,23343,24225,23344,24226 
NW_018654710.1,RefSeq,match,46213,46510,46214,46511 
NW_018654710.1,RefSeq,match,49254,50085,49255,50086 
NW_018654710.1,RefSeq,match,106357,111061,106358,111062 
NW_018654710.1,RefSeq,cDNA_match,117422,117518,117423,117519 
NW_018654710.1,RefSeq,cDNA_match,135349,135496,135350,135497 
NW_018654710.1,RefSeq,match,117900,127882,117901,127883 
NW_018654710.1,RefSeq,match,124430,133123,124431,133124 
NW_018654710.1,RefSeq,match,133502,135940,133503,135941 
