sequence_id,refseq,region,start_index,end_index,start,end
NW_021160027.1,RefSeq,sequence_feature,0,86556,1,86557 
NW_021160027.1,BestRefSeq,gene,4168,21226,4169,21227 
NW_021160027.1,BestRefSeq,mRNA,4168,21226,4169,21227 
NW_021160027.1,BestRefSeq,exon,4168,4314,4169,4315 
NW_021160027.1,BestRefSeq,exon,5474,5626,5475,5627 
NW_021160027.1,BestRefSeq,exon,6146,6243,6147,6244 
NW_021160027.1,BestRefSeq,exon,8292,8425,8293,8426 
NW_021160027.1,BestRefSeq,exon,11078,11145,11079,11146 
NW_021160027.1,BestRefSeq,exon,12250,21226,12251,21227 
NW_021160027.1,BestRefSeq,CDS,4304,4314,4305,4315 
NW_021160027.1,BestRefSeq,CDS,5474,5626,5475,5627 
NW_021160027.1,BestRefSeq,CDS,6146,6243,6147,6244 
NW_021160027.1,BestRefSeq,CDS,8292,8425,8293,8426 
NW_021160027.1,BestRefSeq,CDS,11078,11145,11079,11146 
NW_021160027.1,BestRefSeq,CDS,12250,12331,12251,12332 
NW_021160027.1,BestRefSeq,mRNA,4766,21226,4767,21227 
NW_021160027.1,BestRefSeq,exon,4766,4934,4767,4935 
NW_021160027.1,BestRefSeq,exon,5474,5626,5475,5627 
NW_021160027.1,BestRefSeq,exon,6146,6243,6147,6244 
NW_021160027.1,BestRefSeq,exon,8292,8425,8293,8426 
NW_021160027.1,BestRefSeq,exon,11078,11145,11079,11146 
NW_021160027.1,BestRefSeq,exon,12250,21226,12251,21227 
NW_021160027.1,BestRefSeq,CDS,4921,4934,4922,4935 
NW_021160027.1,BestRefSeq,CDS,5474,5626,5475,5627 
NW_021160027.1,BestRefSeq,CDS,6146,6243,6147,6244 
NW_021160027.1,BestRefSeq,CDS,8292,8425,8293,8426 
NW_021160027.1,BestRefSeq,CDS,11078,11145,11079,11146 
NW_021160027.1,BestRefSeq,CDS,12250,12331,12251,12332 
NW_021160027.1,BestRefSeq,gene,25741,30121,25742,30122 
NW_021160027.1,BestRefSeq,mRNA,25741,30121,25742,30122 
NW_021160027.1,BestRefSeq,exon,29984,30121,29985,30122 
NW_021160027.1,BestRefSeq,exon,25741,27238,25742,27239 
NW_021160027.1,BestRefSeq,CDS,26277,27233,26278,27234 
NW_021160027.1,BestRefSeq,mRNA,25741,30121,25742,30122 
NW_021160027.1,BestRefSeq,exon,29984,30121,29985,30122 
NW_021160027.1,BestRefSeq,exon,27323,27494,27324,27495 
NW_021160027.1,BestRefSeq,exon,25741,27238,25742,27239 
NW_021160027.1,BestRefSeq,CDS,26277,27233,26278,27234 
NW_021160027.1,RefSeq,sequence_feature,86557,86922,86558,86923 
NW_021160027.1,RefSeq,sequence_feature,86923,116405,86924,116406 
NW_021160027.1,Curated Genomic,pseudogene,109128,109459,109129,109460 
NW_021160027.1,RefSeq,sequence_feature,116406,116781,116407,116782 
NW_021160027.1,RefSeq,sequence_feature,116782,158807,116783,158808 
NW_021160027.1,Curated Genomic,pseudogene,133026,133926,133027,133927 
NW_021160027.1,Curated Genomic,pseudogene,268411,270023,268412,270024 
NW_021160027.1,Curated Genomic,exon,268411,270023,268412,270024 
NW_021160027.1,BestRefSeq,gene,272668,275941,272669,275942 
NW_021160027.1,BestRefSeq,mRNA,272668,275941,272669,275942 
NW_021160027.1,BestRefSeq,exon,274971,275941,274972,275942 
NW_021160027.1,BestRefSeq,exon,273940,274095,273941,274096 
NW_021160027.1,BestRefSeq,exon,272668,272801,272669,272802 
NW_021160027.1,BestRefSeq,CDS,274971,275745,274972,275746 
NW_021160027.1,BestRefSeq,CDS,273971,274095,273972,274096 
NW_021160027.1,BestRefSeq,gene,277565,280883,277566,280884 
NW_021160027.1,BestRefSeq,mRNA,277565,280883,277566,280884 
NW_021160027.1,BestRefSeq,exon,279887,280883,279888,280884 
NW_021160027.1,BestRefSeq,exon,278844,278999,278845,279000 
NW_021160027.1,BestRefSeq,exon,277565,277705,277566,277706 
NW_021160027.1,BestRefSeq,CDS,279887,280628,279888,280629 
NW_021160027.1,BestRefSeq,CDS,278875,278999,278876,279000 
NW_021160027.1,BestRefSeq,gene,282425,285747,282426,285748 
NW_021160027.1,BestRefSeq,mRNA,282425,285747,282426,285748 
NW_021160027.1,BestRefSeq,exon,284747,285747,284748,285748 
NW_021160027.1,BestRefSeq,exon,283704,283859,283705,283860 
NW_021160027.1,BestRefSeq,exon,282425,282565,282426,282566 
NW_021160027.1,BestRefSeq,CDS,284747,285488,284748,285489 
NW_021160027.1,BestRefSeq,CDS,283735,283859,283736,283860 
NW_021160027.1,BestRefSeq,gene,287285,290607,287286,290608 
NW_021160027.1,BestRefSeq,mRNA,287285,290607,287286,290608 
NW_021160027.1,BestRefSeq,exon,289607,290607,289608,290608 
NW_021160027.1,BestRefSeq,exon,288564,288719,288565,288720 
NW_021160027.1,BestRefSeq,exon,287285,287425,287286,287426 
NW_021160027.1,BestRefSeq,CDS,289607,290348,289608,290349 
NW_021160027.1,BestRefSeq,CDS,288595,288719,288596,288720 
NW_021160027.1,BestRefSeq,gene,292145,295467,292146,295468 
NW_021160027.1,BestRefSeq,mRNA,292145,295467,292146,295468 
NW_021160027.1,BestRefSeq,exon,294467,295467,294468,295468 
NW_021160027.1,BestRefSeq,exon,293424,293579,293425,293580 
NW_021160027.1,BestRefSeq,exon,292145,292285,292146,292286 
NW_021160027.1,BestRefSeq,CDS,294467,295208,294468,295209 
NW_021160027.1,BestRefSeq,CDS,293455,293579,293456,293580 
NW_021160027.1,BestRefSeq,gene,297005,300327,297006,300328 
NW_021160027.1,BestRefSeq,mRNA,297005,300327,297006,300328 
NW_021160027.1,BestRefSeq,exon,299327,300327,299328,300328 
NW_021160027.1,BestRefSeq,exon,298284,298439,298285,298440 
NW_021160027.1,BestRefSeq,exon,297005,297145,297006,297146 
NW_021160027.1,BestRefSeq,CDS,299327,300068,299328,300069 
NW_021160027.1,BestRefSeq,CDS,298315,298439,298316,298440 
NW_021160027.1,BestRefSeq,gene,301875,305159,301876,305160 
NW_021160027.1,BestRefSeq,mRNA,301875,305159,301876,305160 
NW_021160027.1,BestRefSeq,exon,304187,305159,304188,305160 
NW_021160027.1,BestRefSeq,exon,303144,303299,303145,303300 
NW_021160027.1,BestRefSeq,exon,301875,302005,301876,302006 
NW_021160027.1,BestRefSeq,CDS,304187,304928,304188,304929 
NW_021160027.1,BestRefSeq,CDS,303175,303299,303176,303300 
NW_021160027.1,RefSeq,sequence_feature,340935,403127,340936,403128 
NW_021160027.1,Curated Genomic,pseudogene,344681,345509,344682,345510 
NW_021160027.1,BestRefSeq,gene,367012,369496,367013,369497 
NW_021160027.1,BestRefSeq,mRNA,367012,369496,367013,369497 
NW_021160027.1,BestRefSeq,exon,367012,369496,367013,369497 
NW_021160027.1,BestRefSeq,CDS,367087,368763,367088,368764 
NW_021160027.1,RefSeq,match,23741,35217,23742,35218 
NW_021160027.1,RefSeq,match,109028,109559,109029,109560 
NW_021160027.1,RefSeq,match,132926,134026,132927,134027 
NW_021160027.1,RefSeq,match,268311,270123,268312,270124 
NW_021160027.1,RefSeq,match,275565,285882,275566,285883 
NW_021160027.1,RefSeq,match,285285,295603,285286,295604 
NW_021160027.1,RefSeq,match,290145,300463,290146,300464 
NW_021160027.1,RefSeq,match,295005,305323,295006,305324 
NW_021160027.1,RefSeq,match,299865,310183,299866,310184 
NW_021160027.1,RefSeq,match,344581,345609,344582,345610 
NW_021160027.1,RefSeq,match,362010,371344,362011,371345 
