sequence_id,refseq,region,start_index,end_index,start,end
NT_187533.1,RefSeq,sequence_feature,0,41353,1,41354 
NT_187533.1,BestRefSeq,gene,1178,9496,1179,9497 
NT_187533.1,BestRefSeq,mRNA,1178,9496,1179,9497 
NT_187533.1,BestRefSeq,exon,1178,1279,1179,1280 
NT_187533.1,BestRefSeq,exon,1373,1463,1374,1464 
NT_187533.1,BestRefSeq,exon,4324,4444,4325,4445 
NT_187533.1,BestRefSeq,exon,5143,5295,5144,5296 
NT_187533.1,BestRefSeq,exon,5686,9496,5687,9497 
NT_187533.1,BestRefSeq,CDS,1178,1279,1179,1280 
NT_187533.1,BestRefSeq,CDS,1373,1463,1374,1464 
NT_187533.1,BestRefSeq,CDS,4324,4444,4325,4445 
NT_187533.1,BestRefSeq,CDS,5143,5295,5144,5296 
NT_187533.1,BestRefSeq,CDS,5686,5871,5687,5872 
NT_187533.1,BestRefSeq,mRNA,1178,9496,1179,9497 
NT_187533.1,BestRefSeq,exon,1178,1279,1179,1280 
NT_187533.1,BestRefSeq,exon,1373,1463,1374,1464 
NT_187533.1,BestRefSeq,exon,4324,4444,4325,4445 
NT_187533.1,BestRefSeq,exon,5143,5295,5144,5296 
NT_187533.1,BestRefSeq,exon,5686,9496,5687,9497 
NT_187533.1,BestRefSeq,CDS,1178,1279,1179,1280 
NT_187533.1,BestRefSeq,CDS,1373,1463,1374,1464 
NT_187533.1,BestRefSeq,CDS,4324,4444,4325,4445 
NT_187533.1,BestRefSeq,CDS,5143,5295,5144,5296 
NT_187533.1,BestRefSeq,CDS,5686,5871,5687,5872 
NT_187533.1,Gnomon,gene,19358,26116,19359,26117 
NT_187533.1,Gnomon,lnc_RNA,19358,26116,19359,26117 
NT_187533.1,Gnomon,exon,19358,22590,19359,22591 
NT_187533.1,Gnomon,exon,23441,26116,23442,26117 
NT_187533.1,BestRefSeq,gene,24217,164216,24218,164217 
NT_187533.1,BestRefSeq,mRNA,24217,164216,24218,164217 
NT_187533.1,BestRefSeq,exon,163984,164216,163985,164217 
NT_187533.1,BestRefSeq,exon,162144,163277,162145,163278 
NT_187533.1,BestRefSeq,exon,160770,160809,160771,160810 
NT_187533.1,BestRefSeq,exon,155500,155645,155501,155646 
NT_187533.1,BestRefSeq,exon,135774,135830,135775,135831 
NT_187533.1,BestRefSeq,exon,132287,132447,132288,132448 
NT_187533.1,BestRefSeq,exon,94203,94355,94204,94356 
NT_187533.1,BestRefSeq,exon,90622,90751,90623,90752 
NT_187533.1,BestRefSeq,exon,87324,87398,87325,87399 
NT_187533.1,BestRefSeq,exon,64084,64173,64085,64174 
NT_187533.1,BestRefSeq,exon,56032,56186,56033,56187 
NT_187533.1,BestRefSeq,exon,41463,41672,41464,41673 
NT_187533.1,BestRefSeq,exon,28859,28926,28860,28927 
NT_187533.1,BestRefSeq,exon,27218,27322,27219,27323 
NT_187533.1,BestRefSeq,exon,24217,26711,24218,26712 
NT_187533.1,BestRefSeq,CDS,162144,163226,162145,163227 
NT_187533.1,BestRefSeq,CDS,160770,160809,160771,160810 
NT_187533.1,BestRefSeq,CDS,155500,155645,155501,155646 
NT_187533.1,BestRefSeq,CDS,135774,135830,135775,135831 
NT_187533.1,BestRefSeq,CDS,132287,132447,132288,132448 
NT_187533.1,BestRefSeq,CDS,94203,94355,94204,94356 
NT_187533.1,BestRefSeq,CDS,90622,90751,90623,90752 
NT_187533.1,BestRefSeq,CDS,87324,87398,87325,87399 
NT_187533.1,BestRefSeq,CDS,64084,64173,64085,64174 
NT_187533.1,BestRefSeq,CDS,56032,56186,56033,56187 
NT_187533.1,BestRefSeq,CDS,41463,41672,41464,41673 
NT_187533.1,BestRefSeq,CDS,28859,28926,28860,28927 
