sequence_id,refseq,region,start_index,end_index,start,end
NT_113793.3,Curated Genomic,pseudogene,124375,125328,124376,125329 
NT_113793.3,Curated Genomic,pseudogene,153089,153484,153090,153485 
NT_113793.3,BestRefSeq,pseudogene,161986,178170,161987,178171 
NT_113793.3,BestRefSeq,transcript,161986,178170,161987,178171 
NT_113793.3,BestRefSeq,exon,177526,178170,177527,178171 
NT_113793.3,BestRefSeq,exon,175824,175973,175825,175974 
NT_113793.3,BestRefSeq,exon,164602,164883,164603,164884 
NT_113793.3,BestRefSeq,exon,163784,163997,163785,163998 
NT_113793.3,BestRefSeq,exon,161986,162438,161987,162439 
NT_113793.3,RefSeq,match,124373,125428,124374,125429 
NT_113793.3,RefSeq,match,152989,153568,152990,153569 
