sequence_id,refseq,region,start_index,end_index,start,end
NT_187567.1,RefSeq,sequence_feature,0,80588,1,80589 
NT_187567.1,RefSeqFE,enhancer,460,754,461,755 
NT_187567.1,RefSeqFE,biological_region,460,754,461,755 
NT_187567.1,RefSeqFE,enhancer,2068,2212,2069,2213 
NT_187567.1,RefSeqFE,biological_region,2068,2212,2069,2213 
NT_187567.1,RefSeqFE,transcriptional_cis_regulatory_region,2135,2145,2136,2146 
NT_187567.1,BestRefSeq,gene,4305,9956,4306,9957 
NT_187567.1,BestRefSeq,lnc_RNA,4305,9956,4306,9957 
NT_187567.1,BestRefSeq,exon,9506,9956,9507,9957 
NT_187567.1,BestRefSeq,exon,6347,6403,6348,6404 
NT_187567.1,BestRefSeq,exon,5517,5825,5518,5826 
NT_187567.1,BestRefSeq,exon,4305,4853,4306,4854 
NT_187567.1,BestRefSeq,lnc_RNA,9506,9956,9507,9957 
NT_187567.1,BestRefSeq,exon,9506,9956,9507,9957 
NT_187567.1,RefSeq,sequence_feature,271804,301935,271805,301936 
NT_187567.1,RefSeq,sequence_feature,301936,302321,301937,302322 
NT_187567.1,RefSeq,sequence_feature,302322,374414,302323,374415 
NT_187567.1,RefSeq,match,360,854,361,855 
NT_187567.1,RefSeq,match,1968,2312,1969,2313 
