sequence_id,refseq,region,start_index,end_index,start,end
NT_187636.1,BestRefSeq,gene,8304,25090,8305,25091 
NT_187636.1,BestRefSeq,mRNA,8304,25090,8305,25091 
NT_187636.1,BestRefSeq,exon,25024,25090,25025,25091 
NT_187636.1,BestRefSeq,exon,24259,24294,24260,24295 
NT_187636.1,BestRefSeq,exon,23232,23516,23233,23517 
NT_187636.1,BestRefSeq,exon,21468,21767,21469,21768 
NT_187636.1,BestRefSeq,exon,19595,19888,19596,19889 
NT_187636.1,BestRefSeq,exon,9602,9706,9603,9707 
NT_187636.1,BestRefSeq,exon,9089,9141,9090,9142 
NT_187636.1,BestRefSeq,exon,8304,8989,8305,8990 
NT_187636.1,BestRefSeq,CDS,25024,25057,25025,25058 
NT_187636.1,BestRefSeq,CDS,24259,24294,24260,24295 
NT_187636.1,BestRefSeq,CDS,23232,23516,23233,23517 
NT_187636.1,BestRefSeq,CDS,21468,21767,21469,21768 
NT_187636.1,BestRefSeq,CDS,19595,19888,19596,19889 
NT_187636.1,BestRefSeq,CDS,9602,9706,9603,9707 
NT_187636.1,BestRefSeq,CDS,9089,9141,9090,9142 
NT_187636.1,BestRefSeq,CDS,8780,8989,8781,8990 
NT_187636.1,BestRefSeq,mRNA,8304,25090,8305,25091 
NT_187636.1,BestRefSeq,exon,25024,25090,25025,25091 
NT_187636.1,BestRefSeq,exon,24259,24294,24260,24295 
NT_187636.1,BestRefSeq,exon,23232,23516,23233,23517 
NT_187636.1,BestRefSeq,exon,21468,21767,21469,21768 
NT_187636.1,BestRefSeq,exon,19595,19888,19596,19889 
NT_187636.1,BestRefSeq,exon,16380,16430,16381,16431 
NT_187636.1,BestRefSeq,exon,9602,9706,9603,9707 
NT_187636.1,BestRefSeq,exon,9089,9141,9090,9142 
NT_187636.1,BestRefSeq,exon,8304,8989,8305,8990 
NT_187636.1,BestRefSeq,CDS,25024,25057,25025,25058 
NT_187636.1,BestRefSeq,CDS,24259,24294,24260,24295 
NT_187636.1,BestRefSeq,CDS,23232,23516,23233,23517 
