sequence_id,refseq,region,start_index,end_index,start,end
NT_187663.1,RefSeq,sequence_feature,0,105217,1,105218 
NT_187663.1,Curated Genomic,pseudogene,17868,17999,17869,18000 
NT_187663.1,Gnomon,gene,53757,57024,53758,57025 
NT_187663.1,Gnomon,lnc_RNA,53757,57024,53758,57025 
NT_187663.1,Gnomon,exon,56361,57024,56362,57025 
NT_187663.1,Gnomon,exon,55186,55282,55187,55283 
NT_187663.1,Gnomon,exon,53757,54185,53758,54186 
NT_187663.1,RefSeqFE,enhancer,62265,62559,62266,62560 
NT_187663.1,RefSeqFE,biological_region,62265,62559,62266,62560 
NT_187663.1,BestRefSeq,gene,84410,123374,84411,123375 
NT_187663.1,BestRefSeq,transcript,84410,123374,84411,123375 
NT_187663.1,BestRefSeq,exon,123256,123374,123257,123375 
NT_187663.1,BestRefSeq,exon,120127,120801,120128,120802 
NT_187663.1,BestRefSeq,exon,96178,96585,96179,96586 
NT_187663.1,BestRefSeq,exon,95426,95608,95427,95609 
NT_187663.1,BestRefSeq,exon,95103,95183,95104,95184 
NT_187663.1,BestRefSeq,exon,94947,95030,94948,95031 
NT_187663.1,BestRefSeq,exon,94771,94836,94772,94837 
NT_187663.1,BestRefSeq,exon,94531,94598,94532,94599 
NT_187663.1,BestRefSeq,exon,94121,94211,94122,94212 
NT_187663.1,BestRefSeq,exon,93216,93318,93217,93319 
NT_187663.1,BestRefSeq,exon,88451,88549,88452,88550 
NT_187663.1,BestRefSeq,exon,87418,87567,87419,87568 
NT_187663.1,BestRefSeq,exon,87170,87292,87171,87293 
NT_187663.1,BestRefSeq,exon,86989,87082,86990,87083 
NT_187663.1,BestRefSeq,exon,86709,86786,86710,86787 
NT_187663.1,BestRefSeq,exon,86485,86619,86486,86620 
NT_187663.1,BestRefSeq,exon,86246,86351,86247,86352 
NT_187663.1,BestRefSeq,exon,84410,86135,84411,86136 
NT_187663.1,BestRefSeq,transcript,84410,123374,84411,123375 
NT_187663.1,BestRefSeq,exon,123256,123374,123257,123375 
NT_187663.1,BestRefSeq,exon,122720,122853,122721,122854 
NT_187663.1,BestRefSeq,exon,122125,122256,122126,122257 
NT_187663.1,BestRefSeq,exon,120127,120801,120128,120802 
NT_187663.1,BestRefSeq,exon,96178,96585,96179,96586 
NT_187663.1,BestRefSeq,exon,95426,95608,95427,95609 
NT_187663.1,BestRefSeq,exon,95103,95183,95104,95184 
NT_187663.1,BestRefSeq,exon,94947,95030,94948,95031 
NT_187663.1,BestRefSeq,exon,94771,94836,94772,94837 
NT_187663.1,BestRefSeq,exon,94531,94598,94532,94599 
NT_187663.1,BestRefSeq,exon,94121,94211,94122,94212 
NT_187663.1,BestRefSeq,exon,93216,93320,93217,93321 
NT_187663.1,BestRefSeq,exon,88451,88549,88452,88550 
NT_187663.1,BestRefSeq,exon,87797,87950,87798,87951 
NT_187663.1,BestRefSeq,exon,87418,87526,87419,87527 
NT_187663.1,BestRefSeq,exon,87170,87292,87171,87293 
NT_187663.1,BestRefSeq,exon,86989,87087,86990,87088 
NT_187663.1,BestRefSeq,exon,86709,86786,86710,86787 
NT_187663.1,BestRefSeq,exon,86485,86619,86486,86620 
NT_187663.1,BestRefSeq,exon,86246,86351,86247,86352 
NT_187663.1,BestRefSeq,exon,84410,86135,84411,86136 
NT_187663.1,BestRefSeq,transcript,84410,116137,84411,116138 
NT_187663.1,BestRefSeq,exon,116068,116137,116069,116138 
NT_187663.1,BestRefSeq,exon,96349,96585,96350,96586 
NT_187663.1,BestRefSeq,exon,95426,95608,95427,95609 
NT_187663.1,BestRefSeq,exon,95103,95183,95104,95184 
NT_187663.1,BestRefSeq,exon,94947,95030,94948,95031 
NT_187663.1,BestRefSeq,exon,94771,94836,94772,94837 
NT_187663.1,BestRefSeq,exon,94531,94598,94532,94599 
NT_187663.1,BestRefSeq,exon,94121,94211,94122,94212 
NT_187663.1,BestRefSeq,exon,93216,93320,93217,93321 
NT_187663.1,BestRefSeq,exon,88451,88549,88452,88550 
NT_187663.1,BestRefSeq,exon,87418,87576,87419,87577 
NT_187663.1,BestRefSeq,exon,87170,87292,87171,87293 
NT_187663.1,BestRefSeq,exon,86989,87087,86990,87088 
NT_187663.1,BestRefSeq,exon,86709,86786,86710,86787 
NT_187663.1,BestRefSeq,exon,86485,86619,86486,86620 
NT_187663.1,BestRefSeq,exon,86246,86351,86247,86352 
NT_187663.1,BestRefSeq,exon,84410,86135,84411,86136 
NT_187663.1,BestRefSeq,transcript,84410,116137,84411,116138 
NT_187663.1,BestRefSeq,exon,116068,116137,116069,116138 
NT_187663.1,BestRefSeq,exon,96178,96585,96179,96586 
NT_187663.1,BestRefSeq,exon,95530,95608,95531,95609 
NT_187663.1,BestRefSeq,exon,95103,95183,95104,95184 
NT_187663.1,BestRefSeq,exon,94947,95030,94948,95031 
NT_187663.1,BestRefSeq,exon,94531,94598,94532,94599 
NT_187663.1,BestRefSeq,exon,94121,94211,94122,94212 
NT_187663.1,BestRefSeq,exon,93216,93320,93217,93321 
NT_187663.1,BestRefSeq,exon,88451,88549,88452,88550 
NT_187663.1,BestRefSeq,exon,87418,87526,87419,87527 
NT_187663.1,BestRefSeq,exon,87170,87292,87171,87293 
NT_187663.1,BestRefSeq,exon,86989,87087,86990,87088 
NT_187663.1,BestRefSeq,exon,86709,86786,86710,86787 
NT_187663.1,BestRefSeq,exon,86485,86619,86486,86620 
NT_187663.1,BestRefSeq,exon,86246,86351,86247,86352 
NT_187663.1,BestRefSeq,exon,84410,86135,84411,86136 
NT_187663.1,BestRefSeq,transcript,84410,116137,84411,116138 
NT_187663.1,BestRefSeq,exon,116068,116137,116069,116138 
NT_187663.1,BestRefSeq,exon,96178,96585,96179,96586 
NT_187663.1,BestRefSeq,exon,95530,95608,95531,95609 
NT_187663.1,BestRefSeq,exon,95103,95183,95104,95184 
NT_187663.1,BestRefSeq,exon,94947,95030,94948,95031 
NT_187663.1,BestRefSeq,exon,94771,94836,94772,94837 
NT_187663.1,BestRefSeq,exon,94531,94598,94532,94599 
NT_187663.1,BestRefSeq,exon,94121,94211,94122,94212 
NT_187663.1,BestRefSeq,exon,93216,93320,93217,93321 
NT_187663.1,BestRefSeq,exon,88451,88549,88452,88550 
NT_187663.1,BestRefSeq,exon,87682,87730,87683,87731 
NT_187663.1,BestRefSeq,exon,87418,87526,87419,87527 
NT_187663.1,BestRefSeq,exon,87170,87292,87171,87293 
NT_187663.1,BestRefSeq,exon,86989,87082,86990,87083 
NT_187663.1,BestRefSeq,exon,86709,86786,86710,86787 
NT_187663.1,BestRefSeq,exon,86485,86619,86486,86620 
NT_187663.1,BestRefSeq,exon,86246,86351,86247,86352 
NT_187663.1,BestRefSeq,exon,84410,86135,84411,86136 
NT_187663.1,BestRefSeq,transcript,84410,116137,84411,116138 
NT_187663.1,BestRefSeq,exon,116068,116137,116069,116138 
NT_187663.1,BestRefSeq,exon,96178,96585,96179,96586 
NT_187663.1,BestRefSeq,exon,95426,95608,95427,95609 
NT_187663.1,BestRefSeq,exon,95103,95183,95104,95184 
NT_187663.1,BestRefSeq,exon,94947,95030,94948,95031 
NT_187663.1,BestRefSeq,exon,94531,94598,94532,94599 
NT_187663.1,BestRefSeq,exon,94121,94211,94122,94212 
NT_187663.1,BestRefSeq,exon,93216,93320,93217,93321 
NT_187663.1,BestRefSeq,exon,88451,88549,88452,88550 
NT_187663.1,BestRefSeq,exon,87418,87526,87419,87527 
NT_187663.1,BestRefSeq,exon,87170,87292,87171,87293 
NT_187663.1,BestRefSeq,exon,86989,87082,86990,87083 
NT_187663.1,BestRefSeq,exon,86709,86786,86710,86787 
NT_187663.1,BestRefSeq,exon,86485,86619,86486,86620 
NT_187663.1,BestRefSeq,exon,86246,86349,86247,86350 
NT_187663.1,BestRefSeq,exon,84410,86135,84411,86136 
NT_187663.1,BestRefSeq,transcript,84410,116137,84411,116138 
NT_187663.1,BestRefSeq,exon,116068,116137,116069,116138 
NT_187663.1,BestRefSeq,exon,96178,96585,96179,96586 
NT_187663.1,BestRefSeq,exon,95426,95608,95427,95609 
NT_187663.1,BestRefSeq,exon,95103,95183,95104,95184 
NT_187663.1,BestRefSeq,exon,94947,95030,94948,95031 
NT_187663.1,BestRefSeq,exon,94531,94598,94532,94599 
NT_187663.1,BestRefSeq,exon,94121,94211,94122,94212 
NT_187663.1,BestRefSeq,exon,93216,93320,93217,93321 
NT_187663.1,BestRefSeq,exon,88451,88549,88452,88550 
NT_187663.1,BestRefSeq,exon,87418,87526,87419,87527 
NT_187663.1,BestRefSeq,exon,87170,87292,87171,87293 
NT_187663.1,BestRefSeq,exon,86989,87082,86990,87083 
NT_187663.1,BestRefSeq,exon,86709,86786,86710,86787 
NT_187663.1,BestRefSeq,exon,86485,86619,86486,86620 
NT_187663.1,BestRefSeq,exon,86246,86351,86247,86352 
NT_187663.1,BestRefSeq,exon,84410,86135,84411,86136 
NT_187663.1,BestRefSeq,transcript,84410,116137,84411,116138 
NT_187663.1,BestRefSeq,exon,116068,116137,116069,116138 
NT_187663.1,BestRefSeq,exon,96178,96585,96179,96586 
NT_187663.1,BestRefSeq,exon,95426,95608,95427,95609 
NT_187663.1,BestRefSeq,exon,95103,95183,95104,95184 
NT_187663.1,BestRefSeq,exon,94947,95030,94948,95031 
NT_187663.1,BestRefSeq,exon,94771,94836,94772,94837 
NT_187663.1,BestRefSeq,exon,94531,94598,94532,94599 
NT_187663.1,BestRefSeq,exon,94121,94211,94122,94212 
NT_187663.1,BestRefSeq,exon,93216,93320,93217,93321 
NT_187663.1,BestRefSeq,exon,88451,88549,88452,88550 
NT_187663.1,BestRefSeq,exon,87418,87526,87419,87527 
NT_187663.1,BestRefSeq,exon,87170,87292,87171,87293 
NT_187663.1,BestRefSeq,exon,86989,87082,86990,87083 
