sequence_id,refseq,region,start_index,end_index,start,end
NW_018654718.1,RefSeq,sequence_feature,0,82698,1,82699 
NW_018654718.1,BestRefSeq,gene,2458,2523,2459,2524 
NW_018654718.1,BestRefSeq,primary_transcript,2458,2523,2459,2524 
NW_018654718.1,BestRefSeq,exon,2458,2523,2459,2524 
NW_018654718.1,BestRefSeq,miRNA,2459,2477,2460,2478 
NW_018654718.1,BestRefSeq,exon,2459,2477,2460,2478 
NW_018654718.1,BestRefSeq,gene,33213,130817,33214,130818 
NW_018654718.1,BestRefSeq,mRNA,33213,130817,33214,130818 
NW_018654718.1,BestRefSeq,exon,33213,33356,33214,33357 
NW_018654718.1,BestRefSeq,exon,78222,78383,78223,78384 
NW_018654718.1,BestRefSeq,exon,96401,96657,96402,96658 
NW_018654718.1,BestRefSeq,exon,114985,115104,114986,115105 
NW_018654718.1,BestRefSeq,exon,119997,120168,119998,120169 
NW_018654718.1,BestRefSeq,exon,122594,122780,122595,122781 
NW_018654718.1,BestRefSeq,exon,123032,123219,123033,123220 
NW_018654718.1,BestRefSeq,exon,126023,126216,126024,126217 
NW_018654718.1,BestRefSeq,exon,128087,130817,128088,130818 
NW_018654718.1,BestRefSeq,CDS,96487,96657,96488,96658 
NW_018654718.1,BestRefSeq,CDS,114985,115104,114986,115105 
NW_018654718.1,BestRefSeq,CDS,119997,120168,119998,120169 
NW_018654718.1,BestRefSeq,CDS,122594,122780,122595,122781 
NW_018654718.1,BestRefSeq,CDS,123032,123219,123033,123220 
NW_018654718.1,BestRefSeq,CDS,126023,126216,126024,126217 
NW_018654718.1,BestRefSeq,CDS,128087,128215,128088,128216 
NW_018654718.1,BestRefSeq,mRNA,33213,130817,33214,130818 
NW_018654718.1,BestRefSeq,exon,33213,33356,33214,33357 
NW_018654718.1,BestRefSeq,exon,96401,96657,96402,96658 
NW_018654718.1,BestRefSeq,exon,114985,115104,114986,115105 
NW_018654718.1,BestRefSeq,exon,119997,120168,119998,120169 
NW_018654718.1,BestRefSeq,exon,122594,122780,122595,122781 
NW_018654718.1,BestRefSeq,exon,123032,123219,123033,123220 
NW_018654718.1,BestRefSeq,exon,126023,126216,126024,126217 
NW_018654718.1,BestRefSeq,exon,128087,130817,128088,130818 
NW_018654718.1,BestRefSeq,CDS,96487,96657,96488,96658 
NW_018654718.1,BestRefSeq,CDS,114985,115104,114986,115105 
NW_018654718.1,BestRefSeq,CDS,119997,120168,119998,120169 
NW_018654718.1,BestRefSeq,CDS,122594,122780,122595,122781 
NW_018654718.1,BestRefSeq,CDS,123032,123219,123033,123220 
NW_018654718.1,BestRefSeq,CDS,126023,126216,126024,126217 
NW_018654718.1,BestRefSeq,CDS,128087,128215,128088,128216 
NW_018654718.1,BestRefSeq,mRNA,33213,130817,33214,130818 
NW_018654718.1,BestRefSeq,exon,33213,33334,33214,33335 
NW_018654718.1,BestRefSeq,exon,96401,96657,96402,96658 
NW_018654718.1,BestRefSeq,exon,114985,115104,114986,115105 
NW_018654718.1,BestRefSeq,exon,119997,120168,119998,120169 
NW_018654718.1,BestRefSeq,exon,122594,122780,122595,122781 
NW_018654718.1,BestRefSeq,exon,123032,123219,123033,123220 
NW_018654718.1,BestRefSeq,exon,125155,125253,125156,125254 
NW_018654718.1,BestRefSeq,exon,126023,126216,126024,126217 
NW_018654718.1,BestRefSeq,exon,128087,130817,128088,130818 
NW_018654718.1,BestRefSeq,CDS,96487,96657,96488,96658 
NW_018654718.1,BestRefSeq,CDS,114985,115104,114986,115105 
NW_018654718.1,BestRefSeq,CDS,119997,120168,119998,120169 
NW_018654718.1,BestRefSeq,CDS,122594,122780,122595,122781 
NW_018654718.1,BestRefSeq,CDS,123032,123219,123033,123220 
NW_018654718.1,BestRefSeq,CDS,125155,125253,125156,125254 
NW_018654718.1,BestRefSeq,CDS,126023,126216,126024,126217 
NW_018654718.1,BestRefSeq,CDS,128087,128215,128088,128216 
