sequence_id,refseq,region,start_index,end_index,start,end
NT_187579.1,RefSeq,sequence_feature,0,69058,1,69059 
NT_187579.1,Curated Genomic,pseudogene,46079,46491,46080,46492 
NT_187579.1,Curated Genomic,exon,46079,46491,46080,46492 
NT_187579.1,RefSeq,sequence_feature,105988,181495,105989,181496 
NT_187579.1,Gnomon,pseudogene,112909,113843,112910,113844 
NT_187579.1,Gnomon,exon,112909,113843,112910,113844 
NT_187579.1,Gnomon,gene,116776,124847,116777,124848 
NT_187579.1,Gnomon,lnc_RNA,116776,124847,116777,124848 
NT_187579.1,Gnomon,exon,124778,124847,124779,124848 
NT_187579.1,Gnomon,exon,119494,119660,119495,119661 
NT_187579.1,Gnomon,exon,116776,118630,116777,118631 
NT_187579.1,Gnomon,gene,125071,159627,125072,159628 
NT_187579.1,Gnomon,lnc_RNA,125071,154524,125072,154525 
NT_187579.1,Gnomon,exon,125071,125327,125072,125328 
NT_187579.1,Gnomon,exon,133541,133716,133542,133717 
NT_187579.1,Gnomon,exon,154353,154524,154354,154525 
NT_187579.1,Gnomon,lnc_RNA,125072,159627,125073,159628 
NT_187579.1,Gnomon,exon,125072,125327,125073,125328 
NT_187579.1,Gnomon,exon,133541,133763,133542,133764 
NT_187579.1,Gnomon,exon,159169,159627,159170,159628 
NT_187579.1,Gnomon,lnc_RNA,125072,159627,125073,159628 
NT_187579.1,Gnomon,exon,125072,125327,125073,125328 
NT_187579.1,Gnomon,exon,133541,133716,133542,133717 
NT_187579.1,Gnomon,exon,159169,159627,159170,159628 
NT_187579.1,Curated Genomic,pseudogene,162085,163798,162086,163799 
NT_187579.1,Curated Genomic,exon,162085,163798,162086,163799 
NT_187579.1,RefSeq,match,45979,46506,45980,46507 
NT_187579.1,RefSeq,match,162085,163893,162086,163894 
